ID	CHARACTER_ID	GROUP	CHARACTER	PINYIN	DOCULECT	RADICAL	PHONETIC	FANQIE	RHYME	CHAPTER	IMAGE
5857	w3000870	5104	裂	liè	Old_Chinese	衣	列	良辥	五	v15a	395b-06
5858	w3000880	5105	𧘽	𧘽	Old_Chinese	衣	奴	女加	五	v15a	395b-07
5859	w3000890	5106	袒	tǎn	Old_Chinese	衣	旦	丈莧	四	v15a	395b-08
5860	w3000900	5107	補	bǔ	Old_Chinese	衣	甫	博古	五	v15a	396a-01
5861	w3000910	5108	𧝉	𧝉	Old_Chinese			諸几	五	v15a	396a-02
5862	w3000920	5109	褫	chǐ	Old_Chinese	衣	虒	直离	六	v15a	396a-03
5863	w3000930	5110	𧝹	𧝹	Old_Chinese			郞果	七	v15a	396a-04
5864	w3000931	5110	裸	luǒ	Old_Chinese					v15a	396a-05
5865	w3000940	5111	裎	chéng	Old_Chinese	衣	呈	丑郢	一	v15a	396a-06
5866	w3000950	5112	裼	tì	Old_Chinese	衣	易	先擊	六	v15a	396a-07
5867	w3000960	5113	衺	xié	Old_Chinese	衣	牙	似嗟	五	v15a	396b-01
5868	w3000970	5114	襭	xié	Old_Chinese	衣	頡	胡結	二	v15a	396b-02
5869	w3000971	5114	擷	xié	Old_Chinese					v15a	396b-03
5870	w3000980	5115	袺	jié	Old_Chinese	衣	吉	格八	二	v15a	396b-04
5871	w3000990	5116	褿	cáo	Old_Chinese	衣	曹	昨牢	三	v15a	396b-05
5872	w3001000	5117	裝	zhuāng	Old_Chinese	衣	壯	側羊	十	v15a	396b-06
5873	w3001010	5118	裹	guǒ	Old_Chinese	衣	果	古火	七	v15a	396b-07
5874	w3001020	5119	裛	yì	Old_Chinese	衣	邑	於業	七	v15a	396b-08
5875	w3001030	5120	𪗋	𪗋	Old_Chinese	衣	𠫼	卽夷	五	v15a	396b-09
5876	w3001040	5121	裋	shù	Old_Chinese	衣	豆	常句	四	v15a	396b-10
5877	w3001050	5122	䙔	䙔	Old_Chinese	衣	區	於武	四	v15a	397a-01
5878	w3001060	5123	褐	hè	Old_Chinese	衣	曷	胡葛	五	v15a	397a-02
5879	w3001070	5124	衰	shuāi	Old_Chinese				七	v15a	397a-03
5880	w3001071	5124	𠱗	𠱗	Old_Chinese					v15a	397a-04
5881	w3001080	5125	卒	zú	Old_Chinese				五	v15a	397a-05
5882	w3001090	5126	褚	chǔ	Old_Chinese	衣	者	丑吕	五	v15a	397a-06
5883	w3001100	5127	製	zhì	Old_Chinese	衣	制	征例	五	v15a	397a-07
5884	w3001110	5128	袚	bō	Old_Chinese	衣	犮	北末	五	v15a	397b-01
5885	w3001120	5129	襚	suì	Old_Chinese	衣	遂	徐醉	五	v15a	397b-02
5886	w3001130	5130	䘟	䘟	Old_Chinese	衣	弔	都僚	二	v15a	397b-03
5887	w3001140	5131	裞	shuì	Old_Chinese	衣	兌	輸芮	五	v15a	397b-04
5888	w3001150	5132	褮	yīng	Old_Chinese				一	v15a	397b-05
5889	w3001160	5133	䘰	䘰	Old_Chinese	衣	延	式連	四	v15a	397b-06
5890	w3001170	5134	褭	niǎo	Old_Chinese				二	v15a	397b-07
5891	w3010010	5135	裘	qiú	Old_Chinese				一	v15a	398a-01
5892	w3010011	5135	求	qiú	Old_Chinese					v15a	398a-02
5893	w3010020	5136	𩱘	𩱘	Old_Chinese	𧚍	鬲	楷革	六	v15a	398a-03
5894	w3020010	5137	老	lǎo	Old_Chinese				三	v15a	398a-04
5895	w3020020	5138	耊	diè	Old_Chinese				二	v15a	398a-05
5896	w3020030	5139	𦽡	𦽡	Old_Chinese				二	v15a	398a-06
5897	w3020040	5140	耆	qí	Old_Chinese			渠脂	五	v15a	398a-07
5898	w3020050	5141	耇	gǒu	Old_Chinese			古厚	四	v15a	398b-01
5899	w3020060	5142	𦒻	𦒻	Old_Chinese			丁念	七	v15a	398b-02
5900	w3020070	5143	𦒶	𦒶	Old_Chinese				四	v15a	398b-03
5901	w3020080	5144	壽	shòu	Old_Chinese				口	v15a	398b-04
5902	w3020090	5145	考	kǎo	Old_Chinese			苦浩	三	v15a	398b-05
5903	w3020100	5146	孝	xiào	Old_Chinese				二	v15a	398b-06
5904	w3030010	5147	毛	máo	Old_Chinese			莫袍	二	v15a	398b-07
5905	w3030020	5148	𣯍	𣯍	Old_Chinese	毛	隼	而尹	禾	v15a	399a-01
5906	w3030030	5149	㲦	㲦	Old_Chinese	毛	倝	侯旰	四	v15a	399a-02
5907	w3030040	5150	毨	xiǎn	Old_Chinese	毛	先	穌典	三	v15a	399a-03
5908	w3030050	5151	𣯩	𣯩	Old_Chinese	毛	㒼	莫奔	四	v15a	399a-04
5909	w3030060	5152	氊	zhān	Old_Chinese	毛	亶	諸延	四	v15a	399a-05
5910	w3040010	5153	毳	cuì	Old_Chinese				五	v15a	399b-01
5911	w3040020	5154	䩁	䩁	Old_Chinese	毳	非	甫微	五	v15a	399b-02
5912	w3050010	5155	尸	shī	Old_Chinese				五	v15a	399b-03
5913	w3050020	5156	㞟	㞟	Old_Chinese	尸	奠	堂練	一	v15a	399b-04
5914	w3050030	5157	居	jū	Old_Chinese	尸	古		五	v15a	399b-05
5915	w3050031	5157	𧿃	𧿃	Old_Chinese					v15a	400a-01
5916	w3050040	5158	㞒	㞒	Old_Chinese				五	v15a	400a-02
5917	w3050050	5159	㞕	㞕	Old_Chinese	尸	䏌	私列	二	v15a	400a-03
5918	w3050060	5160	展	zhǎn	Old_Chinese			知衍	四	v15a	400a-04
5919	w3050070	5161	屆	jiè	Old_Chinese	尸	凷	古拜	五	v15a	400a-05
5920	w3050080	5162	尻	kāo	Old_Chinese	尸	九	苦刀	三	v15a	400a-06
5921	w3050090	5163	𡱂	𡱂	Old_Chinese				三	v15a	400a-07
5922	w3050091	5163	𦞠	𦞠	Old_Chinese					v15a	400a-08
5923	w3050092	5163	𩪡	𩪡	Old_Chinese					v15a	400a-09
5924	w3050100	5164	㞓	㞓	Old_Chinese	尸	㫖	詰利	五	v15a	400a-10
5925	w3050110	5165	尼	ní	Old_Chinese	尸	匕	女夷	五	v15a	400a-11
5926	w3050120	5166	㞚	㞚	Old_Chinese	尸	臿	楚洽	八	v15a	400b-01
5927	w3050130	5167	㞏	㞏	Old_Chinese	尸	乏	直立	七	v15a	400b-02
5928	w3050140	5168	㞋	㞋	Old_Chinese				五	v15a	400b-03
5929	w3050150	5169	屒	zhěn	Old_Chinese	尸	辰	珍忍	三	v15a	400b-04
5930	w3050160	5170	屖	xī	Old_Chinese	尸	辛	先稽	二	v15a	400b-05
5931	w3050170	5171	屝	fèi	Old_Chinese	尸	非	扶沸	五	v15a	400b-06
5932	w3050180	5172	屍	shī	Old_Chinese				五	v15a	400b-07
5933	w3050190	5173	屠	tú	Old_Chinese	尸	者	同都	五	v15a	400b-08
5934	w3050200	5174	屟	xiè	Old_Chinese	尸	枼	穌叶	八	v15a	400b-09
5935	w3050210	5175	屋	wū	Old_Chinese				三	v15a	400b-10
5936	w3050211	5175	𡲃	𡲃	Old_Chinese					v15a	401a-01
5937	w3050212	5175	𦥂	𦥂	Old_Chinese					v15a	401a-02
5938	w3050220	5176	屛	píng	Old_Chinese			必郢	一	v15a	401a-03
5939	w3050230	5177	層	céng	Old_Chinese	尸	曾	昨棱	六	v15a	401a-04
5940	w3060010	5178	尺	chǐ	Old_Chinese				人	v15b	401b-01
5941	w3060020	5179	咫	zhǐ	Old_Chinese	尺	只	諸氏	六	v15b	401b-02
5942	w3070010	5180	尾	wěi	Old_Chinese				五	v15b	402a-01
5943	w3070020	5181	屬	shǔ	Old_Chinese			之欲	三	v15b	402a-02
5944	w3070030	5182	屈	qū	Old_Chinese	尾	出	九勿	五	v15b	402a-03
5945	w3070040	5183	尿	niào	Old_Chinese				二	v15b	402b-01
5946	w3080010	5184	履	lǚ	Old_Chinese				五	v15b	402b-02
5947	w3080011	5184	𩕎	𩕎	Old_Chinese					v15b	402b-03
5948	w3080020	5185	屨	jù	Old_Chinese			九遇	四	v15b	402b-04
5949	w3080030	5186	𡳸	𡳸	Old_Chinese			郞擊	六	v15b	402b-05
5950	w3080040	5187	𡱣	𡱣	Old_Chinese			徐吕	五	v15b	402b-06
5951	w3080050	5188	屩	juē	Old_Chinese			居勺		v15b	402b-07
5952	w3080060	5189	屐	jī	Old_Chinese				六	v15b	402b-08
5953	w3090010	5190	舟	zhōu	Old_Chinese			職流	三	v15b	403a-01
5954	w3090020	5191	俞	yú	Old_Chinese				四	v15b	403a-02
5955	w3090030	5192	船	chuán	Old_Chinese	舟	㕣		四	v15b	403a-03
5956	w3090040	5193	䑣	䑣	Old_Chinese	舟	彡	丑林	七	v15b	403a-04
5957	w3090050	5194	舳	zhú	Old_Chinese	舟	由	直六	三	v15b	403a-05
5958	w3090060	5195	艫	lú	Old_Chinese	舟	盧	洛乎	五	v15b	403b-01
5959	w3090070	5196	𦨉	𦨉	Old_Chinese			五忽	五	v15b	403b-02
5960	w3090080	5197	艐	kè	Old_Chinese	舟	㚇	子紅	九	v15b	403b-03
5961	w3090090	5198	朕	zhèn	Old_Chinese				舟	v15b	403b-04
5962	w3090100	5199	舫	fǎng	Old_Chinese	舟	方		十	v15b	403b-05
5963	w3090110	5200	般	bān	Old_Chinese				四	v15b	404a-01
5964	w3090111	5200	𦨗	𦨗	Old_Chinese					v15b	404a-02
5965	w3090120	5201	服	fú	Old_Chinese			房六	一	v15b	404a-03
5966	w3090121	5201	𣍞	𣍞	Old_Chinese					v15b	404a-04
5967	w3090130	5202	𦩍	𦩍	Old_Chinese	舟	周			v15b	404a-05
5968	w3100010	5203	方	fāng	Old_Chinese				十	v15b	404a-06
5969	w3100011	5203	汸	fāng	Old_Chinese					v15b	404b-01
5970	w3100020	5204	𣃚	𣃚	Old_Chinese	方	亢	胡郞	十	v15b	404b-02
5971	w3110010	5205	儿	ér	Old_Chinese				二	v15b	404b-03
5972	w3110020	5206	兀	wù	Old_Chinese				寒	v15b	405a-01
5973	w3110030	5207	兒	ér	Old_Chinese				六	v15b	405a-02
5974	w3110040	5208	允	yǔn	Old_Chinese				三	v15b	405a-03
5975	w3110050	5209	兌	duì	Old_Chinese	儿	㕣		五	v15b	405a-04
5976	w3110060	5210	充	chōng	Old_Chinese				九	v15b	405a-05
5977	w3110070	5211	亮	liàng	Old_Chinese				十	v15b	405a-06
5978	w3120010	5212	兄	xiōng	Old_Chinese				十	v15b	405b-01
5979	w3120020	5213	𠓆	𠓆	Old_Chinese			居陵	六	v15b	405b-02
5980	w3130010	5214	兂	zān	Old_Chinese				七	v15b	405b-03
5981	w3130011	5214	簪	zān	Old_Chinese					v15b	406a-01
5982	w3130020	5215	兓	jīn	Old_Chinese			子林	七	v15b	406a-02
5983	w3140010	5216	皃	mào	Old_Chinese				二	v15b	406a-03
5984	w3140011	5216	䫉	䫉	Old_Chinese					v15b	406a-04
5985	w3140012	5216	貌	mào	Old_Chinese					v15b	406a-05
5986	w3140020	5217	㝸	㝸	Old_Chinese				四	v15b	406a-06
5987	w3140021	5217	𢌮	𢌮	Old_Chinese					v15b	406b-01
5988	w3140022	5217	𢍍	𢍍	Old_Chinese					v15b	406b-02
5989	w3150010	5218	𠑹	𠑹	Old_Chinese			公戶	五	v15b	406b-03
5990	w3150020	5219	兜	dōu	Old_Chinese				四	v15b	406b-04
5991	w3160010	5220	先	xiān	Old_Chinese				三	v15b	406b-05
5992	w3160020	5221	兟	shēn	Old_Chinese				三	v15b	407a-01
5993	w3170010	5222	禿	tū	Old_Chinese				三	v15b	407a-02
5994	w3170020	5223	穨	tuí	Old_Chinese	禿	𧷈		五	v15b	407a-03
5995	w3180010	5224	見	jiàn	Old_Chinese				四	v15b	407b-01
5996	w3180020	5225	視	shì	Old_Chinese	見	示		五	v15b	407b-02
5997	w3180021	5225	𥄙	𥄙	Old_Chinese					v15b	407b-03
5998	w3180022	5225	眡	shì	Old_Chinese				五	v15b	407b-04
5999	w3180030	5226	䚕	䚕	Old_Chinese	見	麗	郞計	六	v15b	407b-05
6000	w3180040	5227	覣	wēi	Old_Chinese	見	委		六	v15b	407b-06
6001	w3180050	5228	𧡎	𧡎	Old_Chinese	見	兒	五計	六	v15b	407b-07
6002	w3180060	5229	覶	luó	Old_Chinese	見	𤔔	洛戈	四	v15b	407b-08
6003	w3180070	5230	䚄	䚄	Old_Chinese	見	录	力玉	三	v15b	407b-09
6004	w3180080	5231	𧡩	𧡩	Old_Chinese	見	爰	況晩	四	v15b	407b-10
6005	w3180090	5232	𧡠	𧡠	Old_Chinese	見	𤇇	力鹽	七	v15b	407b-11
6006	w3180100	5233	䚋	䚋	Old_Chinese	見	員	王問	三	v15b	407b-12
6007	w3180110	5234	觀	guān	Old_Chinese	見	雚	古玩	四	v15b	408a-01
6008	w3180111	5234	𩁰	𩁰	Old_Chinese					v15b	408a-02
6009	w3180120	5235	䙷	䙷	Old_Chinese				一	v15b	408a-03
6010	w3180130	5236	覽	lǎn	Old_Chinese			盧敢	八	v15b	408a-04
6011	w3180140	5237	䚅	䚅	Old_Chinese	見	來	洛代	一	v15b	408a-05
6012	w3180150	5238	𧡨	𧡨	Old_Chinese	見	是	杜兮		v15b	408a-06
6013	w3180160	5239	𧢄	𧢄	Old_Chinese	見	㶾	方小	二	v15b	408a-07
6014	w3180170	5240	䙻	䙻	Old_Chinese	見	𪩲	七四	五	v15b	408a-08
6015	w3180180	5241	覻	qū	Old_Chinese	見	虘	七句	五	v15b	408a-09
6016	w3180190	5242	覭	míng	Old_Chinese	見	冥	莫經	一	v15b	408b-01
6017	w3180200	5243	𧡪	𧡪	Old_Chinese	見	甚	丁含	七	v15b	408b-02
6018	w3180210	5244	覯	gòu	Old_Chinese	見	冓	古后	四	v15b	408b-03
6019	w3180220	5245	𧢦	𧢦	Old_Chinese	見	歸	渠追	五	v15b	408b-04
6020	w3180230	5246	覘	chān	Old_Chinese	見	占	敕豔	七	v15b	408b-05
6021	w3180240	5247	覹	wéi	Old_Chinese	見	微	無非	五	v15b	408b-06
6022	w3180250	5248	覢	shǎn	Old_Chinese	見	炎	失冄	八	v15b	408b-07
6023	w3180260	5249	䚔	䚔	Old_Chinese	見	賓	少刃	二	v15b	408b-08
6024	w3180270	5250	𧢜	𧢜	Old_Chinese	見	樊	附袁	四	v15b	409a-01
6025	w3180280	5251	𧠠	𧠠	Old_Chinese	見	民		一	v15b	409a-02
6026	w3180290	5252	𧡹	𧡹	Old_Chinese	見	𠧴	以周	三	v15b	409a-03
6027	w3180300	5253	𧡬	𧡬	Old_Chinese	見	䑣	丑林	七	v15b	409a-04
6028	w3180310	5254	𧠊	𧠊	Old_Chinese					v15b	409a-05
6029	w3180320	5255	覬	jì	Old_Chinese	見	豈	几利	五	v15b	409a-06
6030	w3180330	5256	覦	yú	Old_Chinese	見	俞	羊朱	四	v15b	409a-07
6031	w3180340	5257	䚎	䚎	Old_Chinese	見	舂	丑尨	九	v15b	409a-08
6032	w3180350	5258	𧢢	𧢢	Old_Chinese	見	龠	弋笑	二	v15b	409a-09
6033	w3180360	5259	覺	jué	Old_Chinese			古岳	三	v15b	409a-10
6034	w3180370	5260	䚐	䚐	Old_Chinese				六	v15b	409a-11
6035	w3180380	5261	靚	jìng	Old_Chinese	見	靑	疾正	一	v15b	409a-12
6036	w3180390	5262	親	qīn	Old_Chinese	見	𣐽	七人	二	v15b	409b-01
6037	w3180400	5263	覲	jìn	Old_Chinese	見	堇	渠吝	三	v15b	409b-02
6038	w3180410	5264	覜	tiào	Old_Chinese	見	兆	他弔	二	v15b	409b-03
6039	w3180420	5265	覒	mào	Old_Chinese	見	毛	莫袍	二	v15b	409b-04
6040	w3180430	5266	覕	miè	Old_Chinese	見	必	莫結	二	v15b	410a-01
6041	w3180440	5267	䙾	䙾	Old_Chinese	見	它	式支	七	v15b	410a-02
6042	w3180450	5268	𧡸	𧡸	Old_Chinese	見	𠁁	當矦	四	v15b	410a-03
6043	w3190010	5269	覞	yào	Old_Chinese			弋笑	四	v15b	410a-04
6044	w3190020	5270	𧢞	𧢞	Old_Chinese	覞	肩	苦閑	四	v15b	410a-05
6045	w3190030	5271	䨳	䨳	Old_Chinese			虛器	五	v15b	410a-06
6046	w3200010	5272	欠	qiàn	Old_Chinese				八	v15b	410a-07
6047	w3200020	5273	欽	qīn	Old_Chinese	欠	金	去音	七	v15b	410b-01
6048	w3200030	5274	㱍	㱍	Old_Chinese	欠	䜌	洛官	四	v15b	410b-02
6049	w3200040	5275	欯	xì	Old_Chinese	欠	吉	許吉	二	v15b	410b-03
6050	w3200050	5276	吹	chuī	Old_Chinese				七	v15b	410b-04
6051	w3200060	5277	欨	xū	Old_Chinese	欠	句	況于	四	v15b	410b-05
6052	w3200070	5278	歑	hū	Old_Chinese	欠	虖	虎烏	五	v15b	410b-06
6053	w3200080	5279	㰲	㰲	Old_Chinese	欠	或	於六	一	v15b	410b-07
6054	w3200090	5280	歟	yú	Old_Chinese	欠	與	以諸	五	v15b	410b-08
6055	w3200100	5281	𣣲	𣣲	Old_Chinese	欠	脅	虛業	八	v15b	410b-09
6056	w3200110	5282	歕	pēn	Old_Chinese	欠	賁		三	v15b	410b-10
6057	w3200120	5283	歇	xiē	Old_Chinese	欠	曷	許謁	五	v15b	410b-11
6058	w3200130	5284	歡	huān	Old_Chinese	欠	雚	呼官	四	v15b	411a-01
6059	w3200140	5285	欣	xīn	Old_Chinese	欠	斤	許斤	三	v15b	411a-02
6060	w3200150	5286	㰝	㰝	Old_Chinese	欠	己		一	v15b	411a-03
6061	w3200160	5287	款	kuǎn	Old_Chinese				四	v15b	411a-04
6062	w3200161	5287	歀	kuǎn	Old_Chinese					v15b	411a-05
6063	w3200170	5288	𣢆	𣢆	Old_Chinese	欠	气	居气	五	v15b	411a-06
6064	w3200180	5289	欲	yù	Old_Chinese	欠	谷	余蜀	三	v15b	411a-07
6065	w3200190	5290	歌	gē	Old_Chinese	欠	哥	古俄	七	v15b	411b-01
6066	w3200191	5290	謌	gē	Old_Chinese					v15b	411b-02
6067	w3200200	5291	歂	chuǎn	Old_Chinese	欠	耑		四	v15b	411b-03
6068	w3200210	5292	歍	wū	Old_Chinese	欠	烏	哀都	五	v15b	411b-04
6069	w3200220	5293	𣤶	𣤶	Old_Chinese	欠	鼀	才六	三	v15b	411b-05
6070	w3200221	5293	噈	cù	Old_Chinese					v15b	411b-06
6071	w3200230	5294	𣢰	𣢰	Old_Chinese	欠	尗	才六	三	v15b	411b-07
6072	w3200240	5295	欦	qiān	Old_Chinese	欠	今	丘嚴	七	v15b	411b-08
6073	w3200250	5296	歋	yè	Old_Chinese	欠	虒	以支	六	v15b	411b-09
6074	w3200260	5297	歊	xiāo	Old_Chinese			許嬌	二	v15b	411b-10
6075	w3200270	5298	欻	chuā	Old_Chinese	欠	炎		五	v15b	411b-11
6076	w3200280	5299	𣢑	𣢑	Old_Chinese	欠	㞢	許其	一	v15b	412a-01
6077	w3200290	5300	𣣳	𣣳	Old_Chinese	欠	䍃	余招		v15b	412a-02
6078	w3200300	5301	歗	xiào	Old_Chinese	欠	肅	穌弔	三	v15b	412a-03
6079	w3200310	5302	歎	tàn	Old_Chinese			他案	四	v15b	412a-04
6080	w3200311	5302	𣥁	𣥁	Old_Chinese					v15b	412a-05
6081	w3200320	5303	歖	xǐ	Old_Chinese			許其	一	v15b	412a-06
6082	w3200330	5304	欸	āi	Old_Chinese	欠	矣	烏戒	一	v15b	412a-07
6083	w3200340	5305	㰣	㰣	Old_Chinese	欠	此	前智	六	v15b	412a-08
6084	w3200350	5306	歐	ōu	Old_Chinese	欠	區	烏后	四	v15b	412a-09
6085	w3200360	5307	歔	xū	Old_Chinese	欠	虛	朽居	五	v15b	412a-10
6086	w3200370	5308	欷	xī	Old_Chinese	欠	希	香衣	五	v15b	412b-01
6087	w3200380	5309	歜	chù	Old_Chinese	欠	蜀	尺玉	三	v15b	412b-02
6088	w3200390	5310	𣣸	𣣸	Old_Chinese			與久	三	v15b	412b-03
6089	w3200400	5311	㵣	㵣	Old_Chinese	欠	渴		五	v15b	412b-04
6090	w3200410	5312	㰾	㰾	Old_Chinese				二	v15b	412b-05
6091	w3200420	5313	㱇	㱇	Old_Chinese	欠	嗇	所力	一	v15b	412b-06
6092	w3200430	5314	𣤹	𣤹	Old_Chinese	欠	𥼚	子肖	二	v15b	412b-07
6093	w3200440	5315	𣤭	𣤭	Old_Chinese	欠	緘		七	v15b	412b-08
6094	w3200450	5316	㰮	㰮	Old_Chinese	欠	辰	時忍	三	v15b	413a-01
6095	w3200460	5317	𣤿	𣤿	Old_Chinese	欠	鰥	古渾	三	v15b	413a-02
6096	w3200470	5318	歃	shà	Old_Chinese	欠	臿	山沿	八	v15b	413a-03
6097	w3200480	5319	欶	shuò	Old_Chinese	欠	束	所角	三	v15b	413a-04
6098	w3200490	5320	歁	kǎn	Old_Chinese	欠	甚	苦感	七	v15b	413a-05
6099	w3200500	5321	欿	kǎn	Old_Chinese	欠	臽	他含	七	v15b	413a-06
6100	w3200510	5322	欱	hē	Old_Chinese	欠	合	呼合	七	v15b	413a-07
6101	w3200520	5323	歉	qiàn	Old_Chinese	欠	兼	苦簟	七	v15b	413a-08
6102	w3200530	5324	䯉	䯉	Old_Chinese	欠	骨	烏八	五	v15b	413a-09
6103	w3200540	5325	欭	yì	Old_Chinese	欠	因	乙冀	二	v15b	413a-10
6104	w3200550	5326	欬	kài	Old_Chinese	欠	亥	苦葢	一	v15b	413a-11
6105	w3200560	5327	𣤢	𣤢	Old_Chinese	欠	毄	許壁	六	v15b	413b-01
6106	w3200570	5328	歙	shè	Old_Chinese	欠	翕	許及	六	v15b	413b-02
6107	w3200580	5329	㰶	㰶	Old_Chinese	欠	咎	於糾	三	v15b	413b-03
6108	w3200590	5330	𣢜	𣢜	Old_Chinese	欠	幼	於虯	三	v15b	413b-04
6109	w3200600	5331	欪	chù	Old_Chinese	欠	出	丑律	五	v15b	413b-05
6110	w3200610	5332	欥	yì	Old_Chinese			余律	五	v15b	413b-06
6111	w3200620	5333	次	cì	Old_Chinese	欠	二		二	v15b	413b-07
6112	w3200621	5333	𠕞	𠕞	Old_Chinese					v15b	414a-01
6113	w3200630	5334	㱂	㱂	Old_Chinese	欠	康	苦岡	十	v15b	414a-02
6114	w3200640	5335	欺	qī	Old_Chinese	欠	其	去其	一	v15b	414a-03
6115	w3200650	5336	歆	xīn	Old_Chinese	欠	音	許今	七	v15b	414a-04
6116	w3210010	5337	㱃	㱃	Old_Chinese	欠	酓		酉	v15b	414a-05
6117	w3210011	5337	𣲎	𣲎	Old_Chinese					v15b	414a-06
6118	w3210012	5337	𩚜	𩚜	Old_Chinese					v15b	414a-07
6119	w3210020	5338	歠	chuò	Old_Chinese			昌說	五	v15b	414a-08
6120	w3210021	5338	吷	xuè	Old_Chinese					v15b	414a-09
6121	w3220010	5339	㳄	㳄	Old_Chinese				四	v15b	414a-10
6122	w3220011	5339	𣶚	𣶚	Old_Chinese					v15b	414a-11
6123	w3220012	5339	𣶙	𣶙	Old_Chinese					v15b	414a-12
6124	w3220020	5340	羨	xiàn	Old_Chinese				芋	v15b	414a-13
6125	w3220030	5341	𠩗	𠩗	Old_Chinese	㳄	厂	以支	六	v15b	414b-01
6126	w3220040	5342	盜	dào	Old_Chinese				二	v15b	414b-02
6127	w3230010	5343	㒫	㒫	Old_Chinese			居未	五	v15b	414b-03
6128	w3230011	5343	旡	jì	Old_Chinese					v15b	414b-04
6129	w3230020	5344	𣄸	𣄸	Old_Chinese	㒫	咼		七	v15b	414b-05
6130	w3230030	5345	𣄴	𣄴	Old_Chinese	㒫	京	力讓	十	v15b	415a-01
6131	w3240010	5346	頁	yè	Old_Chinese					v16	415b-01
6132	w3240020	5347	頭	tóu	Old_Chinese			度侯	四	v16	415b-02
6133	w3240030	5348	顏	yán	Old_Chinese	𩑋	彥	五姦	四	v16	415b-03
6134	w3240031	5348	𩠪	𩠪	Old_Chinese					v16	416a-01
6135	w3240040	5349	頌	sòng	Old_Chinese			余封	九	v16	416a-02
6136	w3240041	5349	𩔜	𩔜	Old_Chinese					v16	416a-03
6137	w3240050	5350	𩑒	𩑒	Old_Chinese	𩑋	乇	徒谷	五	v16	416a-04
6138	w3240060	5351	顱	lú	Old_Chinese	𩑋	盧	洛乎	五	v16	416a-05
6139	w3240070	5352	𩕾	𩕾	Old_Chinese	𩑋	𡚇		四	v16	416a-06
6140	w3240080	5353	顚	diān	Old_Chinese	𩑋	眞	都秊	二	v16	416a-07
6141	w3240090	5354	頂	dǐng	Old_Chinese	𩑋	丁	都挺	一	v16	416a-08
6142	w3240091	5354	𩠑	𩠑	Old_Chinese					v16	416b-01
6143	w3240092	5354	𩕢	𩕢	Old_Chinese					v16	416b-02
6144	w3240100	5355	顙	sǎng	Old_Chinese	𩑋	桑	稣朗	十	v16	416b-03
6145	w3240110	5356	題	tí	Old_Chinese	𩑋	是	杜兮	六	v16	416b-04
6146	w3240120	5357	頟	é	Old_Chinese	𩑋	各	五陌	五	v16	416b-05
6147	w3240130	5358	頞	è	Old_Chinese	𩑋	安	烏割	五	v16	416b-06
6148	w3240131	5358	齃	è	Old_Chinese					v16	416b-07
6149	w3240140	5359	頯	kuí	Old_Chinese	𩑋	𢌳	渠追	三	v16	416b-08
6150	w3240150	5360	頰	jiá	Old_Chinese	𩑋	夾	古叶	八	v16	416b-09
6151	w3240151	5360	𩠣	𩠣	Old_Chinese					v16	416b-10
6152	w3240160	5361	𩓓	𩓓	Old_Chinese	𩑋	𥃩	古恨	三	v16	417a-01
6153	w3240170	5362	頜	hé	Old_Chinese	𩑋	合	胡感	七	v16	417a-02
6154	w3240180	5363	𩔞	𩔞	Old_Chinese	𩑋	圅	胡男	七	v16	417a-03
6155	w3240190	5364	頸	jǐng	Old_Chinese	𩑋	巠	居郢	一	v16	417a-04
6156	w3240200	5365	領	lǐng	Old_Chinese	𩑋	令	良郢	二	v16	417a-05
6157	w3240210	5366	項	xiàng	Old_Chinese	𩑋	工	胡講	九	v16	417a-06
6158	w3240220	5367	䪴	䪴	Old_Chinese	𩑋	冘	章衽	八	v16	417a-07
6159	w3240230	5368	顀	chuí	Old_Chinese	𩑋	隹	直追	五	v16	417a-08
6160	w3240240	5369	𩑢	𩑢	Old_Chinese	𩑋	不	薄囬	一	v16	417a-09
6161	w3240250	5370	顩	yǎn	Old_Chinese			魚檢	七	v16	417a-10
6162	w3240260	5371	䪳	䪳	Old_Chinese	𩑋	尹	余準	三	v16	417b-01
6163	w3240270	5372	頵	yūn	Old_Chinese	𩑋	君	於倫	三	v16	417b-02
6164	w3240280	5373	䫟	䫟	Old_Chinese	𩑋	員	于閔	三	v16	417b-03
6165	w3240290	5374	䫡	䫡	Old_Chinese	𩑋	兼	五咸	七	v16	417b-04
6166	w3240300	5375	碩	shuò	Old_Chinese	𩑋	石	常隻	五	v16	417b-05
6167	w3240310	5376	頒	bān	Old_Chinese	𩑋	分	布還	三	v16	417b-06
6168	w3240320	5377	顒	yóng	Old_Chinese	𩑋	禺	魚容	四	v16	417b-07
6169	w3240330	5378	䫞	䫞	Old_Chinese	𩑋	羙	口幺	二	v16	417b-08
6170	w3240340	5379	顝	kuī	Old_Chinese	𩑋	骨	苦骨	五	v16	417b-09
6171	w3240350	5380	願	yuàn	Old_Chinese	𩑋	厡	魚怨	四	v16	418a-01
6172	w3240360	5381	顤	yáo	Old_Chinese	𩑋	堯	五弔	二	v16	418a-02
6173	w3240370	5382	頎	qí	Old_Chinese	𩑋	斤	渠希	三	v16	418a-03
6174	w3240380	5383	𩕀	𩕀	Old_Chinese	𩑋	敖	五到	二	v16	418a-04
6175	w3240390	5384	𩓥	𩓥	Old_Chinese	𩑋	岳		二	v16	418a-05
