ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
11106	蹤	zōng	Old_Chinese	1191	1191-		Karlgren1954
11107	蹤	zōng	Middle_Chinese		1191-	tsjowng	Wikibooks2016a
11108	龍	lóng	Old_Chinese	1193	1193a		Karlgren1954
11109	龍	lóng	Middle_Chinese		1193a	ljowng	Wikibooks2016a
11110	龍	lóng	Middle_Chinese		1193a	maewng	Wikibooks2016a
11111	壟	lǒng	Old_Chinese	1193	1193f		Karlgren1954
11112	壟	lǒng	Middle_Chinese		1193f	ljowngX	Wikibooks2016a
11113	隴	lǒng	Old_Chinese	1193	1193g		Karlgren1954
11114	隴	lǒng	Middle_Chinese		1193g	ljowngX	Wikibooks2016a
11115	蘢	lóng	Old_Chinese	1193	1193h		Karlgren1954
11116	蘢	lóng	Middle_Chinese		1193h	ljowng	Wikibooks2016a
11117	蘢	lóng	Middle_Chinese		1193h	luwng	Wikibooks2016a
11118	龐	páng	Old_Chinese	1193	1193i		Karlgren1954
11119	龐	páng	Middle_Chinese		1193i	luwng	Wikibooks2016a
11120	礱	lóng	Old_Chinese	1193	1193k		Karlgren1954
11121	礱	lóng	Middle_Chinese		1193k	luwng	Wikibooks2016a
11122	籠	lóng	Old_Chinese	1193	1193l		Karlgren1954
11123	籠	lóng	Middle_Chinese		1193l	luwng	Wikibooks2016a
11124	籠	lóng	Middle_Chinese		1193l	luwngX	Wikibooks2016a
11125	籠	lóng	Middle_Chinese		1193l	ljowng	Wikibooks2016a
11126	聾	lóng	Old_Chinese	1193	1193m		Karlgren1954
11127	聾	lóng	Middle_Chinese		1193m	luwng	Wikibooks2016a
11128	蠪	lóng	Old_Chinese	1193	1193o		Karlgren1954
11129	蠪	lóng	Middle_Chinese		1193o	luwng	Wikibooks2016a
11130	寵	chǒng	Old_Chinese	1193	1193p		Karlgren1954
11131	寵	chǒng	Middle_Chinese		1193p	trhjowngX	Wikibooks2016a
11132	朧	lóng	Old_Chinese	1193	1193-		Karlgren1954
11133	蚌	bàng	Old_Chinese	1197	1197d		Karlgren1954
11134	蚌	bàng	Middle_Chinese		1197d	baewngX	Wikibooks2016a
11135	邦	bāng	Old_Chinese	1197	1197e		Karlgren1954
11136	邦	bāng	Middle_Chinese		1197e	paewng	Wikibooks2016a
11137	封	fēng	Old_Chinese	1197	1197i		Karlgren1954
11138	封	fēng	Middle_Chinese		1197i	pjowng	Wikibooks2016a
11139	逢	féng	Old_Chinese	1197	1197o		Karlgren1954
11140	逢	féng	Middle_Chinese		1197o	bjowng	Wikibooks2016a
11141	蜂	fēng	Old_Chinese	1197	1197s		Karlgren1954
11142	蜂	fēng	Middle_Chinese		1197s	phjowng	Wikibooks2016a
11143	𧒒		Old_Chinese	1197	1197t		Karlgren1954
11144	𧒒		Middle_Chinese		1197t	phjowng	Wikibooks2016a
11145	鋒	fēng	Old_Chinese	1197	1197u		Karlgren1954
11146	鋒	fēng	Middle_Chinese		1197u	phjowng	Wikibooks2016a
11147	縫	fèng	Old_Chinese	1197	1197x		Karlgren1954
11148	縫	fèng	Middle_Chinese		1197x	bjowng	Wikibooks2016a
11149	縫	fèng	Middle_Chinese		1197x	bjowngH	Wikibooks2016a
11150	奉	fèng	Old_Chinese	1197	1197z		Karlgren1954
11151	奉	fèng	Middle_Chinese		1197z	bjowngX	Wikibooks2016a
11152	奉	fèng	Middle_Chinese		1197z	phjowngX	Wikibooks2016a
11153	蜯	bàng	Old_Chinese	1197	1197g'		Karlgren1954
11154	蜯	bàng	Middle_Chinese		1197g'	baewngX	Wikibooks2016a
11155	囱	cōng	Old_Chinese	1199	1199a		Karlgren1954
11156	囱	cōng	Middle_Chinese		1199a	tsrhaewng	Wikibooks2016a
11157	匆	cōng	Old_Chinese	1199	1199b		Karlgren1954
11158	匆	cōng	Middle_Chinese		1199b	tsrhaewng	Wikibooks2016a
11159	悤	cōng	Old_Chinese	1199	1199c		Karlgren1954
11160	悤	cōng	Middle_Chinese		1199c	tshuwng	Wikibooks2016a
11161	怱	cōng	Old_Chinese	1199	1199d		Karlgren1954
11162	怱	cōng	Middle_Chinese		1199d	tshuwng	Wikibooks2016a
11163	聰	cōng	Old_Chinese	1199	1199f		Karlgren1954
11164	聰	cōng	Middle_Chinese		1199f	tshuwng	Wikibooks2016a
11165	蔥	cōng	Old_Chinese	1199	1199g		Karlgren1954
11166	蔥	cōng	Middle_Chinese		1199g	tshuwng	Wikibooks2016a
11167	蔥	cōng	Middle_Chinese		1199g	tsrhaewng	Wikibooks2016a
11168	葱	cōng	Old_Chinese	1199	1199h		Karlgren1954
11169	葱	cōng	Middle_Chinese		1199h	tshuwng	Wikibooks2016a
11170	總	zǒng	Old_Chinese	1199	1199i		Karlgren1954
11171	總	zǒng	Middle_Chinese		1199i	tsuwngX	Wikibooks2016a
11172	緫	cōng	Old_Chinese	1199	1199j		Karlgren1954
11173	緫	cōng	Middle_Chinese		1199j	tsuwng	Wikibooks2016a
11174	緫	cōng	Middle_Chinese		1199j	tsuwngX	Wikibooks2016a
11175	揔	zǒng	Old_Chinese	1199	1199k		Karlgren1954
11176	揔	zǒng	Middle_Chinese		1199k	tsuwng	Wikibooks2016a
11177	揔	zǒng	Middle_Chinese		1199k	tsuwngX	Wikibooks2016a
11178	窻	chuāng	Old_Chinese	1199	1199l		Karlgren1954
11179	窻	chuāng	Middle_Chinese		1199l	tsrhaewng	Wikibooks2016a
11180	䆫	chuāng	Old_Chinese	1199	1199m		Karlgren1954
11181	䆫	chuāng	Middle_Chinese		1199m	tsrhaewng	Wikibooks2016a
11182	窗	chuāng	Old_Chinese	1199	1199-		Karlgren1954
11183	窗	chuāng	Middle_Chinese		1199-	tsrhaewng	Wikibooks2016a
11184	雙	shuāng	Old_Chinese	1200	1200a		Karlgren1954
11185	雙	shuāng	Middle_Chinese		1200a	sraewng	Wikibooks2016a
11186	谷	gǔ	Old_Chinese	1202	1202a		Karlgren1954
11187	谷	gǔ	Middle_Chinese		1202a	kuwk	Wikibooks2016a
11188	欲	yù	Old_Chinese	1202	1202d		Karlgren1954
11189	欲	yù	Middle_Chinese		1202d	yowk	Wikibooks2016a
11190	族	zú	Old_Chinese	1206	1206a		Karlgren1954
11191	族	zú	Middle_Chinese		1206a	dzuwk	Wikibooks2016a
11192	鏃	zú	Old_Chinese	1206	1206d		Karlgren1954
11193	鏃	zú	Middle_Chinese		1206d	tsuwk	Wikibooks2016a
11194	彔	lù	Old_Chinese	1208	1208a		Karlgren1954
11195	彔	lù	Middle_Chinese		1208a	luwk	Wikibooks2016a
11196	盝	lù	Old_Chinese	1208	1208e		Karlgren1954
11197	盝	lù	Middle_Chinese		1208e	luwk	Wikibooks2016a
11198	琭	lù	Old_Chinese	1208	1208f		Karlgren1954
11199	琭	lù	Middle_Chinese		1208f	luwk	Wikibooks2016a
11200	睩	lù	Old_Chinese	1208	1208g		Karlgren1954
11201	睩	lù	Middle_Chinese		1208g	luwk	Wikibooks2016a
11202	祿	lù	Old_Chinese	1208	1208h		Karlgren1954
11203	祿	lù	Middle_Chinese		1208h	luwk	Wikibooks2016a
11204	㯟	lù	Old_Chinese	1208	1208i		Karlgren1954
11205	㯟	lù	Middle_Chinese		1208i	luwk	Wikibooks2016a
11206	綠	lǜ	Old_Chinese	1208	1208k		Karlgren1954
11207	綠	lǜ	Middle_Chinese		1208k	ljowk	Wikibooks2016a
11208	菉	lù	Old_Chinese	1208	1208l		Karlgren1954
11209	菉	lù	Middle_Chinese		1208l	ljowk	Wikibooks2016a
11210	錄	lù	Old_Chinese	1208	1208m		Karlgren1954
11211	錄	lù	Middle_Chinese		1208m	ljowk	Wikibooks2016a
11212	鹿	lù	Old_Chinese	1209	1209a		Karlgren1954
11213	鹿	lù	Middle_Chinese		1209a	luwk	Wikibooks2016a
11214	摝	lù	Old_Chinese	1209	1209e		Karlgren1954
11215	摝	lù	Middle_Chinese		1209e	luwk	Wikibooks2016a
11216	漉	lù	Old_Chinese	1209	1209f		Karlgren1954
11217	漉	lù	Middle_Chinese		1209f	luwk	Wikibooks2016a
11218	麓	lù	Old_Chinese	1209	1209h		Karlgren1954
11219	麓	lù	Middle_Chinese		1209h	luwk	Wikibooks2016a
11220	菐	pú	Old_Chinese	1211	1211a		Karlgren1954
11221	菐	pú	Middle_Chinese		1211a	buwk	Wikibooks2016a
11222	僕	pú	Old_Chinese	1211	1211b		Karlgren1954
11223	僕	pú	Middle_Chinese		1211b	bowk	Wikibooks2016a
11224	僕	pú	Middle_Chinese		1211b	buwk	Wikibooks2016a
11225	僕	pú	Middle_Chinese		1211b	phuwk	Wikibooks2016a
11226	樸	pǔ	Old_Chinese	1211	1211g		Karlgren1954
11227	樸	pǔ	Middle_Chinese		1211g	buwk	Wikibooks2016a
11228	樸	pǔ	Middle_Chinese		1211g	phuwk	Wikibooks2016a
11229	樸	pǔ	Middle_Chinese		1211g	puwk	Wikibooks2016a
11230	轐	bú	Old_Chinese	1211	1211i		Karlgren1954
11231	轐	bú	Middle_Chinese		1211i	puwk	Wikibooks2016a
11232	撲	pū	Old_Chinese	1211	1211j		Karlgren1954
11233	撲	pū	Middle_Chinese		1211j	phuwk	Wikibooks2016a
11234	墣	pú	Old_Chinese	1211	1211m		Karlgren1954
11235	墣	pú	Middle_Chinese		1211m	phaewk	Wikibooks2016a
11236	墣	pú	Middle_Chinese		1211m	phuwk	Wikibooks2016a
11237	璞	pú	Old_Chinese	1211	1211n		Karlgren1954
11238	璞	pú	Middle_Chinese		1211n	phaewk	Wikibooks2016a
11239	木	mù	Old_Chinese	1212	1212a		Karlgren1954
11240	木	mù	Middle_Chinese		1212a	muwk	Wikibooks2016a
11241	沐	mù	Old_Chinese	1212	1212e		Karlgren1954
11242	沐	mù	Middle_Chinese		1212e	muwk	Wikibooks2016a
11243	霂	mù	Old_Chinese	1212	1212f		Karlgren1954
11244	霂	mù	Middle_Chinese		1212f	muwk	Wikibooks2016a
11245	曲	qū	Old_Chinese	1213	1213a		Karlgren1954
11246	曲	qū	Middle_Chinese		1213a	khjowk	Wikibooks2016a
11247	局	jú	Old_Chinese	1214	1214a		Karlgren1954
11248	局	jú	Middle_Chinese		1214a	gjowk	Wikibooks2016a
11249	跼	jú	Old_Chinese	1214	1214b		Karlgren1954
11250	跼	jú	Middle_Chinese		1214b	gjowk	Wikibooks2016a
11251	挶	jū	Old_Chinese	1214	1214c		Karlgren1954
11252	挶	jū	Middle_Chinese		1214c	kjowk	Wikibooks2016a
11253	梮	jū	Old_Chinese	1214	1214d		Karlgren1954
11254	梮	jū	Middle_Chinese		1214d	kjowk	Wikibooks2016a
11255	獄	yù	Old_Chinese	1215	1215a		Karlgren1954
11256	獄	yù	Middle_Chinese		1215a	ngjowk	Wikibooks2016a
11257	嶽	yuè	Old_Chinese	1215	1215c		Karlgren1954
11258	嶽	yuè	Middle_Chinese		1215c	ngaewk	Wikibooks2016a
11259	鸑	yuè	Old_Chinese	1215	1215d		Karlgren1954
11260	鸑	yuè	Middle_Chinese		1215d	ngaewk	Wikibooks2016a
11261	豖	chù	Old_Chinese	1218	1218a		Karlgren1954
11262	豖	chù	Middle_Chinese		1218a	trhjowk	Wikibooks2016a
11263	啄	zhuó	Old_Chinese	1218	1218b		Karlgren1954
11264	啄	zhuó	Middle_Chinese		1218b	traewk	Wikibooks2016a
11265	椓	zhuó	Old_Chinese	1218	1218c		Karlgren1954
11266	椓	zhuó	Middle_Chinese		1218c	traewk	Wikibooks2016a
11267	㧻	zhuó	Old_Chinese	1218	1218d		Karlgren1954
11268	㧻	zhuó	Middle_Chinese		1218d	traewk	Wikibooks2016a
11269	涿	zhuō	Old_Chinese	1218	1218e		Karlgren1954
11270	涿	zhuō	Middle_Chinese		1218e	traewk	Wikibooks2016a
11271	琢	zuó	Old_Chinese	1218	1218f		Karlgren1954
11272	琢	zuó	Middle_Chinese		1218f	traewk	Wikibooks2016a
11273	諑	zhuó	Old_Chinese	1218	1218g		Karlgren1954
11274	諑	zhuó	Middle_Chinese		1218g	traewk	Wikibooks2016a
11275	冢	zhǒng	Old_Chinese	1218	1218h		Karlgren1954
11276	冢	zhǒng	Middle_Chinese		1218h	trjowngX	Wikibooks2016a
11277	瘃	zhú	Old_Chinese	1218	1218-		Karlgren1954
11278	瘃	zhú	Middle_Chinese		1218-	trjowk	Wikibooks2016a
11279	俗	sú	Old_Chinese	1220	1220a		Karlgren1954
11280	俗	sú	Middle_Chinese		1220a	zjowk	Wikibooks2016a
11281	欶	shuò	Old_Chinese	1222	1222o		Karlgren1954
11282	欶	shuò	Middle_Chinese		1222o	sraewk	Wikibooks2016a
11283	辱	rǔ	Old_Chinese	1223	1223a		Karlgren1954
11284	辱	rǔ	Middle_Chinese		1223a	nyowk	Wikibooks2016a
11285	溽	rù	Old_Chinese	1223	1223b		Karlgren1954
11286	溽	rù	Middle_Chinese		1223b	nyowk	Wikibooks2016a
11287	縟	rù	Old_Chinese	1223	1223c		Karlgren1954
11288	縟	rù	Middle_Chinese		1223c	nyowk	Wikibooks2016a
11289	蓐	rù	Old_Chinese	1223	1223d		Karlgren1954
11290	蓐	rù	Middle_Chinese		1223d	nyowk	Wikibooks2016a
11291	槈	nòu	Old_Chinese	1223	1223e		Karlgren1954
11292	槈	nòu	Middle_Chinese		1223e	nuwH	Wikibooks2016a
11293	耨	nòu	Old_Chinese	1223	1223f		Karlgren1954
11294	耨	nòu	Middle_Chinese		1223f	nuwH	Wikibooks2016a
11295	蜀	shǔ	Old_Chinese	1224	1224a		Karlgren1954
11296	蜀	shǔ	Middle_Chinese		1224a	dzyowk	Wikibooks2016a
11297	蠋	zhú	Old_Chinese	1224	1224d		Karlgren1954
11298	蠋	zhú	Middle_Chinese		1224d	dzyowk	Wikibooks2016a
11299	燭	zhú	Old_Chinese	1224	1224e		Karlgren1954
11300	燭	zhú	Middle_Chinese		1224e	tsyowk	Wikibooks2016a
11301	臅	chù	Old_Chinese	1224	1224f		Karlgren1954
11302	臅	chù	Middle_Chinese		1224f	tsyhowk	Wikibooks2016a
11303	觸	chù	Old_Chinese	1224	1224g		Karlgren1954
11304	觸	chù	Middle_Chinese		1224g	tsyhowk	Wikibooks2016a
11305	躅	zhú	Old_Chinese	1224	1224h		Karlgren1954
11306	躅	zhú	Middle_Chinese		1224h	drjowk	Wikibooks2016a
11307	獨	dú	Old_Chinese	1224	1224i		Karlgren1954
11308	獨	dú	Middle_Chinese		1224i	duwk	Wikibooks2016a
11309	襡	shǔ	Old_Chinese	1224	1224j		Karlgren1954
11310	襡	shǔ	Middle_Chinese		1224j	duwk	Wikibooks2016a
11311	韣	dú	Old_Chinese	1224	1224k		Karlgren1954
11312	韣	dú	Middle_Chinese		1224k	duwk	Wikibooks2016a
11313	韣	dú	Middle_Chinese		1224k	dzyowk	Wikibooks2016a
11314	韣	dú	Middle_Chinese		1224k	tsyowk	Wikibooks2016a
11315	䪅	dú	Old_Chinese	1224	1224l		Karlgren1954
11316	䪅	dú	Middle_Chinese		1224l	dzyowk	Wikibooks2016a
11317	䪅	dú	Middle_Chinese		1224l	tsyowk	Wikibooks2016a
11318	髑	dú	Old_Chinese	1224	1224m		Karlgren1954
11319	髑	dú	Middle_Chinese		1224m	duwk	Wikibooks2016a
11320	噣	zhòu	Old_Chinese	1224	1224n		Karlgren1954
11321	噣	zhòu	Middle_Chinese		1224n	tuwH	Wikibooks2016a
11322	斀	zhuó	Old_Chinese	1224	1224o		Karlgren1954
11323	斀	zhuó	Middle_Chinese		1224o	traewk	Wikibooks2016a
11324	濁	zhuó	Old_Chinese	1224	1224p		Karlgren1954
11325	濁	zhuó	Middle_Chinese		1224p	traewk	Wikibooks2016a
11326	鐲	zhuó	Old_Chinese	1224	1224q		Karlgren1954
11327	鐲	zhuó	Middle_Chinese		1224q	draewk	Wikibooks2016a
11328	擉	chuò	Old_Chinese	1224	1224r		Karlgren1954
11329	擉	chuò	Middle_Chinese		1224r	tsrhaewk	Wikibooks2016a
11330	屬	shǔ	Old_Chinese	1224	1224s		Karlgren1954
11331	屬	shǔ	Middle_Chinese		1224s	dzyowk	Wikibooks2016a
11332	屬	shǔ	Middle_Chinese		1224s	tsyowk	Wikibooks2016a
11333	斸	zhǔ	Old_Chinese	1224	1224t		Karlgren1954
11334	斸	zhǔ	Middle_Chinese		1224t	trjowk	Wikibooks2016a
11335	欘	zhú	Old_Chinese	1224	1224u		Karlgren1954
11336	欘	zhú	Middle_Chinese		1224u	trjowk	Wikibooks2016a
11337	钃	shǔ	Old_Chinese	1224	1224v		Karlgren1954
11338	钃	shǔ	Middle_Chinese		1224v	trjowk	Wikibooks2016a
11339	䠱	zhú	Old_Chinese	1224	1224x		Karlgren1954
11340	䠱	zhú	Middle_Chinese		1224x	drjowk	Wikibooks2016a
11341	角	jiǎo	Old_Chinese	1225	1225a		Karlgren1954
11342	角	jiǎo	Middle_Chinese		1225a	kaewk	Wikibooks2016a
11343	桷	jué	Old_Chinese	1225	1225d		Karlgren1954
11344	桷	jué	Middle_Chinese		1225d	kaewk	Wikibooks2016a
11345	确	què	Old_Chinese	1225	1225e		Karlgren1954
11346	确	què	Middle_Chinese		1225e	haewk	Wikibooks2016a
11347	斛	hú	Old_Chinese	1225	1225f		Karlgren1954
11348	斛	hú	Middle_Chinese		1225f	huwk	Wikibooks2016a
11349	㱿	què	Old_Chinese	1226	1226a		Karlgren1954
11350	㱿	què	Middle_Chinese		1226a	khaewk	Wikibooks2016a
11351	愨	què	Old_Chinese	1226	1226b		Karlgren1954
11352	愨	què	Middle_Chinese		1226b	khaewk	Wikibooks2016a
11353	慤	què	Old_Chinese	1226	1226c		Karlgren1954
11354	慤	què	Middle_Chinese		1226c	khaewk	Wikibooks2016a
11355	瑴	jué	Old_Chinese	1226	1226d		Karlgren1954
11356	瑴	jué	Middle_Chinese		1226d	kaewk	Wikibooks2016a
11357	嗀	hù	Old_Chinese	1226	1226g		Karlgren1954
11358	嗀	hù	Middle_Chinese		1226g	xaewk	Wikibooks2016a
11359	嗀	hù	Middle_Chinese		1226g	xuwk	Wikibooks2016a
11360	榖	gǔ	Old_Chinese	1226	1226h		Karlgren1954
11361	榖	gǔ	Middle_Chinese		1226h	kuwk	Wikibooks2016a
11362	穀	gǔ	Old_Chinese	1226	1226i		Karlgren1954
11363	穀	gǔ	Middle_Chinese		1226i	kuwk	Wikibooks2016a
11364	轂	gǔ	Old_Chinese	1226	1226j		Karlgren1954
11365	轂	gǔ	Middle_Chinese		1226j	kuwk	Wikibooks2016a
11366	縠	hú	Old_Chinese	1226	1226k		Karlgren1954
11367	縠	hú	Middle_Chinese		1226k	huwk	Wikibooks2016a
11368	觳	hú	Old_Chinese	1226	1226l		Karlgren1954
11369	觳	hú	Middle_Chinese		1226l	haewk	Wikibooks2016a
11370	觳	hú	Middle_Chinese		1226l	huwk	Wikibooks2016a
11371	觳	hú	Middle_Chinese		1226l	khaewk	Wikibooks2016a
11372	㝅	gòu	Old_Chinese	1226	1226m		Karlgren1954
11373	㝅	gòu	Middle_Chinese		1226m	kuwH	Wikibooks2016a
11374	彀	gòu	Old_Chinese	1226	1226p		Karlgren1954
11375	彀	gòu	Middle_Chinese		1226p	kuwH	Wikibooks2016a
11376	鷇	kòu	Old_Chinese	1226	1226q		Karlgren1954
11377	鷇	kòu	Middle_Chinese		1226q	khuwH	Wikibooks2016a
11378	孚	fú	Old_Chinese	1233	1233a		Karlgren1954
11379	孚	fú	Middle_Chinese		1233a	phju	Wikibooks2016a
11380	蜉	fú	Old_Chinese	1233	1233n		Karlgren1954
11381	蜉	fú	Middle_Chinese		1233n	bjuw	Wikibooks2016a
11382	鬥	dòu	Old_Chinese	1234	1234a		Karlgren1954
11383	鬥	dòu	Middle_Chinese		1234a	tuwH	Wikibooks2016a
11384	斲	zhuó	Old_Chinese	1235	1235b		Karlgren1954
11385	斲	zhuó	Middle_Chinese		1235b	traewk	Wikibooks2016a
11386	鬭	dòu	Old_Chinese	1235	1235c		Karlgren1954
11387	鬭	dòu	Middle_Chinese		1235c	tuwH	Wikibooks2016a
11388	些	xiē	Old_Chinese	1236	1236a		Karlgren1954
11389	些	xiē	Middle_Chinese		1236a	saH	Wikibooks2016a
11390	蓏	luǒ	Old_Chinese	1236	1236b		Karlgren1954
11391	蓏	luǒ	Middle_Chinese		1236b	lwaX	Wikibooks2016a
11392	嗄	á	Old_Chinese	1236	1236c		Karlgren1954
11393	嗄	á	Middle_Chinese		1236c	'eajH	Wikibooks2016a
11394	嗄	á	Middle_Chinese		1236c	sraeH	Wikibooks2016a
11395	洎	jì	Old_Chinese	1237	1237a		Karlgren1954
11396	洎	jì	Middle_Chinese		1237a	gijH	Wikibooks2016a
11397	彝	yí	Old_Chinese	1237	1237c		Karlgren1954
11398	彝	yí	Middle_Chinese		1237c	yij	Wikibooks2016a
11399	黹	zhǐ	Old_Chinese	1237	1237i		Karlgren1954
11400	黹	zhǐ	Middle_Chinese		1237i	trijX	Wikibooks2016a
11401	絺	chī	Old_Chinese	1237	1237k		Karlgren1954
11402	絺	chī	Middle_Chinese		1237k	trhij	Wikibooks2016a
11403	諡	shì	Old_Chinese	1237	1237l		Karlgren1954
11404	諡	shì	Middle_Chinese		1237l	zyijH	Wikibooks2016a
11405	自	zì	Old_Chinese	1237	1237m		Karlgren1954
11406	自	zì	Middle_Chinese		1237m	dzijH	Wikibooks2016a
11407	漦	chí	Old_Chinese	1237	1237q		Karlgren1954
11408	漦	chí	Middle_Chinese		1237q	zri	Wikibooks2016a
11409	奰	bì	Old_Chinese	1237	1237r		Karlgren1954
11410	奰	bì	Middle_Chinese		1237r	biH	Wikibooks2016a
11411	奰	bì	Middle_Chinese		1237r	bijH	Wikibooks2016a
11412	夔	kuí	Old_Chinese	1237	1237s		Karlgren1954
11413	夔	kuí	Middle_Chinese		1237s	gwij	Wikibooks2016a
11414	睢	suī	Old_Chinese	1237	1237u		Karlgren1954
11415	睢	suī	Middle_Chinese		1237u	xjwij	Wikibooks2016a
11416	蕤	ruí	Old_Chinese	1237	1237v		Karlgren1954
11417	蕤	ruí	Middle_Chinese		1237v	nywij	Wikibooks2016a
11418	夊	suī	Old_Chinese	1237	1237x		Karlgren1954
11419	夊	suī	Middle_Chinese		1237x	swij	Wikibooks2016a
11420	轡	pèi	Old_Chinese	1237	1237y		Karlgren1954
11421	轡	pèi	Middle_Chinese		1237y	pijH	Wikibooks2016a
11422	圮	pǐ	Old_Chinese	1237	1237a’		Karlgren1954
11423	圮	pǐ	Middle_Chinese		1237a’	bijX	Wikibooks2016a
11424	羈	jī	Old_Chinese	1238	1238a		Karlgren1954
11425	羈	jī	Middle_Chinese		1238a	kje	Wikibooks2016a
11426	豸	zhì	Old_Chinese	1238	1238b		Karlgren1954
11427	豸	zhì	Middle_Chinese		1238b	drjeX	Wikibooks2016a
11428	卮	zhī	Old_Chinese	1238	1238d		Karlgren1954
11429	卮	zhī	Middle_Chinese		1238d	tsye	Wikibooks2016a
11430	卮	zhī	Middle_Chinese		1238d	([[wikt:巵|巵]]	Wikibooks2016a
11431	卮	zhī	Middle_Chinese		1238d	is	Wikibooks2016a
11432	卮	zhī	Middle_Chinese		1238d	an	Wikibooks2016a
11433	卮	zhī	Middle_Chinese		1238d	alternative	Wikibooks2016a
11434	卮	zhī	Middle_Chinese		1238d	form)	Wikibooks2016a
11435	咶	huài	Old_Chinese	1238	1238e		Karlgren1954
11436	咶	huài	Middle_Chinese		1238e	zyeX	Wikibooks2016a
11437	豕	shǐ	Old_Chinese	1238	1238f		Karlgren1954
11438	豕	shǐ	Middle_Chinese		1238f	syeX	Wikibooks2016a
11439	繠	ruǐ	Old_Chinese	1238	1238j		Karlgren1954
11440	繠	ruǐ	Middle_Chinese		1238j	nyweX	Wikibooks2016a
11441	繠	ruǐ	Middle_Chinese		1238j	nywijX	Wikibooks2016a
11442	蕊	ruǐ	Old_Chinese	1238	1238k		Karlgren1954
11443	蕊	ruǐ	Middle_Chinese		1238k	nyweX	Wikibooks2016a
11444	蕊	ruǐ	Middle_Chinese		1238k	nywijX	Wikibooks2016a
11445	卉	huì	Old_Chinese	1239	1239a		Karlgren1954
11446	卉	huì	Middle_Chinese		1239a	xjwɨjH	Wikibooks2016a
11447	咍	hāi	Old_Chinese	1240	1240a		Karlgren1954
11448	咍	hāi	Middle_Chinese		1240a	xoj	Wikibooks2016a
11449	猜	cāi	Old_Chinese	1240	1240b		Karlgren1954
11450	猜	cāi	Middle_Chinese		1240b	tshoj	Wikibooks2016a
11451	買	mǎi	Old_Chinese	1240	1240c		Karlgren1954
11452	買	mǎi	Middle_Chinese		1240c	meaX	Wikibooks2016a
11453	賣	mài	Old_Chinese	1240	1240e		Karlgren1954
11454	賣	mài	Middle_Chinese		1240e	meaH	Wikibooks2016a
11455	瀣	xiè	Old_Chinese	1240	1240f		Karlgren1954
11456	瀣	xiè	Middle_Chinese		1240f	heajH	Wikibooks2016a
11457	薤	xiè	Old_Chinese	1240	1240g		Karlgren1954
11458	薤	xiè	Middle_Chinese		1240g	heajH	Wikibooks2016a
11459	乖	guāi	Old_Chinese	1240	1240h		Karlgren1954
11460	乖	guāi	Middle_Chinese		1240h	kweajH	Wikibooks2016a
11461	計	jì	Old_Chinese	1241	1241a		Karlgren1954
11462	計	jì	Middle_Chinese		1241a	kejH	Wikibooks2016a
11463	繼	jì	Old_Chinese	1241	1241b		Karlgren1954
11464	繼	jì	Middle_Chinese		1241b	kejH	Wikibooks2016a
11465	兮	xī	Old_Chinese	1241	1241d		Karlgren1954
11466	兮	xī	Middle_Chinese		1241d	hej	Wikibooks2016a
11467	盻	xì	Old_Chinese	1241	1241h		Karlgren1954
11468	盻	xì	Middle_Chinese		1241h	hejH	Wikibooks2016a
11469	盻	xì	Middle_Chinese		1241h	ngejH	Wikibooks2016a
11470	醯	xī	Old_Chinese	1241	1241i		Karlgren1954
11471	醯	xī	Middle_Chinese		1241i	xej	Wikibooks2016a
11472	替	tì	Old_Chinese	1241	1241j		Karlgren1954
11473	替	tì	Middle_Chinese		1241j	thejH	Wikibooks2016a
11474	暜	jìn	Old_Chinese	1241	1241k		Karlgren1954
11475	暜	jìn	Middle_Chinese		1241k	thejH	Wikibooks2016a
11476	細	xì	Old_Chinese	1241	1241l		Karlgren1954
11477	細	xì	Middle_Chinese		1241l	sejH	Wikibooks2016a
11478	隸	lì	Old_Chinese	1241	1241m		Karlgren1954
11479	隸	lì	Middle_Chinese		1241m	lejH	Wikibooks2016a
11480	盭	lì	Old_Chinese	1241	1241n		Karlgren1954
11481	盭	lì	Middle_Chinese		1241n	lejH	Wikibooks2016a
11482	蠡	lí	Old_Chinese	1241	1241o		Karlgren1954
11483	蠡	lí	Middle_Chinese		1241o	lejX	Wikibooks2016a
11484	蠡	lí	Middle_Chinese		1241o	lwaX	Wikibooks2016a
11485	劙	lí	Old_Chinese	1241	1241p		Karlgren1954
11486	劙	lí	Middle_Chinese		1241p	lejH	Wikibooks2016a
11487	劙	lí	Middle_Chinese		1241p	lejX	Wikibooks2016a
11488	攭	lì	Old_Chinese	1241	1241q		Karlgren1954
11489	攭	lì	Middle_Chinese		1241q	lejH	Wikibooks2016a
11490	攭	lì	Middle_Chinese		1241q	lejX	Wikibooks2016a
11491	攭	lì	Middle_Chinese		1241q	lje	Wikibooks2016a
11492	荔	lì	Old_Chinese	1241	1241r		Karlgren1954
11493	荔	lì	Middle_Chinese		1241r	lejH	Wikibooks2016a
11494	荔	lì	Middle_Chinese		1241r	ljeH	Wikibooks2016a
11495	沴	lì	Old_Chinese	1241	1241s		Karlgren1954
11496	沴	lì	Middle_Chinese		1241s	lejH	Wikibooks2016a
11497	飫	yù	Old_Chinese	1242	1242a		Karlgren1954
