ID,Language_name,Language_ID,Language_iso,Parameter_ID,Parameter_name,Source,Comment,Parameter_Chinese,Parameter_Pinyin,Value,Form,Segments,Cognate_Set,Cognate_Sets,Alignments,Order,Beida_ID,Page,Benzi,Benzi_in_source
34648,Xi_an,xian1253,cmn,,a little (shāo wēi 稍微),BeijingDaxue1964,,稍微,shāo wēi,sɑu⁵³vei²⁴,sɑu⁵³vei²⁴,s ɑ u ⁵³ v e i ²⁴,26,313 1202,s ɑ u ⁵³ + v e - i ²⁴,1,882,442,稍 微,稍微
33899,Beijing,beij1234,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ɕia⁵¹,ɕia⁵¹,ɕ i a ⁵¹,33,222,ɕ i a ⁵¹,1,868,434,下,下
33900,Jinan,jina1245,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ɕia²¹,ɕia²¹,ɕ i a ²¹,33,222,ɕ i a ²¹,1,868,434,下,下
33901,Shenyang,shen1252,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ɕia⁴¹,ɕia⁴¹,ɕ i a ⁴¹,33,222,ɕ i a ⁴¹,1,868,434,下,下
33904,Kunming,kunm1234,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ɕia¹³,ɕia¹³,ɕ i a ¹³,33,222,ɕ i a ¹³,1,868,434,下,下
33907,Suzhou,suzh1234,wuu,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),tɕi⁵¹³,tɕi⁵¹³,tɕ i ⁵¹³,34,2606,tɕ i - - ⁵¹³,1,868,434,記,記
33909,Changsha,chan1326,hsn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),xa²¹,xa²¹,x a ²¹,33,222,x a - ²¹,1,868,434,下,下
33910,Nanchang,nanc1254,gan,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ha³¹,ha³¹,h a ³¹,33,222,h a - ³¹,1,868,434,下,下
33911,Meixian,yuet1238,hak,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ha⁴²,ha⁴²,h a ⁴²,33,222,h a - ⁴²,1,868,434,下,下
33912,Guangzhou,guan1279,yue,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ha²³,ha²³,h a ²³,33,222,h a - ²³,1,868,434,下,下
33913,Yangjiang,yang1307,yue,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),ha²¹,ha²¹,h a ²¹,33,222,h a - ²¹,1,868,434,下,下
33914,Xiamen,xiam1236,nan,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),e&quot;,e&quot;,e ⁵¹,33,222,- e - ⁵¹,1,868,434,下,下
33915,Chaozhou,chao1238,nan,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),e¹¹,e¹¹,e ¹¹,33,222,- e - ¹¹,1,868,434,下,下
33916,Fuzhou,fuzh1239,cdo,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),a²⁴²,a²⁴²,a ²⁴²,33,222,- a - ²⁴²,1,868,434,下,下
33905,Hefei,hefe1234,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),pia⁵³,pia⁵³,p i a ⁵³,33,222,p i a ⁵³,1,868,434,下,下
33902,Xi_an,xian1253,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),xɑ⁴⁵,xɑ⁴⁵,x ɑ ⁴⁵,33,222,x ɑ - ⁴⁵,1,868,434,下,下
33903,Chengdu,chen1267,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),xa¹³,xa¹³,x a ¹³,33,222,x a - ¹³,1,868,434,下,下
33908,Wenzhou,ouji1238,(wuu),2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),o⁴²,o⁴²,o ⁴²,33,222,- o - ⁴²,1,868,434,下,下
33906,Yangzhou,yang1306,cmn,2741,a little bit (beat a little) (xià (dǎ yī xià) 下(打一下)),BeijingDaxue1964,,下(打一下),xià (dǎ yī xià),xa⁵⁵,xa⁵⁵,x ɑ ⁵⁵,33,222,x ɑ - ⁵⁵,1,868,434,下,下
9183,Beijing,beij1234,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suan⁵¹pʰan⁰,suan⁵¹pʰan⁰,s u a n ⁵¹ pʰ a n ⁰,35,840 59,s u a n ⁵¹ + pʰ a - n ⁰,1,312,156,算 盤,算盤
9184,Jinan,jina1245,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suæ̃²¹pʰæ̃⁴²,suæ̃²¹pʰæ̃⁴²,s u æ̃ ∼ ²¹ pʰ æ̃ ∼ ⁴²,35,840 59,s u æ̃ ∼ ²¹ + pʰ æ̃ - ∼ ⁴²,1,312,156,算 盤,算盤
9185,Shenyang,shen1252,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suan⁴¹pʰan³⁵,suan⁴¹pʰan³⁵,s u a n ⁴¹ pʰ a n ³⁵,35,840 59,s u a n ⁴¹ + pʰ a - n ³⁵,1,312,156,算 盤,算盤
9186,Xi_an,xian1253,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suæ̃⁴⁵pʰæ̃⁰,suæ̃⁴⁵pʰæ̃⁰,s u æ̃ ∼ ⁴⁵ pʰ æ̃ ∼ ⁰,35,840 59,s u æ̃ ∼ ⁴⁵ + pʰ æ̃ - ∼ ⁰,1,312,156,算 盤,算盤
9187,Chengdu,chen1267,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suan¹³pʰan³¹,suan¹³pʰan³¹,s u a n ¹³ pʰ a n ³¹,35,840 59,s u a n ¹³ + pʰ a - n ³¹,1,312,156,算 盤,算盤
9188,Kunming,kunm1234,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,suã¹³pʰã³¹,suã¹³pʰã³¹,s u ã ∼ ¹³ pʰ ã ∼ ³¹,35,840 59,s u ã ∼ ¹³ + pʰ ã - ∼ ³¹,1,312,156,算 盤,算盤
9189,Hefei,hefe1234,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sʊ̃⁵³pʰʊ̃⁵⁵,sʊ̃⁵³pʰʊ̃⁵⁵,s ʊ̃ ∼ ⁵³ pʰ ʊ̃ ∼ ⁵⁵,35,840 59,s ʊ̃ - ∼ ⁵³ + pʰ ʊ̃ - ∼ ⁵⁵,1,312,156,算 盤,算盤
9190,Yangzhou,yang1306,cmn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sõ⁵⁵pʰõ³⁴,sõ⁵⁵pʰõ³⁴,s õ ∼ ⁵⁵ pʰ õ ∼ ³⁴,35,840 59,s õ - ∼ ⁵⁵ + pʰ õ - ∼ ³⁴,1,312,156,算 盤,算盤
9191,Suzhou,suzh1234,wuu,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sø⁵¹³₄₄bø²⁴₂₁,sø⁵¹³₄₄bø²⁴₂₁,s ø ⁴⁴/⁵¹³ b ø ²¹/²⁴,35,840 59,s ø - - ⁴⁴/⁵¹³ + b ø - - ²¹/²⁴,1,312,156,算 盤,算盤
9192,Wenzhou,ouji1238,(wuu),2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sø⁴²bø³¹,sø⁴²bø³¹,s ø ⁴² b ø ³¹,35,840 59,s ø - - ⁴² + b ø - - ³¹,1,312,156,算 盤,算盤
9193,Changsha,chan1326,hsn,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sõ⁵⁵põ¹³,sõ⁵⁵põ¹³,s õ ∼ ⁵⁵ p õ ∼ ¹³,35,840 59,s õ - ∼ ⁵⁵ + p õ - ∼ ¹³,1,312,156,算 盤,算盤
9194,Nanchang,nanc1254,gan,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sɔn⁵⁵pʰɔn²⁴,sɔn⁵⁵pʰɔn²⁴,s ɔ n ⁵⁵ pʰ ɔ n ²⁴,35,840 59,s ɔ - n ⁵⁵ + pʰ ɔ - n ²⁴,1,312,156,算 盤,算盤
9195,Meixian,yuet1238,hak,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sɔn⁴²pʰan¹²,sɔn⁴²pʰan¹²,s ɔ n ⁴² pʰ a n ¹²,35,840 59,s ɔ - n ⁴² + pʰ a - n ¹²,1,312,156,算 盤,算盤
9196,Guangzhou,guan1279,yue,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,ʃyn³³pʰun²¹,ʃyn³³pʰun²¹,ʃ y n ³³ pʰ u n ²¹,35,840 59,ʃ y - n ³³ + pʰ u - n ²¹,1,312,156,算 盤,算盤
9197,Yangjiang,yang1307,yue,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,ɬun²⁴pʰun⁴⁴³,ɬun²⁴pʰun⁴⁴³,ɬ u n ²⁴ pʰ u n ⁴⁴³,35,840 59,ɬ u - n ²⁴ + pʰ u - n ⁴⁴³,1,312,156,算 盤,算盤
9198,Xiamen,xiam1236,nan,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sῃ¹¹₅₁pũã²⁴,sῃ¹¹₅₁pũã²⁴,s ŋ̍ ⁵¹/¹¹ p ũ ã ∼ ²⁴,35,840 59,s - - ŋ̍ ⁵¹/¹¹ + p ũ ã ∼ ²⁴,1,312,156,算 盤,算盤
9199,Chaozhou,chao1238,nan,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,sɯŋ²¹³₅₃pũã⁵⁵,sɯŋ²¹³₅₃pũã⁵⁵,s ɯ ŋ ⁵³/²¹³ p ũ ã ∼ ⁵⁵,35,840 59,s ɯ - ŋ ⁵³/²¹³ + p ũ ã ∼ ⁵⁵,1,312,156,算 盤,算盤
9200,Fuzhou,fuzh1239,cdo,2489,abacus (suàn pán 算盤),BeijingDaxue1964,,算盤,suàn pán,souŋ²¹³₄₄muaŋ⁵²,souŋ²¹³₄₄muaŋ⁵²,s o u ŋ ⁴⁴/²¹³ m u a ŋ ⁵²,35,840 59,s o u ŋ ⁴⁴/²¹³ + m u a ŋ ⁵²,1,312,156,算 盤,算盤
23183,Beijing,beij1234,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei³⁵,pʰei³⁵,pʰ e i ³⁵,36,2071,pʰ e i ³⁵,1,627,314,陪,陪
23184,Jinan,jina1245,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei⁴²,pʰei⁴²,pʰ e i ⁴²,36,2071,pʰ e i ⁴²,1,627,314,陪,陪
23185,Shenyang,shen1252,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei³⁵,pʰei³⁵,pʰ e i ³⁵,36,2071,pʰ e i ³⁵,1,627,314,陪,陪
23186,Xi_an,xian1253,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei²⁴,pʰei²⁴,pʰ e i ²⁴,36,2071,pʰ e i ²⁴,1,627,314,陪,陪
23187,Chengdu,chen1267,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei³¹,pʰei³¹,pʰ e i ³¹,36,2071,pʰ e i ³¹,1,627,314,陪,陪
23188,Kunming,kunm1234,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰe³¹,pʰe³¹,pʰ e ³¹,36,2071,pʰ e - ³¹,1,627,314,陪,陪
23189,Hefei,hefe1234,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei⁵⁵,pʰei⁵⁵,pʰ e i ⁵⁵,36,2071,pʰ e i ⁵⁵,1,627,314,陪,陪
23190,Yangzhou,yang1306,cmn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰəi³⁴,pʰəi³⁴,pʰ ə i ³⁴,36,2071,pʰ ə i ³⁴,1,627,314,陪,陪
23191,Suzhou,suzh1234,wuu,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,bɛ²⁴,bɛ²⁴,b ᴇ ²⁴,36,2071,b ᴇ - ²⁴,1,627,314,陪,陪
23192,Wenzhou,ouji1238,(wuu),1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,bai³¹,bai³¹,b a i ³¹,36,2071,b a i ³¹,1,627,314,陪,陪
23193,Changsha,chan1326,hsn,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pei¹³,pei¹³,p e i ¹³,36,2071,p e i ¹³,1,627,314,陪,陪
23194,Nanchang,nanc1254,gan,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰei²⁴,pʰei²⁴,pʰ e i ²⁴,36,2071,pʰ e i ²⁴,1,627,314,陪,陪
23195,Meixian,yuet1238,hak,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰi¹²,pʰi¹²,pʰ i ¹²,36,2071,pʰ i - ¹²,1,627,314,陪,陪
23196,Guangzhou,guan1279,yue,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰui²¹,pʰui²¹,pʰ u i ²¹,36,2071,pʰ u i ²¹,1,627,314,陪,陪
23197,Yangjiang,yang1307,yue,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pun⁴⁵⁴,pun⁴⁵⁴,p u n ⁴⁵⁴,37,2072,p u - n ⁴⁵⁴,1,627,314,伴,伴
23198,Xiamen,xiam1236,nan,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰũã³³,pʰũã³³,pʰ ũ ã ∼ ³³,37,2072,pʰ ũ ã ∼ ³³,1,627,314,伴,伴
23199,Chaozhou,chao1238,nan,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,pʰũã³⁵,pʰũã³⁵,pʰ ũ ã ∼ ³⁵,37,2072,pʰ ũ ã ∼ ³⁵,1,627,314,伴,伴
23200,Chaozhou,chao1238,nan,1542,accompany (péi 陪),BeijingDaxue1964,[2],陪,péi,pue⁵⁵,pue⁵⁵,p u e ⁵⁵,36,2071,p u e ⁵⁵,2,627,314,陪,陪
23201,Fuzhou,fuzh1239,cdo,1542,accompany (péi 陪),BeijingDaxue1964,,陪,péi,puaŋ²⁴²,puaŋ²⁴²,p u a ŋ ²⁴²,37,2072,p u a ŋ ²⁴²,1,627,314,伴,伴
19971,Beijing,beij1234,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),luo⁵¹,luo⁵¹,l u o ⁵¹,38,549,l u o ⁵¹,1,556,278,摞,摞
19972,Beijing,beij1234,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,[2],疊(堆疊),dié (duī dié),ma²¹⁴,ma²¹⁴,m a ²¹⁴,39,550,m a ²¹⁴,2,556,278,碼,碼
19973,Jinan,jina1245,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),luə⁴²,luə⁴²,l u ə ⁴²,38,549,l u ə ⁴²,1,556,278,摞,摞
19974,Shenyang,shen1252,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),lei²¹³,lei²¹³,l e i ²¹³,38,549,l e i ²¹³,1,556,278,摞,摞
19975,Xi_an,xian1253,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),luo⁴⁵,luo⁴⁵,l u o ⁴⁵,38,549,l u o ⁴⁵,1,556,278,摞,摞
19976,Chengdu,chen1267,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tie³¹,tie³¹,t i e ³¹,40,551,t i e - ³¹,1,556,278,疊,疊
19977,Chengdu,chen1267,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,[2],疊(堆疊),dié (duī dié),no¹³,no¹³,n o ¹³,38,549,n o - ¹³,2,556,278,摞,摞
19978,Kunming,kunm1234,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),luo³¹,luo³¹,l u o ³¹,38,549,l u o ³¹,1,556,278,摞,摞
19979,Hefei,hefe1234,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tei²¹²,tei²¹²,t e i ²¹²,41,552,t e - i ²¹²,1,556,278,堆,堆
19980,Yangzhou,yang1306,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tiəʔ⁴,tiəʔ⁴,t i ə ʔ ⁴,40,551,t i ə ʔ ⁴,1,556,278,疊,疊
19981,Yangzhou,yang1306,cmn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,[2],疊(堆疊),dié (duī dié),lo⁵⁵,lo⁵⁵,l o ⁵⁵,38,549,l o - ⁵⁵,2,556,278,摞,摞
19982,Suzhou,suzh1234,wuu,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),dɤʔ²³,dɤʔ²³,d ɤ ʔ ²³,40,551,d ɤ - ʔ ²³,1,556,278,疊,疊
19983,Wenzhou,ouji1238,(wuu),,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),di¹²,di¹²,d i ¹²,40,551,d i - - ¹²,1,556,278,疊,疊
19984,Changsha,chan1326,hsn,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),to²¹,to²¹,t o ²¹,42,553,t o ²¹,1,556,278,囗,!
19985,Nanchang,nanc1254,gan,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tʰiɛt⁵,tʰiɛt⁵,tʰ i ɛ t ⁵,40,551,tʰ i ɛ t ⁵,1,556,278,疊,疊
19986,Meixian,yuet1238,hak,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tʰiap⁴,tʰiap⁴,tʰ i a p ⁴,40,551,tʰ i a p ⁴,1,556,278,疊,疊
19987,Guangzhou,guan1279,yue,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tip²²,tip²²,t i p ²²,40,551,t i - p ²²,1,556,278,疊,疊
19988,Yangjiang,yang1307,yue,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tip⁴⁵⁴,tip⁴⁵⁴,t i p ⁴⁵⁴,40,551,t i - p ⁴⁵⁴,1,556,278,疊,疊
19989,Xiamen,xiam1236,nan,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tʰiap⁵，tʰaʔ⁵,tʰiap⁵，tʰaʔ⁵,tʰ i a p ⁵,40,551,tʰ i a p ⁵,1,556,278,疊,疊 ，
19990,Chaozhou,chao1238,nan,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),tʰiəp⁴，tʰaʔ⁴,tʰiəp⁴，tʰaʔ⁴,tʰ i ə p ⁴,40,551,tʰ i ə p ⁴,1,556,278,疊,疊 ，
19991,Fuzhou,fuzh1239,cdo,,accumulate (dié (duī dié) 疊(堆疊)),BeijingDaxue1964,,疊(堆疊),dié (duī dié),taʔ⁴,taʔ⁴,t a ʔ ⁴,40,551,t a - ʔ ⁴,1,556,278,疊,疊
17095,Beijing,beij1234,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʂʅr⁵¹,ʂʅr⁵¹,ʂ */ʅ ⁵¹,43,431,ʂ - */ʅ ⁵¹,1,490,245,事,事兒
17096,Jinan,jina1245,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʂʅr²¹,ʂʅr²¹,ʂ */ʅ ²¹,43,431,ʂ - */ʅ ²¹,1,490,245,事,事兒
17097,Shenyang,shen1252,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅr⁴¹,sๅr⁴¹,s */ɿ ⁴¹,43,431,s - */ɿ ⁴¹,1,490,245,事,事兒
17098,Xi_an,xian1253,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʂʅ⁴⁵tɕʰiŋ⁰,ʂʅ⁴⁵tɕʰiŋ⁰,ʂ ʅ ⁴⁵ tɕʰ i ŋ ⁰,44,431 1217,ʂ - ʅ ⁴⁵ + tɕʰ i ŋ ⁰,1,490,245,事 情,事情
17099,Chengdu,chen1267,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ¹³tɕʰin³¹,sๅ¹³tɕʰin³¹,s ɿ ¹³ tɕʰ i n ³¹,44,431 1217,s - ɿ ¹³ + tɕʰ i n ³¹,1,490,245,事 情,事情
17100,Kunming,kunm1234,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʂʅ¹³tɕʰĩ³¹,ʂʅ¹³tɕʰĩ³¹,ʂ ʅ ¹³ tɕʰ ĩ ∼ ³¹,44,431 1217,ʂ - ʅ ¹³ + tɕʰ ĩ ∼ ³¹,1,490,245,事 情,事情
17101,Hefei,hefe1234,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ⁵³,sๅ⁵³,s ɿ ⁵³,43,431,s - ɿ ⁵³,1,490,245,事,事
17102,Yangzhou,yang1306,cmn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ⁵⁵tɕʰiŋ⁰,sๅ⁵⁵tɕʰiŋ⁰,s ɿ ⁵⁵ tɕʰ i ŋ ⁰,44,431 1217,s - ɿ ⁵⁵ + tɕʰ i ŋ ⁰,1,490,245,事 情,事情
17103,Suzhou,suzh1234,wuu,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,zๅ³¹₂₂tʰi⁴¹₄₄,zๅ³¹₂₂tʰi⁴¹₄₄,z ɿ ²²/³¹ tʰ i ⁴⁴/⁴¹,45,431 520,z - ɿ ²²/³¹ + tʰ i ⁴⁴/⁴¹,1,490,245,事 體,事體
17104,Wenzhou,ouji1238,(wuu),2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,zๅ¹¹ky⁴²,zๅ¹¹ky⁴²,z ɿ ¹¹ k y ⁴²,46,431 3,z - ɿ ¹¹ + k y - - ⁴²,1,490,245,事 幹,事幹
17105,Changsha,chan1326,hsn,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ²¹tɕin⁰,sๅ²¹tɕin⁰,s ɿ ²¹ tɕ i n ⁰,44,431 1217,s - ɿ ²¹ + tɕ i n ⁰,1,490,245,事 情,事情
17106,Nanchang,nanc1254,gan,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ³¹,sๅ³¹,s ɿ ³¹,43,431,s - ɿ ³¹,1,490,245,事,事
17107,Meixian,yuet1238,hak,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,**sic** for //I// but probably to be read as //i//,事情,shì qíng,sๅ⁴²tsʰɪn¹²,sๅ⁴²tsʰɪn¹²,s ɿ ⁴² tsʰ ɪ n ¹²,44,431 1217,s - ɿ ⁴² + tsʰ ɪ n ¹²,1,490,245,事 情,事情
17108,Guangzhou,guan1279,yue,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʃi²²kɔn³³,ʃi²²kɔn³³,ʃ i ²² k ɔ n ³³,47,431 2152,ʃ - i ²² + k ɔ - n ³³,1,490,245,事 千,事千
17109,Yangjiang,yang1307,yue,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,ʃi⁴⁵⁴,ʃi⁴⁵⁴,ʃ i ⁴⁵⁴,43,431,ʃ - i ⁴⁵⁴,1,490,245,事,事
17110,Xiamen,xiam1236,nan,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,[*],事情,shì qíng,tai³³₁₁tsi¹¹,tai³³₁₁tsi¹¹,t a i ¹¹/³³ ts i ¹¹,48,2521 3085,t a i ¹¹/³³ + ts i ¹¹,1,490,245,代 囗,代
17111,Chaozhou,chao1238,nan,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,,事情,shì qíng,sๅ¹¹,sๅ¹¹,s ɿ ¹¹,43,431,s - ɿ ¹¹,1,490,245,事,事
17112,Fuzhou,fuzh1239,cdo,2214,"affair, matter (shì qíng 事情)",BeijingDaxue1964,[*],事情,shì qíng,tai²⁴²₅₂ie²¹³,tai²⁴²₅₂ie²¹³,t a i ⁵²/²⁴² i e ²¹³,49,47 2950,t a i - ⁵²/²⁴² + i e ²¹³,1,490,245,大 計,大 計
13415,Beijing,beij1234,cmn,1807,afternoon (xià wǔ 下午),BeijingDaxue1964,,下午,xià wǔ,xou⁵¹pan⁰ʂaŋr²¹⁴,xou⁵¹pan⁰ʂaŋr²¹⁴,x o u ⁵¹ p a n ⁰ ʂ */a ŋ ²¹⁴,50,352 1009 2310,x o u ⁵¹ + p a - n ⁰ + ʂ */a - ŋ ²¹⁴,1,41,21,後 半 晌,後半晌兒
13416,Jinan,jina1245,cmn,1807,afternoon (xià wǔ 下午),BeijingDaxue1964,,下午,xià wǔ,kuə²¹u⁵⁵,kuə²¹u⁵⁵,k u ə ²¹ u ⁵⁵,51,223 579,k u ə ²¹ + - - u ⁵⁵,1,41,21,過 午,過午
13417,Shenyang,shen1252,cmn,1807,afternoon (xià wǔ 下午),BeijingDaxue1964,,下午,xià wǔ,ɕia⁴¹saŋ²¹³,ɕia⁴¹saŋ²¹³,ɕ i a ⁴¹ s a ŋ ²¹³,52,222 2310,ɕ i a ⁴¹ + s a - ŋ ²¹³,1,41,21,下 晌,下晌
13418,Xi_an,xian1253,cmn,1807,afternoon (xià wǔ 下午),BeijingDaxue1964,,下午,xià wǔ,xou⁴⁵ʂɑŋ⁰,xou⁴⁵ʂɑŋ⁰,x o u ⁴⁵ ʂ ɑ ŋ ⁰,53,352 2310,x o u ⁴⁵ + ʂ ɑ - ŋ ⁰,1,41,21,後 晌,後晌
