ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	STEDT_ID	VALUE	SEGMENTS	SOURCE
205935	Dali	Bai (Dali)	medicine		205935	jo⁴⁴	j o ⁴⁴ 	Sun1991
190279	Bijiang	Bai (Bijiang)	melon		190279	vu⁴²	v u ⁴² 	Sun1991
190304	Jianchuan	Bai (Jianchuan)	melon		190304	tɕi⁵⁵kuɑ⁵⁵	tɕ i ⁵⁵ k u ɑ ⁵⁵ 	Sun1991
190278	Dali	Bai (Dali)	melon		190278	na³⁵kuɑ³⁵	n a ³⁵ k u ɑ ³⁵ 	Sun1991
219374	Jianchuan	Bai (Jianchuan)	melt		219374	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
219348	Dali	Bai (Dali)	melt		219348	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
219349	Bijiang	Bai (Bijiang)	melt		219349	sue⁴⁴xu³³	s u e ⁴⁴ x u ³³ 	Sun1991
203819	Jianchuan	Bai (Jianchuan)	metal weight on steelyard		203819	tɕhuɪ̃⁵⁵tiɯ³¹	tɕh u ɪ̃ ∼ ⁵⁵ t i ɯ ³¹ 	Sun1991
203793	Dali	Bai (Dali)	metal weight on steelyard		203793	tɕhue⁵⁵tiɯ³¹	tɕh u e ⁵⁵ t i ɯ ³¹ 	Sun1991
203794	Bijiang	Bai (Bijiang)	metal weight on steelyard		203794	tɕhui⁵⁵to⁴²	tɕh u i ⁵⁵ t o ⁴² 	Sun1991
182833	Bijiang	Bai (Bijiang)	middle		182833	bo⁵⁵dõ³³dɯ⁴²no³³	b o ⁵⁵ d õ ∼ ³³ d ɯ ⁴² n o ³³ 	Sun1991
182858	Jianchuan	Bai (Jianchuan)	middle		182858	ŋv⁵⁵tṽ⁵⁵ɕɪ̃⁵⁵mi⁴²	ŋ v ⁵⁵ t ṽ ⁵⁵ ɕ ɪ̃ ∼ ⁵⁵ m i ⁴² 	Sun1991
182832	Dali	Bai (Dali)	middle		182832	eʴ⁵⁵ɕi⁵⁵mi⁴²	eʴ ⁵⁵ ɕ i ⁵⁵ m i ⁴² 	Sun1991
194307	Dali	Bai (Dali)	milk		194307	pɑ⁴²tsi⁴⁴	p ɑ ⁴² ts i ⁴⁴ 	Sun1991
194308	Bijiang	Bai (Bijiang)	milk		194308	pɑ⁴²	p ɑ ⁴² 	Sun1991
194333	Jianchuan	Bai (Jianchuan)	milk		194333	pɑ⁴²tsɛ⁴⁴	p ɑ ⁴² ts ɛ ⁴⁴ 	Sun1991
211137	Dali	Bai (Dali)	milk		211137	tsue⁴⁴	ts u e ⁴⁴ 	Sun1991
211138	Bijiang	Bai (Bijiang)	milk		211138	ne³⁵pɑ⁴²	n e ³⁵ p ɑ ⁴² 	Sun1991
211163	Jianchuan	Bai (Jianchuan)	milk		211163	tsui⁴⁴	ts u i ⁴⁴ 	Sun1991
202110	Dali	Bai (Dali)	mill		202110	ue⁴²	u e ⁴² 	Sun1991
202111	Bijiang	Bai (Bijiang)	mill		202111	mi⁴²peʴ³³	m i ⁴² p eʴ ³³ 	Sun1991
202136	Jianchuan	Bai (Jianchuan)	mill		202136	ŋui⁴²	ŋ u i ⁴² 	Sun1991
212361	Dali	Bai (Dali)	mince (meat) with knife		212361	tuo⁴²	t u o ⁴² 	Sun1991
212362	Bijiang	Bai (Bijiang)	mince (meat) with knife		212362	to⁴²	t o ⁴² 	Sun1991
212387	Jianchuan	Bai (Jianchuan)	mince (meat) with knife		212387	tõ⁴²	t õ ∼ ⁴² 	Sun1991
203334	Dali	Bai (Dali)	mirror		203334	keʴ⁴²mi⁴²	k eʴ ⁴² m i ⁴² 	Sun1991
203335	Bijiang	Bai (Bijiang)	mirror		203335	ȵi⁴⁴sõ⁵⁵peʴ⁴⁴	ȵ i ⁴⁴ s õ ∼ ⁵⁵ p eʴ ⁴⁴ 	Sun1991
203360	Jianchuan	Bai (Jianchuan)	mirror		203360	kɛ̃⁴²mi⁴²	k ɛ̃ ∼ ⁴² m i ⁴² 	Sun1991
229345	Bijiang	Bai (Bijiang)	monetary unit / dollar		229345	qho⁵⁵	qh o ⁵⁵ 	Sun1991
229370	Jianchuan	Bai (Jianchuan)	monetary unit / dollar		229370	kho⁵⁵	kh o ⁵⁵ 	Sun1991
229344	Dali	Bai (Dali)	monetary unit / dollar		229344	khue³¹	kh u e ³¹ 	Sun1991
204711	Dali	Bai (Dali)	money		204711	tshe⁵⁵	tsh e ⁵⁵ 	Sun1991
204712	Bijiang	Bai (Bijiang)	money		204712	ȵi²¹	ȵ i ²¹ 	Sun1991
204737	Jianchuan	Bai (Jianchuan)	money		204737	tse²¹	ts e ²¹ 	Sun1991
186504	Dali	Bai (Dali)	monkey		186504	ou⁴²ɕuɑ³⁵	o u ⁴² ɕ u ɑ ³⁵ 	Sun1991
186505	Bijiang	Bai (Bijiang)	monkey		186505	ŋo²¹sõ⁵⁵	ŋ o ²¹ s õ ∼ ⁵⁵ 	Sun1991
186530	Jianchuan	Bai (Jianchuan)	monkey		186530	ɣo²¹suɑ̃⁵⁵	ɣ o ²¹ s u ɑ̃ ∼ ⁵⁵ 	Sun1991
183750	Dali	Bai (Dali)	month		183750	ᴜɑ⁴⁴	ᴜ ɑ ⁴⁴ 	Sun1991
183751	Bijiang	Bai (Bijiang)	month		183751	ŋᴜɑ⁴⁴	ŋ ᴜ ɑ ⁴⁴ 	Sun1991
183776	Jianchuan	Bai (Jianchuan)	month		183776	ŋᴜɑ⁴⁴	ŋ ᴜ ɑ ⁴⁴ 	Sun1991
183802	Bijiang	Bai (Bijiang)	month (intercalary)		183802	zu⁴²ŋuɑ⁴⁴	z u ⁴² ŋ u ɑ ⁴⁴ 	Sun1991
183827	Jianchuan	Bai (Jianchuan)	month (intercalary)		183827	sɯ³¹ŋuɑ⁴⁴	s ɯ ³¹ ŋ u ɑ ⁴⁴ 	Sun1991
183801	Dali	Bai (Dali)	month (intercalary)		183801	zɯ³¹uɑ⁴⁴	z ɯ ³¹ u ɑ ⁴⁴ 	Sun1991
180155	Jianchuan	Bai (Jianchuan)	moon		180155	mi⁵⁵ŋuɑ⁴⁴	m i ⁵⁵ ŋ u ɑ ⁴⁴ 	Sun1991
180129	Dali	Bai (Dali)	moon		180129	mi⁵⁵uɑ⁴⁴	m i ⁵⁵ u ɑ ⁴⁴ 	Sun1991
180130	Bijiang	Bai (Bijiang)	moon		180130	ȵu⁵⁵ŋu⁵⁵	ȵ u ⁵⁵ ŋ u ⁵⁵ 	Sun1991
185229	Dali	Bai (Dali)	morning		185229	tsheʴ³³xɯ³³	tsh eʴ ³³ x ɯ ³³ 	Sun1991
185230	Bijiang	Bai (Bijiang)	morning		185230	mɑ²¹pɑ⁴²	m ɑ ²¹ p ɑ ⁴² 	Sun1991
185255	Jianchuan	Bai (Jianchuan)	morning		185255	khɛ⁵⁵tɯ²¹	kh ɛ ⁵⁵ t ɯ ²¹ 	Sun1991
202212	Dali	Bai (Dali)	mortar		202212	kɯ³³ne²¹	k ɯ ³³ n e ²¹ 	Sun1991
202213	Bijiang	Bai (Bijiang)	mortar		202213	ʂi³³gɯ³³	ʂ i ³³ g ɯ ³³ 	Sun1991
202238	Jianchuan	Bai (Jianchuan)	mortar		202238	kɯ³³	k ɯ ³³ 	Sun1991
188417	Jianchuan	Bai (Jianchuan)	mosquito		188417	mɯ⁴⁴tsi³³	m ɯ ⁴⁴ ts i ³³ 	Sun1991
188391	Dali	Bai (Dali)	mosquito		188391	mɯ⁴⁴tsi⁴⁴	m ɯ ⁴⁴ ts i ⁴⁴ 	Sun1991
188392	Bijiang	Bai (Bijiang)	mosquito		188392	mo⁵⁵tsi⁴⁴	m o ⁵⁵ ts i ⁴⁴ 	Sun1991
199560	Dali	Bai (Dali)	mosquito net		199560	tshuɑ⁴²tsɑ⁵⁵	tsh u ɑ ⁴² ts ɑ ⁵⁵ 	Sun1991
199561	Bijiang	Bai (Bijiang)	mosquito net		199561	se⁴⁴xo⁴²	s e ⁴⁴ x o ⁴² 	Sun1991
199586	Jianchuan	Bai (Jianchuan)	mosquito net		199586	tsɑ̃³³tsi³³	ts ɑ̃ ∼ ³³ ts i ³³ 	Sun1991
230874	Dali	Bai (Dali)	most (superlative degree)		230874	tsɑ³⁵si³⁵	ts ɑ ³⁵ s i ³⁵ 	Sun1991
230875	Bijiang	Bai (Bijiang)	most (superlative degree)		230875	ko⁵⁵	k o ⁵⁵ 	Sun1991
230900	Jianchuan	Bai (Jianchuan)	most (superlative degree)		230900	kɛ⁴⁴	k ɛ ⁴⁴ 	Sun1991
196296	Dali	Bai (Dali)	mother		196296	mo³³ȵi²¹	m o ³³ ȵ i ²¹ 	Sun1991
196297	Bijiang	Bai (Bijiang)	mother		196297	mo³³	m o ³³ 	Sun1991
196322	Jianchuan	Bai (Jianchuan)	mother		196322	ɑ³¹mo³³	ɑ ³¹ m o ³³ 	Sun1991
196909	Bijiang	Bai (Bijiang)	mother-in-law		196909	do⁴²xo³³	d o ⁴² x o ³³ 	Sun1991
196908	Dali	Bai (Dali)	mother-in-law		196908	jo³⁵mu³¹	j o ³⁵ m u ³¹ 	Sun1991
196934	Jianchuan	Bai (Jianchuan)	mother-in-law		196934	to³¹sɯ³³mɯ³³	t o ³¹ s ɯ ³³ m ɯ ³³ 	Sun1991
181252	Bijiang	Bai (Bijiang)	mountain		181252	ʂẽʴ⁵⁵	ʂ ẽʴ ∼ ⁵⁵ 	Sun1991
181251	Dali	Bai (Dali)	mountain		181251	sv⁵³	s v ⁵³ 	Sun1991
181277	Jianchuan	Bai (Jianchuan)	mountain		181277	sṽ⁴²	s ṽ ⁴² 	Sun1991
192318	Dali	Bai (Dali)	mouth		192318	tɕui³³kɑ³⁵	tɕ u i ³³ k ɑ ³⁵ 	Sun1991
192319	Bijiang	Bai (Bijiang)	mouth		192319	tɕo³³qo⁵⁵	tɕ o ³³ q o ⁵⁵ 	Sun1991
192344	Jianchuan	Bai (Jianchuan)	mouth		192344	tɕv³³kɛ⁵⁵	tɕ v ³³ k ɛ ⁵⁵ 	Sun1991
205833	Dali	Bai (Dali)	mouth organ		205833	meʴ³¹ɕi⁴⁴	m eʴ ³¹ ɕ i ⁴⁴ 	Sun1991
205834	Bijiang	Bai (Bijiang)	mouth organ		205834	tɕhi³³khv³³	tɕh i ³³ kh v ³³ 	Sun1991
205859	Jianchuan	Bai (Jianchuan)	mouth organ		205859	pɛ²¹ɕĩ²¹	p ɛ ²¹ ɕ ĩ ∼ ²¹ 	Sun1991
210117	Dali	Bai (Dali)	move something to a new place		210117	pɑ²¹	p ɑ ²¹ 	Sun1991
210118	Bijiang	Bai (Bijiang)	move something to a new place		210118	pie²¹	p i e ²¹ 	Sun1991
210143	Jianchuan	Bai (Jianchuan)	move something to a new place		210143	pɑ̃²¹	p ɑ̃ ∼ ²¹ 	Sun1991
181608	Dali	Bai (Dali)	mud		181608	ne³¹	n e ³¹ 	Sun1991
181609	Bijiang	Bai (Bijiang)	mud		181609	ne²¹phu⁵⁵	n e ²¹ ph u ⁵⁵ 	Sun1991
181634	Jianchuan	Bai (Jianchuan)	mud		181634	ni²¹uɛ⁵⁵	n i ²¹ u ɛ ⁵⁵ 	Sun1991
185688	Dali	Bai (Dali)	mule		185688	lo³⁵|tsi⁴⁴	l o ³⁵ |ts i ⁴⁴ 	Sun1991
185689	Bijiang	Bai (Bijiang)	mule		185689	lo³³|tʂi³³	l o ³³ |tʂ i ³³ 	Sun1991
185714	Jianchuan	Bai (Jianchuan)	mule		185714	lo⁵⁵|tsi³³	l o ⁵⁵ |ts i ³³ 	Sun1991
222969	Dali	Bai (Dali)	multicolored		222969	xuɑ⁴⁴	x u ɑ ⁴⁴ 	Sun1991
222995	Jianchuan	Bai (Jianchuan)	multicolored		222995	xo⁵⁵	x o ⁵⁵ 	Sun1991
222970	Bijiang	Bai (Bijiang)	multicolored		222970	xu⁵⁵	x u ⁵⁵ 	Sun1991
191146	Bijiang	Bai (Bijiang)	mushroom		191146	ʂẽʴ³³	ʂ ẽʴ ∼ ³³ 	Sun1991
191171	Jianchuan	Bai (Jianchuan)	mushroom		191171	sɛ̃³³	s ɛ̃ ∼ ³³ 	Sun1991
191145	Dali	Bai (Dali)	mushroom		191145	seʴ⁴²	s eʴ ⁴² 	Sun1991
195378	Dali	Bai (Dali)	mute		195378	jɑ³¹pɑ³³	j ɑ ³¹ p ɑ ³³ 	Sun1991
195379	Bijiang	Bai (Bijiang)	mute		195379	qo⁴⁴ȵi²¹	q o ⁴⁴ ȵ i ²¹ 	Sun1991
195404	Jianchuan	Bai (Jianchuan)	mute		195404	ɛ³³	ɛ ³³ 	Sun1991
198336	Dali	Bai (Dali)	nail (tool)		198336	tɕeʴ³⁵	tɕ eʴ ³⁵ 	Sun1991
198337	Bijiang	Bai (Bijiang)	nail (tool)		198337	tɕhi⁵⁵tseʴ³³	tɕh i ⁵⁵ ts eʴ ³³ 	Sun1991
198362	Jianchuan	Bai (Jianchuan)	nail (tool)		198362	tɕɛ̃⁵⁵	tɕ ɛ̃ ∼ ⁵⁵ 	Sun1991
206343	Dali	Bai (Dali)	name		206343	meʴ³⁵	m eʴ ³⁵ 	Sun1991
206344	Bijiang	Bai (Bijiang)	name		206344	ȵo⁵⁵	ȵ o ⁵⁵ 	Sun1991
206369	Jianchuan	Bai (Jianchuan)	name		206369	miɛ⁵⁵	m i ɛ ⁵⁵ 	Sun1991
221592	Dali	Bai (Dali)	narrow		221592	tseʴ⁴⁴	ts eʴ ⁴⁴ 	Sun1991
221618	Jianchuan	Bai (Jianchuan)	narrow		221618	tsɛ⁴⁴	ts ɛ ⁴⁴ 	Sun1991
221593	Bijiang	Bai (Bijiang)	narrow		221593	tʂeʴ⁴⁴	tʂ eʴ ⁴⁴ 	Sun1991
196016	Jianchuan	Bai (Jianchuan)	nationality		196016	miɯ⁴²tshu³⁵	m i ɯ ⁴² tsh u ³⁵ 	Sun1991
195990	Dali	Bai (Dali)	nationality		195990	miɯ⁴²tshu³⁵	m i ɯ ⁴² tsh u ³⁵ 	Sun1991
195991	Bijiang	Bai (Bijiang)	nationality		195991	ȵi²¹qo⁵⁵tsheʴ⁴²	ȵ i ²¹ q o ⁵⁵ tsh eʴ ⁴² 	Sun1991
221694	Dali	Bai (Dali)	near		221694	tɕe³³	tɕ e ³³ 	Sun1991
221695	Bijiang	Bai (Bijiang)	near		221695	tsho⁵⁵	tsh o ⁵⁵ 	Sun1991
221720	Jianchuan	Bai (Jianchuan)	near		221720	tɕĩ³³	tɕ ĩ ∼ ³³ 	Sun1991
192624	Dali	Bai (Dali)	neck		192624	po³⁵tsi³³ku⁴⁴	p o ³⁵ ts i ³³ k u ⁴⁴ 	Sun1991
192625	Bijiang	Bai (Bijiang)	neck		192625	qõ⁴²te⁴⁴meʴ⁴²	q õ ∼ ⁴² t e ⁴⁴ m eʴ ⁴² 	Sun1991
192650	Jianchuan	Bai (Jianchuan)	neck		192650	kv⁴²lv⁴²mi⁴²	k v ⁴² l v ⁴² m i ⁴² 	Sun1991
201396	Dali	Bai (Dali)	needle		201396	tsi³⁵	ts i ³⁵ 	Sun1991
201397	Bijiang	Bai (Bijiang)	needle		201397	tʂẽʴ⁵⁵	tʂ ẽʴ ∼ ⁵⁵ 	Sun1991
201422	Jianchuan	Bai (Jianchuan)	needle		201422	tsɛ̃⁵⁵	ts ɛ̃ ∼ ⁵⁵ 	Sun1991
197470	Bijiang	Bai (Bijiang)	nephew		197470	tɕĩ⁴²	tɕ ĩ ∼ ⁴² 	Sun1991
197469	Dali	Bai (Dali)	nephew		197469	tɕi⁴²ȵi²¹	tɕ i ⁴² ȵ i ²¹ 	Sun1991
197495	Jianchuan	Bai (Jianchuan)	nephew		197495	tɕi⁴²	tɕ i ⁴² 	Sun1991
198744	Dali	Bai (Dali)	nest		198744	tso⁴⁴khv³¹	ts o ⁴⁴ kh v ³¹ 	Sun1991
198745	Bijiang	Bai (Bijiang)	nest		198745	tso⁵⁵tsheʴ⁴²	ts o ⁵⁵ tsh eʴ ⁴² 	Sun1991
198770	Jianchuan	Bai (Jianchuan)	nest		198770	khv³¹	kh v ³¹ 	Sun1991
224142	Dali	Bai (Dali)	new		224142	ɕi³⁵	ɕ i ³⁵ 	Sun1991
224168	Jianchuan	Bai (Jianchuan)	new		224168	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵ 	Sun1991
224143	Bijiang	Bai (Bijiang)	new		224143	sẽ⁵⁵	s ẽ ∼ ⁵⁵ 	Sun1991
197520	Dali	Bai (Dali)	niece		197520	ȵv³³tɕi⁴²	ȵ v ³³ tɕ i ⁴² 	Sun1991
197521	Bijiang	Bai (Bijiang)	niece		197521	ȵu³³tɕĩ⁴²	ȵ u ³³ tɕ ĩ ∼ ⁴² 	Sun1991
197546	Jianchuan	Bai (Jianchuan)	niece		197546	jṽ³³tɕi⁴²	j ṽ ³³ tɕ i ⁴² 	Sun1991
185332	Bijiang	Bai (Bijiang)	night		185332	jo⁴²xɯ̃⁴²	j o ⁴² x ɯ̃ ∼ ⁴² 	Sun1991
185357	Jianchuan	Bai (Jianchuan)	night		185357	jo³¹xɯ³¹	j o ³¹ x ɯ ³¹ 	Sun1991
185331	Dali	Bai (Dali)	night		185331	jo⁵³xɯ³¹	j o ⁵³ x ɯ ³¹ 	Sun1991
226846	Bijiang	Bai (Bijiang)	nine		226846	tɕi³³	tɕ i ³³ 	Sun1991
226871	Jianchuan	Bai (Jianchuan)	nine		226871	tɕɯ³³	tɕ ɯ ³³ 	Sun1991
226845	Dali	Bai (Dali)	nine		226845	tɕɯ³³	tɕ ɯ ³³ 	Sun1991
227355	Dali	Bai (Dali)	nineteen		227355	tsi⁴²tɕɯ³³	ts i ⁴² tɕ ɯ ³³ 	Sun1991
227356	Bijiang	Bai (Bijiang)	nineteen		227356	tʂeɹ⁴²tɕi³³	tʂ e ɹ ⁴² tɕ i ³³ 	Sun1991
227381	Jianchuan	Bai (Jianchuan)	nineteen		227381	tsɛ⁴²tɕɯ³³	ts ɛ ⁴² tɕ ɯ ³³ 	Sun1991
227815	Bijiang	Bai (Bijiang)	ninety		227815	tɕi³³tʂeɹ⁴²	tɕ i ³³ tʂ e ɹ ⁴² 	Sun1991
227814	Dali	Bai (Dali)	ninety		227814	tɕɯ³³tsi⁴²	tɕ ɯ ³³ ts i ⁴² 	Sun1991
227840	Jianchuan	Bai (Jianchuan)	ninety		227840	tɕɯ³³tsɛ⁴²	tɕ ɯ ³³ ts ɛ ⁴² 	Sun1991
188315	Jianchuan	Bai (Jianchuan)	nit		188315	pɛ²¹ɕi⁴⁴tsi³³	p ɛ ²¹ ɕ i ⁴⁴ ts i ³³ 	Sun1991
188289	Dali	Bai (Dali)	nit		188289	meʴ²¹tsi⁴⁴tsi⁴⁴	m eʴ ²¹ ts i ⁴⁴ ts i ⁴⁴ 	Sun1991
188290	Bijiang	Bai (Bijiang)	nit		188290	pɑ⁴²ʂi⁴⁴	p ɑ ⁴² ʂ i ⁴⁴ 	Sun1991
200529	Dali	Bai (Dali)	noodles		200529	mɯ⁴⁴mi⁴²xeʴ⁵⁵	m ɯ ⁴⁴ m i ⁴² x eʴ ⁵⁵ 	Sun1991
200530	Bijiang	Bai (Bijiang)	noodles		200530	mɯ⁵⁵tʂeʴ⁵⁵tsi⁴⁴	m ɯ ⁵⁵ tʂ eʴ ⁵⁵ ts i ⁴⁴ 	Sun1991
200555	Jianchuan	Bai (Jianchuan)	noodles		200555	mo⁴⁴mi⁴²xɛ̃⁵⁵	m o ⁴⁴ m i ⁴² x ɛ̃ ∼ ⁵⁵ 	Sun1991
185281	Bijiang	Bai (Bijiang)	noon		185281	ȵi³³dõ³³qo⁵⁵	ȵ i ³³ d õ ∼ ³³ q o ⁵⁵ 	Sun1991
185306	Jianchuan	Bai (Jianchuan)	noon		185306	jɯ̃³³tɯ̃³¹	j ɯ̃ ∼ ³³ t ɯ̃ ∼ ³¹ 	Sun1991
185280	Dali	Bai (Dali)	noon		185280	ȵe⁴⁴tɯ³¹	ȵ e ⁴⁴ t ɯ ³¹ 	Sun1991
182527	Bijiang	Bai (Bijiang)	north		182527	qõ⁵⁵meʴ³³	q õ ∼ ⁵⁵ m eʴ ³³ 	Sun1991
182526	Dali	Bai (Dali)	north		182526	pɯ⁴⁴	p ɯ ⁴⁴ 	Sun1991
182552	Jianchuan	Bai (Jianchuan)	north		182552	pɯ⁴⁴	p ɯ ⁴⁴ 	Sun1991
192217	Bijiang	Bai (Bijiang)	nose		192217	qhuẽʴ⁴²ʈɯ²¹	qh u ẽʴ ∼ ⁴² ʈ ɯ ²¹ 	Sun1991
192242	Jianchuan	Bai (Jianchuan)	nose		192242	ŋv²¹khv³³tɯ²¹	ŋ v ²¹ kh v ³³ t ɯ ²¹ 	Sun1991
192216	Dali	Bai (Dali)	nose		192216	pi³¹fv⁴⁴tsi⁴⁴	p i ³¹ f v ⁴⁴ ts i ⁴⁴ 	Sun1991
185382	Dali	Bai (Dali)	now		185382	ɑ³¹kɯ⁵⁵	ɑ ³¹ k ɯ ⁵⁵ 	Sun1991
185383	Bijiang	Bai (Bijiang)	now		185383	ȵi³³ŋɑ²¹jĩ⁴⁴	ȵ i ³³ ŋ ɑ ²¹ j ĩ ∼ ⁴⁴ 	Sun1991
185408	Jianchuan	Bai (Jianchuan)	now		185408	ɑ³¹kɯ⁵⁵	ɑ ³¹ k ɯ ⁵⁵ 	Sun1991
189157	Bijiang	Bai (Bijiang)	oak		189157	lie⁴⁴ɖɯ⁴²	l i e ⁴⁴ ɖ ɯ ⁴² 	Sun1991
189182	Jianchuan	Bai (Jianchuan)	oak		189182	xɛ⁴⁴tsɯ³¹	x ɛ ⁴⁴ ts ɯ ³¹ 	Sun1991
189156	Dali	Bai (Dali)	oak		189156	xeʴ⁴⁴tsɯ³¹	x eʴ ⁴⁴ ts ɯ ³¹ 	Sun1991
195582	Dali	Bai (Dali)	official		195582	kuɑ³⁵ȵi²¹	k u ɑ ³⁵ ȵ i ²¹ 	Sun1991
195583	Bijiang	Bai (Bijiang)	official		195583	qõ⁵⁵ȵi²¹	q õ ∼ ⁵⁵ ȵ i ²¹ 	Sun1991
195608	Jianchuan	Bai (Jianchuan)	official		195608	kuɑ̃⁵⁵	k u ɑ̃ ∼ ⁵⁵ 	Sun1991
230670	Dali	Bai (Dali)	often		230670	tsou²¹tsi²¹	ts o u ²¹ ts i ²¹ 	Sun1991
230671	Bijiang	Bai (Bijiang)	often		230671	tho⁴²tho⁴²ɣɯ⁴²	th o ⁴² th o ⁴² ɣ ɯ ⁴² 	Sun1991
230696	Jianchuan	Bai (Jianchuan)	often		230696	thɯ³¹	th ɯ ³¹ 	Sun1991
200223	Dali	Bai (Dali)	oil		200223	tsi⁵⁵	ts i ⁵⁵ 	Sun1991
200224	Bijiang	Bai (Bijiang)	oil		200224	tʂeʴ⁵⁵	tʂ eʴ ⁵⁵ 	Sun1991
200249	Jianchuan	Bai (Jianchuan)	oil		200249	jɯ²¹	j ɯ ²¹ 	Sun1991
223683	Dali	Bai (Dali)	old (of people)		223683	ku³³	k u ³³ 	Sun1991
223684	Bijiang	Bai (Bijiang)	old (of people)		223684	ku³³	k u ³³ 	Sun1991
223709	Jianchuan	Bai (Jianchuan)	old (of people)		223709	ku³³	k u ³³ 	Sun1991
224193	Dali	Bai (Dali)	old (things)		224193	kɯ³¹	k ɯ ³¹ 	Sun1991
224219	Jianchuan	Bai (Jianchuan)	old (things)		224219	kɯ³¹	k ɯ ³¹ 	Sun1991
224194	Bijiang	Bai (Bijiang)	old (things)		224194	gɯ̃⁴²	g ɯ̃ ∼ ⁴² 	Sun1991
194894	Jianchuan	Bai (Jianchuan)	old person		194894	ku³³jɪ̃²¹	k u ³³ j ɪ̃ ∼ ²¹ 	Sun1991
194868	Dali	Bai (Dali)	old person		194868	ku³³ȵi²¹	k u ³³ ȵ i ²¹ 	Sun1991
194869	Bijiang	Bai (Bijiang)	old person		194869	ku³³ȵi²¹	k u ³³ ȵ i ²¹ 	Sun1991
226437	Dali	Bai (Dali)	one		226437	ji⁴⁴ɑ³¹	j i ⁴⁴ ɑ ³¹ 	Sun1991
226438	Bijiang	Bai (Bijiang)	one		226438	e⁴⁴ɑ³¹	e ⁴⁴ ɑ ³¹ 	Sun1991
226463	Jianchuan	Bai (Jianchuan)	one		226463	ji⁴⁴; ɑ³¹	j i ⁴⁴ ; ɑ ³¹ 	Sun1991
190636	Bijiang	Bai (Bijiang)	onion (green)		190636	tsho⁵⁵	tsh o ⁵⁵ 	Sun1991
190635	Dali	Bai (Dali)	onion (green)		190635	tshi⁵⁵	tsh i ⁵⁵ 	Sun1991
190661	Jianchuan	Bai (Jianchuan)	onion (green)		190661	tshṽ⁵⁵	tsh ṽ ⁵⁵ 	Sun1991
213534	Dali	Bai (Dali)	open (door)		213534	khɯ⁵⁵	kh ɯ ⁵⁵ 	Sun1991
213535	Bijiang	Bai (Bijiang)	open (door)		213535	qhɯ̄⁵⁵	qh ɯ̄ ⁵⁵ 	Sun1991
213560	Jianchuan	Bai (Jianchuan)	open (door)		213560	khɯ⁵⁵	kh ɯ ⁵⁵ 	Sun1991
207057	Dali	Bai (Dali)	open (eye)		207057	khɯ⁵⁵	kh ɯ ⁵⁵ 	Sun1991
207058	Bijiang	Bai (Bijiang)	open (eye)		207058	khɯ̃⁵⁵	kh ɯ̃ ∼ ⁵⁵ 	Sun1991
207083	Jianchuan	Bai (Jianchuan)	open (eye)		207083	khɯ⁵⁵	kh ɯ ⁵⁵ 	Sun1991
213585	Dali	Bai (Dali)	open (lid)		213585	lɑ³⁵xɯ⁵⁵	l ɑ ³⁵ x ɯ ⁵⁵ 	Sun1991
213586	Bijiang	Bai (Bijiang)	open (lid)		213586	lo⁵⁵xũ³³	l o ⁵⁵ x ũ ∼ ³³ 	Sun1991
213611	Jianchuan	Bai (Jianchuan)	open (lid)		213611	lɑ⁵⁵	l ɑ ⁵⁵ 	Sun1991
220726	Bijiang	Bai (Bijiang)	oppose		220726	fɑ²¹tui⁵⁵	f ɑ ²¹ t u i ⁵⁵ 	Sun1991
220725	Dali	Bai (Dali)	oppose		220725	fɑ³¹tui⁵⁵	f ɑ ³¹ t u i ⁵⁵ 	Sun1991
220751	Jianchuan	Bai (Jianchuan)	oppose		220751	fɛ³¹tui⁵⁵	f ɛ ³¹ t u i ⁵⁵ 	Sun1991
229956	Dali	Bai (Dali)	others		229956	pɯ³¹ȵi²¹	p ɯ ³¹ ȵ i ²¹ 	Sun1991
229957	Bijiang	Bai (Bijiang)	others		229957	khui⁵⁵le⁵⁵ȵi²¹	kh u i ⁵⁵ l e ⁵⁵ ȵ i ²¹ 	Sun1991
229982	Jianchuan	Bai (Jianchuan)	others		229982	khui⁵⁵ɕi⁵⁵jĩ²¹	kh u i ⁵⁵ ɕ i ⁵⁵ j ĩ ∼ ²¹ 	Sun1991
186759	Dali	Bai (Dali)	otter		186759	ɕui³¹thɑ³⁵	ɕ u i ³¹ th ɑ ³⁵ 	Sun1991
186760	Bijiang	Bai (Bijiang)	otter		186760	ɕui³³tɕhɑ⁴⁴	ɕ u i ³³ tɕh ɑ ⁴⁴ 	Sun1991
186785	Jianchuan	Bai (Jianchuan)	otter		186785	ɕui³³tɕhɑ⁴⁴	ɕ u i ³³ tɕh ɑ ⁴⁴ 	Sun1991
183036	Dali	Bai (Dali)	outside		183036	uɑ⁴⁴mi⁴²no³³	u ɑ ⁴⁴ m i ⁴² n o ³³ 	Sun1991
183062	Jianchuan	Bai (Jianchuan)	outside		183062	ŋuɑ⁴⁴no³³	ŋ u ɑ ⁴⁴ n o ³³ 	Sun1991
