ID	DOCULECT	GLOTTOLOG	ISO	CONCEPT	CONCEPTICON_ID	CHINESE	PINYIN	BENZI	BENZI_IN_SOURCE	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE	SOURCE	BEIDA_ID	PAGE	ORDER	ALIGNMENTS
20053	Chengdu	chen1267	cmn	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsuaŋ⁴⁴	tsuaŋ⁴⁴	ts u a ŋ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ts u a ŋ ⁴⁴
20054	Kunming	kunm1234	cmn	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tʂuã⁴⁴	tʂuã⁴⁴	ʈʂ u ã ∼ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ʈʂ u ã ∼ ⁴⁴
20055	Hefei	hefe1234	cmn	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tʂuɑ̃²¹²	tʂuɑ̃²¹²	ʈʂ u ɑ̃ ∼ ²¹²	1776	2313		BeijingDaxue1964	558	279	1	- ʈʂ u ɑ̃ ∼ ²¹²
20056	Yangzhou	yang1306	cmn	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsuɑŋ³¹	tsuɑŋ³¹	ts u ɑ ŋ ³¹	1776	2313		BeijingDaxue1964	558	279	1	- ts u ɑ ŋ ³¹
20057	Suzhou	suzh1234	wuu	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsɒŋ⁴⁴	tsɒŋ⁴⁴	ts ɒ ŋ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ts ɒ - ŋ ⁴⁴
20058	Wenzhou	ouji1238	(wuu)	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsuɔ⁴⁴	tsuɔ⁴⁴	ts u ɔ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ts u ɔ - ⁴⁴
20059	Changsha	chan1326	hsn	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tɕyan³³	tɕyan³³	tɕ y a n ³³	1776	2313		BeijingDaxue1964	558	279	1	- tɕ y a n ³³
20060	Nanchang	nanc1254	gan	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsɔŋ⁴²	tsɔŋ⁴²	ts ɔ ŋ ⁴²	1776	2313		BeijingDaxue1964	558	279	1	- ts ɔ - ŋ ⁴²
20061	Meixian	yuet1238	hak	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsɔŋ⁴⁴	tsɔŋ⁴⁴	ts ɔ ŋ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ts ɔ - ŋ ⁴⁴
20062	Guangzhou	guan1279	yue	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tʃɔŋ⁵³	tʃɔŋ⁵³	tʃ ɔ ŋ ⁵³	1776	2313		BeijingDaxue1964	558	279	1	- tʃ ɔ - ŋ ⁵³
20064	Xiamen	xiam1236	nan	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsῃ⁵⁵	tsῃ⁵⁵	ts ŋ̍ ⁵⁵	1776	2313		BeijingDaxue1964	558	279	1	- ts - - ŋ̍ ⁵⁵
20065	Chaozhou	chao1238	nan	fill (zhuāng 裝)	2006	裝	zhuāng	囗	!	tsʰo¹¹	tsʰo¹¹	tsʰ o ¹¹	1777	2974		BeijingDaxue1964	558	279	1	tsʰ o ¹¹
20066	Fuzhou	fuzh1239	cdo	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tsouŋ⁴⁴	tsouŋ⁴⁴	ts o u ŋ ⁴⁴	1776	2313		BeijingDaxue1964	558	279	1	- ts o u ŋ ⁴⁴
20063	Yangjiang	yang1307	yue	fill (zhuāng 裝)	2006	裝	zhuāng	裝	裝	tʃɔŋ³³	tʃɔŋ³³	tʃ ɔ ŋ ³³	1776	2313		BeijingDaxue1964	558	279	1	- tʃ ɔ - ŋ ³³
20371	Beijing	beij1234	cmn	fill in, fill up (tián 塡)	2006	塡	tián	囗		tʰian³⁵	tʰian³⁵	tʰ i a n ³⁵	1778	2446		BeijingDaxue1964	565	283	1	tʰ i a n ³⁵
20372	Jinan	jina1245	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiæ̃⁴²	tʰiæ̃⁴²	tʰ i æ̃ ∼ ⁴²	1779	2447		BeijingDaxue1964	565	283	1	tʰ i æ̃ ∼ ⁴²
20373	Shenyang	shen1252	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰian³⁵	tʰian³⁵	tʰ i a n ³⁵	1779	2447		BeijingDaxue1964	565	283	1	tʰ i a n ³⁵
20374	Xi_an	xian1253	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiæ̃²⁴	tʰiæ̃²⁴	tʰ i æ̃ ∼ ²⁴	1779	2447		BeijingDaxue1964	565	283	1	tʰ i æ̃ ∼ ²⁴
20375	Chengdu	chen1267	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰian³¹	tʰian³¹	tʰ i a n ³¹	1779	2447		BeijingDaxue1964	565	283	1	tʰ i a n ³¹
20376	Kunming	kunm1234	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiɛ³¹	tʰiɛ³¹	tʰ i ɛ ³¹	1779	2447		BeijingDaxue1964	565	283	1	tʰ i ɛ - ³¹
20377	Hefei	hefe1234	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiĩ⁵⁵	tʰiĩ⁵⁵	tʰ i ĩ ∼ ⁵⁵	1779	2447		BeijingDaxue1964	565	283	1	tʰ i ĩ ∼ ⁵⁵
20378	Yangzhou	yang1306	cmn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiĩ³⁴	tʰiĩ³⁴	tʰ i ĩ ∼ ³⁴	1779	2447		BeijingDaxue1964	565	283	1	tʰ i ĩ ∼ ³⁴
20379	Suzhou	suzh1234	wuu	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	diɪ²⁴	diɪ²⁴	d i ɪ ²⁴	1779	2447		BeijingDaxue1964	565	283	1	d i ɪ - ²⁴
20380	Wenzhou	ouji1238	(wuu)	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	di³¹	di³¹	d i ³¹	1779	2447		BeijingDaxue1964	565	283	1	d i - - ³¹
20381	Changsha	chan1326	hsn	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tiẽ¹³	tiẽ¹³	t i ẽ ∼ ¹³	1779	2447		BeijingDaxue1964	565	283	1	t i ẽ ∼ ¹³
20382	Nanchang	nanc1254	gan	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiɛn²⁴	tʰiɛn²⁴	tʰ i ɛ n ²⁴	1779	2447		BeijingDaxue1964	565	283	1	tʰ i ɛ n ²⁴
20383	Meixian	yuet1238	hak	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰiɛn¹²	tʰiɛn¹²	tʰ i ɛ n ¹²	1779	2447		BeijingDaxue1964	565	283	1	tʰ i ɛ n ¹²
20384	Guangzhou	guan1279	yue	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰin²¹	tʰin²¹	tʰ i n ²¹	1779	2447		BeijingDaxue1964	565	283	1	tʰ i - n ²¹
20385	Yangjiang	yang1307	yue	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰin⁴⁴³	tʰin⁴⁴³	tʰ i n ⁴⁴³	1779	2447		BeijingDaxue1964	565	283	1	tʰ i - n ⁴⁴³
20386	Xiamen	xiam1236	nan	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰian²⁴	tʰian²⁴	tʰ i a n ²⁴	1779	2447		BeijingDaxue1964	565	283	1	tʰ i a n ²⁴
20387	Chaozhou	chao1238	nan	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	tʰĩ⁵⁵	tʰĩ⁵⁵	tʰ ĩ ∼ ⁵⁵	1779	2447		BeijingDaxue1964	565	283	1	tʰ ĩ - ∼ ⁵⁵
20388	Fuzhou	fuzh1239	cdo	fill in, fill up (tián 塡)	2006	塡	tián	塡	塡	teiŋ⁵²	teiŋ⁵²	t e i ŋ ⁵²	1779	2447		BeijingDaxue1964	565	283	1	t e i ŋ ⁵²
11785	Beijing	beij1234	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影兒	tian⁵¹iŋr²¹⁴	tian⁵¹iŋr²¹⁴	t i a n ⁵¹ */i ŋ ²¹⁴	1780	532 536		BeijingDaxue1964	374	187	1	t i a n ⁵¹ + - - */i ŋ ²¹⁴
11786	Jinan	jina1245	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tiæ̃²¹iŋ⁵⁵	tiæ̃²¹iŋ⁵⁵	t i æ̃ ∼ ²¹ i ŋ ⁵⁵	1780	532 536		BeijingDaxue1964	374	187	1	t i æ̃ ∼ ²¹ + - - i ŋ ⁵⁵
11787	Shenyang	shen1252	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tian⁴¹iŋ²¹³	tian⁴¹iŋ²¹³	t i a n ⁴¹ i ŋ ²¹³	1780	532 536		BeijingDaxue1964	374	187	1	t i a n ⁴¹ + - - i ŋ ²¹³
11788	Xi_an	xian1253	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影兒	tiæ̃⁴⁵iŋr⁵³	tiæ̃⁴⁵iŋr⁵³	t i æ̃ ∼ ⁴⁵ */i ŋ ⁵³	1780	532 536		BeijingDaxue1964	374	187	1	t i æ̃ ∼ ⁴⁵ + - - */i ŋ ⁵³
11789	Chengdu	chen1267	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tian¹³in⁵³	tian¹³in⁵³	t i a n ¹³ i n ⁵³	1780	532 536		BeijingDaxue1964	374	187	1	t i a n ¹³ + - - i n ⁵³
11790	Kunming	kunm1234	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tiɛ¹³ĩ⁵³	tiɛ¹³ĩ⁵³	t i ɛ ¹³ ĩ ∼ ⁵³	1780	532 536		BeijingDaxue1964	374	187	1	t i ɛ - ¹³ + - - ĩ ∼ ⁵³
11791	Hefei	hefe1234	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tiĩ⁵³in²⁴	tiĩ⁵³in²⁴	t i ĩ ∼ ⁵³ i n ²⁴	1780	532 536		BeijingDaxue1964	374	187	1	t i ĩ ∼ ⁵³ + - - i n ²⁴
11792	Yangzhou	yang1306	cmn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tiĩ⁵⁵iŋ⁴²	tiĩ⁵⁵iŋ⁴²	t i ĩ ∼ ⁵⁵ i ŋ ⁴²	1780	532 536		BeijingDaxue1964	374	187	1	t i ĩ ∼ ⁵⁵ + - - i ŋ ⁴²
11793	Suzhou	suzh1234	wuu	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	diɪ³¹₂₂in⁴¹₄₄	diɪ³¹₂₂in⁴¹₄₄	d i ɪ ²²/³¹ i n ⁴⁴/⁴¹	1780	532 536		BeijingDaxue1964	374	187	1	d i ɪ - ²²/³¹ + - - i n ⁴⁴/⁴¹
11794	Suzhou	suzh1234	wuu	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	影 戲	影戲	in⁴¹ɕi⁵¹³₃₅	in⁴¹ɕi⁵¹³₃₅	i n ⁴¹ ɕ i ³⁵/⁵¹³	1781	536 537	[2]	BeijingDaxue1964	374	187	2	- - i n ⁴¹ + ɕ i - ³⁵/⁵¹³
11795	Wenzhou	ouji1238	(wuu)	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	di¹¹iaŋ⁴⁵	di¹¹iaŋ⁴⁵	d i ¹¹ i a ŋ ⁴⁵	1780	532 536		BeijingDaxue1964	374	187	1	d i - - ¹¹ + - i a ŋ ⁴⁵
11796	Wenzhou	ouji1238	(wuu)	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	影 戲	影戲	iaŋ⁴⁵sɿ⁴²	iaŋ⁴⁵sɿ⁴²	i a ŋ ⁴⁵ s ɿ ⁴²	1781	536 537	[2]	BeijingDaxue1964	374	187	2	- i a ŋ ⁴⁵ + s ɿ - ⁴²
11797	Changsha	chan1326	hsn	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tiẽ⁵⁵in⁴¹	tiẽ⁵⁵in⁴¹	t i ẽ ∼ ⁵⁵ i n ⁴¹	1780	532 536		BeijingDaxue1964	374	187	1	t i ẽ ∼ ⁵⁵ + - - i n ⁴¹
11798	Nanchang	nanc1254	gan	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tʰiɛn³¹in²¹³	tʰiɛn³¹in²¹³	tʰ i ɛ n ³¹ i n ²¹³	1780	532 536		BeijingDaxue1964	374	187	1	tʰ i ɛ n ³¹ + - - i n ²¹³
11799	Meixian	yuet1238	hak	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tʰiɛn⁴²jaŋ³¹	tʰiɛn⁴²jaŋ³¹	tʰ i ɛ n ⁴² j a ŋ ³¹	1780	532 536		BeijingDaxue1964	374	187	1	tʰ i ɛ n ⁴² + j a - ŋ ³¹
11800	Guangzhou	guan1279	yue	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tin²²iɪŋ³⁵	tin²²iɪŋ³⁵	t i n ²² i ɪ ŋ ³⁵	1780	532 536		BeijingDaxue1964	374	187	1	t i - n ²² + - i ɪ ŋ ³⁵
11801	Guangzhou	guan1279	yue	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	映 畫 戲	映畫戲	ɪŋ³⁵wa²²₃₅hei³³	ɪŋ³⁵wa²²₃₅hei³³	ɪ ŋ ³⁵ w a ³⁵/²² h e i ³³	1782	538 539 537	[2]	BeijingDaxue1964	374	187	2	- ɪ ŋ ³⁵ + w a ³⁵/²² + h e i ³³
11802	Yangjiang	yang1307	yue	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tin⁴⁵⁴jɪŋ²¹	tin⁴⁵⁴jɪŋ²¹	t i n ⁴⁵⁴ j ɪ ŋ ²¹	1780	532 536		BeijingDaxue1964	374	187	1	t i - n ⁴⁵⁴ + j ɪ - ŋ ²¹
11803	Xiamen	xiam1236	nan	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tian³³₁₁ĩã⁵¹	tian³³₁₁ĩã⁵¹	t i a n ¹¹/³³ ĩ ã ∼ ⁵¹	1780	532 536		BeijingDaxue1964	374	187	1	t i a n ¹¹/³³ + - ĩ ã ∼ ⁵¹
11804	Xiamen	xiam1236	nan	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 戲	電戲	tian³³₁₁hi¹¹	tian³³₁₁hi¹¹	t i a n ¹¹/³³ h i ¹¹	1783	532 537	[2]	BeijingDaxue1964	374	187	2	t i a n ¹¹/³³ + h i - ¹¹
11805	Chaozhou	chao1238	nan	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 戲	電戲	tieŋ³⁵₂₁hi²¹³	tieŋ³⁵₂₁hi²¹³	t i e ŋ ²¹/³⁵ h i ²¹³	1783	532 537		BeijingDaxue1964	374	187	1	t i e ŋ ²¹/³⁵ + h i - ²¹³
11806	Fuzhou	fuzh1239	cdo	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	電 影	電影	tieŋ²⁴²₅₂ŋiŋ³¹	tieŋ²⁴²₅₂ŋiŋ³¹	t i e ŋ ⁵²/²⁴² ŋ i ŋ ³¹	1780	532 536		BeijingDaxue1964	374	187	1	t i e ŋ ⁵²/²⁴² + ŋ i - ŋ ³¹
11807	Fuzhou	fuzh1239	cdo	film (movie) (diàn yǐng 電影)	216	電影	diàn yǐng	影 戲	影戲	ouŋ³¹₄₄ŋie²¹³	ouŋ³¹₄₄ŋie²¹³	o u ŋ ⁴⁴/³¹ ŋ i e ²¹³	1781	536 537	[2]	BeijingDaxue1964	374	187	2	- o u ŋ ⁴⁴/³¹ + ŋ i e ²¹³
26321	Beijing	beij1234	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi⁵¹	ɕi⁵¹	ɕ i ⁵¹	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁵¹
26322	Jinan	jina1245	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi²¹	ɕi²¹	ɕ i ²¹	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ²¹
26323	Shenyang	shen1252	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi⁴¹	ɕi⁴¹	ɕ i ⁴¹	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁴¹
26324	Xi_an	xian1253	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi⁴⁵	ɕi⁴⁵	ɕ i ⁴⁵	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁴⁵
26325	Chengdu	chen1267	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi¹³	ɕi¹³	ɕ i ¹³	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ¹³
26326	Kunming	kunm1234	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi¹³	ɕi¹³	ɕ i ¹³	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ¹³
26327	Hefei	hefe1234	cmn	fine (xì 細)	2157	細	xì	細	細	sๅ⁵³	sๅ⁵³	s ɿ ⁵³	1784	717		BeijingDaxue1964	699	350	1	s ɿ - - ⁵³
26328	Yangzhou	yang1306	cmn	fine (xì 細)	2157	細	xì	細	細	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁵⁵
26329	Suzhou	suzh1234	wuu	fine (xì 細)	2157	細	xì	細	細	si⁵¹³	si⁵¹³	s i ⁵¹³	1784	717		BeijingDaxue1964	699	350	1	s i - - ⁵¹³
26330	Wenzhou	ouji1238	(wuu)	fine (xì 細)	2157	細	xì	細	細	sei⁴²	sei⁴²	s e i ⁴²	1784	717		BeijingDaxue1964	699	350	1	s e i - ⁴²
26331	Changsha	chan1326	hsn	fine (xì 細)	2157	細	xì	細	細	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁵⁵
26332	Nanchang	nanc1254	gan	fine (xì 細)	2157	細	xì	細	細	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	1784	717		BeijingDaxue1964	699	350	1	ɕ i - - ⁵⁵
26333	Meixian	yuet1238	hak	fine (xì 細)	2157	細	xì	幼	幼	jiu⁴²	jiu⁴²	j i u ⁴²	1516	1786		BeijingDaxue1964	699	350	1	j i u - ⁴²
26334	Guangzhou	guan1279	yue	fine (xì 細)	2157	細	xì	幼	幼	jɐu³³	jɐu³³	j ɐ u ³³	1516	1786		BeijingDaxue1964	699	350	1	j ɐ u - ³³
26335	Yangjiang	yang1307	yue	fine (xì 細)	2157	細	xì	幼 細	幼細	jɐu²⁴ɬɐi²⁴	jɐu²⁴ɬɐi²⁴	j ɐ u ²⁴ ɬ ɐ i ²⁴	1785	1786 717		BeijingDaxue1964	699	350	1	j ɐ u - ²⁴ + ɬ ɐ i - ²⁴
26336	Xiamen	xiam1236	nan	fine (xì 細)	2157	細	xì	幼	幼	iu¹¹	iu¹¹	i u ¹¹	1516	1786		BeijingDaxue1964	699	350	1	- i u - ¹¹
26337	Chaozhou	chao1238	nan	fine (xì 細)	2157	細	xì	幼	幼	ĩũ²¹³	ĩũ²¹³	ĩ ũ ∼ ²¹³	1516	1786		BeijingDaxue1964	699	350	1	- ĩ ũ ∼ ²¹³
26338	Chaozhou	chao1238	nan	fine (xì 細)	2157	細	xì	細	細	soi²¹³	soi²¹³	s o i ²¹³	1784	717	[2]	BeijingDaxue1964	699	350	2	s o i - ²¹³
26339	Fuzhou	fuzh1239	cdo	fine (xì 細)	2157	細	xì	幼	幼	iu³¹	iu³¹	i u ³¹	1516	1786		BeijingDaxue1964	699	350	1	- i u - ³¹
26340	Fuzhou	fuzh1239	cdo	fine (xì 細)	2157	細	xì	細	細	sɛ²¹³	sɛ²¹³	s ɛ ²¹³	1784	717	[2]	BeijingDaxue1964	699	350	2	s ɛ - - ²¹³
12785	Beijing	beij1234	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tʂʅ²¹⁴₅₅tɕia⁰	tʂʅ²¹⁴₅₅tɕia⁰	ʈʂ ʅ ⁵⁵/²¹⁴ tɕ i a ⁰	1786	648 1124		BeijingDaxue1964	397	199	1	ʈʂ ʅ - - ⁵⁵/²¹⁴ + tɕ i a - ⁰
12786	Jinan	jina1245	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲 蓋	指甲蓋	tʂʅ⁵⁵₂₁₃tɕia⁰kɛ⁰	tʂʅ⁵⁵₂₁₃tɕia⁰kɛ⁰	ʈʂ ʅ ²¹³/⁵⁵ tɕ i a ⁰ k ɛ ⁰	1787	648 1124 138		BeijingDaxue1964	397	199	1	ʈʂ ʅ - - ²¹³/⁵⁵ + tɕ i a - ⁰ + k - ɛ ⁰
12787	Shenyang	shen1252	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 指 甲	手指甲	sou²¹³₂₁tɕi²¹³₃₅tɕia⁰	sou²¹³₂₁tɕi²¹³₃₅tɕia⁰	s o u ²¹/²¹³ tɕ i ³⁵/²¹³ tɕ i a ⁰	1788	534 648 1124		BeijingDaxue1964	397	199	1	s o u - ²¹/²¹³ + tɕ i - - ³⁵/²¹³ + tɕ i a - ⁰
12788	Xi_an	xian1253	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tsๅ⁵³₂₁tɕiɑ⁰	tsๅ⁵³₂₁tɕiɑ⁰	ts ɿ ²¹/⁵³ tɕ i ɑ ⁰	1786	648 1124		BeijingDaxue1964	397	199	1	ts ɿ - - ²¹/⁵³ + tɕ i ɑ - ⁰
12789	Chengdu	chen1267	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲兒	tsๅ⁵³tɕiər³¹	tsๅ⁵³tɕiər³¹	ts ɿ ⁵³ tɕ i */ə ³¹	1786	648 1124		BeijingDaxue1964	397	199	1	ts ɿ - - ⁵³ + tɕ i */ə - ³¹
12790	Kunming	kunm1234	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tʂʅ³¹tɕia³¹₄₄	tʂʅ³¹tɕia³¹₄₄	ʈʂ ʅ ³¹ tɕ i a ⁴⁴/³¹	1786	648 1124		BeijingDaxue1964	397	199	1	ʈʂ ʅ - - ³¹ + tɕ i a - ⁴⁴/³¹
12791	Hefei	hefe1234	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tʂʅ²⁴tɕiɐʔ⁴	tʂʅ²⁴tɕiɐʔ⁴	ʈʂ ʅ ²⁴ tɕ i ɐ ʔ ⁴	1786	648 1124		BeijingDaxue1964	397	199	1	ʈʂ ʅ - - ²⁴ + tɕ i ɐ ʔ ⁴
12792	Yangzhou	yang1306	cmn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 掐	指掐	tsๅ⁴²kʰæʔ⁴	tsๅ⁴²kʰæʔ⁴	ts ɿ ⁴² kʰ æ ʔ ⁴	1789	648 1451	[*]	BeijingDaxue1964	397	199	1	ts ɿ - - ⁴² + kʰ æ - ʔ ⁴
12793	Suzhou	suzh1234	wuu	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 節 掐	手節 掐	sʏ⁴¹tsiɪʔ⁴₂₁kʰaʔ⁴₂₁	sʏ⁴¹tsiɪʔ⁴₂₁kʰaʔ⁴₂₁	s ʏ ⁴¹ ts i ɪ ʔ ²¹/⁴ kʰ a ʔ ²¹/⁴	1790	534 578 1451	[*]	BeijingDaxue1964	397	199	1	s ʏ - - ⁴¹ + ts i ɪ ʔ ²¹/⁴ + kʰ a - ʔ ²¹/⁴
12794	Wenzhou	ouji1238	(wuu)	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tsๅ⁴⁵ka²³	tsๅ⁴⁵ka²³	ts ɿ ⁴⁵ k a ²³	1786	648 1124		BeijingDaxue1964	397	199	1	ts ɿ - - ⁴⁵ + k a - - ²³
12795	Changsha	chan1326	hsn	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲 子	指甲子	tsๅ⁴¹ka²⁴tsๅ⁰	tsๅ⁴¹ka²⁴tsๅ⁰	ts ɿ ⁴¹ k a ²⁴ ts ɿ ⁰	1791	648 1124 67		BeijingDaxue1964	397	199	1	ts ɿ - - ⁴¹ + k a - - ²⁴ + ts ɿ - - ⁰
12796	Nanchang	nanc1254	gan	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 職 甲	手職 甲	səu²¹³tsət⁵kat⁵	səu²¹³tsət⁵kat⁵	s ə u ²¹³ ts ə t ⁵ k a t ⁵	1792	534 650 1124	[*]	BeijingDaxue1964	397	199	1	s ə u - ²¹³ + ts ə t ⁵ + k a - t ⁵
12797	Meixian	yuet1238	hak	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 指 甲	手指甲	su³¹tsๅ³¹kap²¹	su³¹tsๅ³¹kap²¹	s u ³¹ ts ɿ ³¹ k a p ²¹	1788	534 648 1124		BeijingDaxue1964	397	199	1	s u - - ³¹ + ts ɿ - - ³¹ + k a - p ²¹
12798	Guangzhou	guan1279	yue	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 指 甲	手指甲	ʃɐu³⁵tʃi³⁵kap³³	ʃɐu³⁵tʃi³⁵kap³³	ʃ ɐ u ³⁵ tʃ i ³⁵ k a p ³³	1788	534 648 1124		BeijingDaxue1964	397	199	1	ʃ ɐ u - ³⁵ + tʃ i - - ³⁵ + k a - p ³³
12799	Yangjiang	yang1307	yue	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	手 甲	手甲	ʃɐu²¹kap²¹	ʃɐu²¹kap²¹	ʃ ɐ u ²¹ k a p ²¹	1793	534 1124		BeijingDaxue1964	397	199	1	ʃ ɐ u - ²¹ + k a - p ²¹
12800	Xiamen	xiam1236	nan	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tsῃ⁵¹₅₅kaʔ³²	tsῃ⁵¹₅₅kaʔ³²	ts ŋ̍ ⁵⁵/⁵¹ k a ʔ ³²	1786	648 1124		BeijingDaxue1964	397	199	1	ts - ŋ̍ - ⁵⁵/⁵¹ + k a - ʔ ³²
12801	Chaozhou	chao1238	nan	fingernail (zhǐ jiǎ 指甲)	1258	指甲	zhǐ jiǎ	指 甲	指甲	tsɯŋ⁵³₂₄kaʔ²¹	tsɯŋ⁵³₂₄kaʔ²¹	ts ɯ ŋ ²⁴/⁵³ k a ʔ ²¹	1786	648 1124		BeijingDaxue1964	397	199	1	ts ɯ ŋ - ²⁴/⁵³ + k a - ʔ ²¹
