ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS_OLD	SEGMENTS	NOTE	BENZI	COGIDS
237	Chengdu	bàng 104	蚌殼兒	paŋ¹³kʰər³¹,pan¹³kʰər³¹	104	paŋ¹³kʰər³¹	p a ŋ ¹³ kʰ ə r ³¹	p a ŋ ¹³ kʰ */ə ³¹		蚌殼兒	63 66
238	Kunming	bàng 104	!  兒	ue⁴⁴uer⁴⁴	104	ue⁴⁴uer⁴⁴	u e ⁴⁴ u e r ⁴⁴	u e ⁴⁴ u */e ⁴⁴		歪歪	67 68
239	Hefei	bàng 104	歪 歪 子	**uɛ²¹²uɛ⁰tsə⁰	104	uɛ²¹²uɛ⁰tsə⁰	u ɛ ²¹² u ɛ ⁰ ts ə ⁰	u ᴇ ²¹² u ᴇ ⁰ ts ə ⁰	[*]	歪歪子	69 69 70
240	Yangzhou	bàng 104	蚌	pɑŋ⁵⁵	104	pɑŋ⁵⁵	p ɑ ŋ ⁵⁵	p ɑ ŋ ⁵⁵		蚌	63
241	Yangzhou	bàng 104	歪 子	[2] *uɛ³¹tsɛ⁰	104	uɛ³¹tsɛ⁰	u ɛ ³¹ ts ɛ ⁰	u ɛ ³¹ ts ɛ ⁰	[2][*]	歪子	69 70
242	Suzhou	bàng 104	蚌殼	baŋ³¹₂₂kʰoʔ⁴	104	baŋ³¹₂₂kʰoʔ⁴	b a ŋ ³¹₂₂ kʰ o ʔ ⁴	b a ŋ ²²/³¹ kʰ o ʔ ⁴		蚌殼	63 66
243	Wenzhou	bàng 104	蚌	biɛ²⁴	104	biɛ²⁴	b i ɛ ²⁴	b i ɛ ²⁴		蚌	63
244	Changsha	bàng 104	蚌殼	pan²¹kʰo²⁴	104	pan²¹kʰo²⁴	p a n ²¹ kʰ o ²⁴	p a n ²¹ kʰ o ²⁴		蚌殼	63 66
245	Nanchang	bàng 104	蚌殼子	pʰɔŋ³¹kʰɔk⁵tsɿ⁰	104	pʰɔŋ³¹kʰɔk⁵tsɿ⁰	pʰ ɔ ŋ ³¹ kʰ ɔ k ⁵ ts ɿ ⁰	pʰ ɔ ŋ ³¹ kʰ ɔ k ⁵ ts ɿ ⁰		蚌殼子	63 66 70
246	Meixian	bàng 104	蚌	pʰɔŋ⁴⁴	104	pʰɔŋ⁴⁴	pʰ ɔ ŋ ⁴⁴	pʰ ɔ ŋ ⁴⁴		蚌	63
247	Guangzhou	bàng 104	蚌	pʰɔŋ²³	104	pʰɔŋ²³	pʰ ɔ ŋ ²³	pʰ ɔ ŋ ²³		蚌	63
248	Yangjiang	bàng 104	帛	*pa⁴⁵⁴	104	pa⁴⁵⁴	p a ⁴⁵⁴	p a ⁴⁵⁴	[*]	帛	71
249	Xiamen	bàng 104	蚌	paŋ³³	104	paŋ³³	p a ŋ ³³	p a ŋ ³³		蚌	63
250	Chaozhou	bàng 104	塗白	*tʰou⁵⁵₂₁₃peʔ⁴	104	tʰou⁵⁵₂₁₃peʔ⁴	tʰ o u ⁵⁵₂₁₃ p e ʔ ⁴	tʰ o u ²¹³/⁵⁵ p e ʔ ⁴	[*]	塗白	72 73
251	Fuzhou	bàng 104	蚌	pauŋ²⁴²	104	pauŋ²⁴²	p a u ŋ ²⁴²	p a u ŋ ²⁴²		蚌	63
19393	Beijing	bào 542	抱	pau⁵¹	542	pau⁵¹	p a u ⁵¹	p a u ⁵¹		抱	74
19394	Jinan	bào 542	抱	pɔ²¹	542	pɔ²¹	p ɔ ²¹	p ɔ ²¹		抱	74
19395	Shenyang	bào 542	抱	pau⁴¹	542	pau⁴¹	p a u ⁴¹	p a u ⁴¹		抱	74
19396	Xi_an	bào 542	抱	pɑu⁴⁵	542	pɑu⁴⁵	p ɑ u ⁴⁵	p ɑ u ⁴⁵		抱	74
19397	Chengdu	bào 542	抱	pau¹³,pau⁴⁴	542	pau¹³	p a u ¹³	p a u ¹³		抱	74
19398	Kunming	bào 542	抱	pau¹³	542	pau¹³	p a u ¹³	p a u ¹³		抱	74
19399	Hefei	bào 542	抱	pɔ⁵³	542	pɔ⁵³	p ɔ ⁵³	p ɔ ⁵³		抱	74
19400	Yangzhou	bào 542	抱	pɔ⁵⁵	542	pɔ⁵⁵	p ɔ ⁵⁵	p ɔ ⁵⁵		抱	74
19401	Suzhou	bào 542	抱	bæ³¹	542	bæ³¹	b æ ³¹	b æ ³¹		抱	74
19402	Wenzhou	bào 542	抱	bɜ²⁴	542	bɜ²⁴	b ɜ ²⁴	b ɜ ²⁴		抱	74
19403	Wenzhou	bào 542		[2] du³¹	542	du³¹	d u ³¹	d u ³¹	[2]	囗	75
19404	Changsha	bào 542	抱	pau²¹	542	pau²¹	p a u ²¹	p a u ²¹		抱	74
19405	Nanchang	bào 542	抱	pʰau³¹	542	pʰau³¹	pʰ a u ³¹	pʰ a u ³¹		抱	74
19406	Meixian	bào 542	!	lɛt⁴	542	lɛt⁴	l ɛ t ⁴	l ɛ t ⁴		囗	76
19407	Guangzhou	bào 542	抱	pʰou²³	542	pʰou²³	pʰ o u ²³	pʰ o u ²³		抱	74
19408	Yangjiang	bào 542	共	kʊŋ⁴⁵⁴(	542	kʊŋ⁴⁵⁴	k ʊ ŋ ⁴⁵⁴	k ʊ ŋ ⁴⁵⁴		共	77
19409	Yangjiang	bào 542	!	[2] lap²¹	542	lap²¹	l a p ²¹	l a p ²¹	[2]	囗	78
19410	Xiamen	bào 542	抱	pʰo³³	542	pʰo³³	pʰ o ³³	pʰ o ³³		抱	74
19411	Chaozhou	bào 542	抱	pʰo³⁵	542	pʰo³⁵	pʰ o ³⁵	pʰ o ³⁵		抱	74
19412	Fuzhou	bào 542	抱	pɔ²⁴²	542	pɔ²⁴²	p ɔ ²⁴²	p ɔ ²⁴²		抱	74
9737	Beijing	bào-zǐ 326	鉋子	pau⁵¹tsɿ⁰	326	pau⁵¹tsɿ⁰	p a u ⁵¹ ts ɿ ⁰	p a u ⁵¹ ts ɿ ⁰		鉋子	79 70
9738	Jinan	bào-zǐ 326	鉋子	pɔ²¹tsɿ⁰	326	pɔ²¹tsɿ⁰	p ɔ ²¹ ts ɿ ⁰	p ɔ ²¹ ts ɿ ⁰		鉋子	79 70
9739	Shenyang	bào-zǐ 326	鉋子	pau⁴¹tsɿ⁰	326	pau⁴¹tsɿ⁰	p a u ⁴¹ ts ɿ ⁰	p a u ⁴¹ ts ɿ ⁰		鉋子	79 70
9740	Xi_an	bào-zǐ 326	推鉋	tʰuei⁴⁵pʰɑu⁰	326	tʰuei⁴⁵pʰɑu⁰	tʰ u e i ⁴⁵ pʰ ɑ u ⁰	tʰ u e i ⁴⁵ pʰ ɑ u ⁰		推鉋	80 79
9741	Chengdu	bào-zǐ 326	鉋子	pau¹³tsɿ⁵³	326	pau¹³tsɿ⁵³	p a u ¹³ ts ɿ ⁵³	p a u ¹³ ts ɿ ⁵³		鉋子	79 70
9742	Kunming	bào-zǐ 326	推鉋	tʰue⁴⁴pau¹³	326	tʰue⁴⁴pau¹³	tʰ u e ⁴⁴ p a u ¹³	tʰ u e ⁴⁴ p a u ¹³		推鉋	80 79
9743	Hefei	bào-zǐ 326	鉋子	pɔ⁵³tsə⁰	326	pɔ⁵³tsə⁰	p ɔ ⁵³ ts ə ⁰	p ɔ ⁵³ ts ə ⁰		鉋子	79 70
9744	Yangzhou	bào-zǐ 326	鉋子	pɔ⁵⁵tsɛ⁰	326	pɔ⁵⁵tsɛ⁰	p ɔ ⁵⁵ ts ɛ ⁰	p ɔ ⁵⁵ ts ɛ ⁰		鉋子	79 70
9745	Suzhou	bào-zǐ 326	鉋子	bæ³¹₂₂tsɿ⁴¹₄₄	326	bæ³¹₂₂tsɿ⁴¹₄₄	b æ ³¹₂₂ ts ɿ ⁴¹₄₄	b æ ²²/³¹ ts ɿ ⁴⁴/⁴¹		鉋子	79 70
9746	Wenzhou	bào-zǐ 326	鉋	bɜ¹¹	326	bɜ¹¹	b ɜ ¹¹	b ɜ ¹¹		鉋	79
9747	Changsha	bào-zǐ 326	鉋子	pau²¹tsɿ	326	pau²¹tsɿ	p a u ²¹ ts ɿ	p a u ²¹ ts ɿ		鉋子	79 70
9748	Nanchang	bào-zǐ 326	鉋子	pʰau²¹³tsɿ⁰	326	pʰau²¹³tsɿ⁰	pʰ a u ²¹³ ts ɿ ⁰	pʰ a u ²¹³ ts ɿ ⁰		鉋子	79 70
9749	Meixian	bào-zǐ 326	鉋	pʰau¹²	326	pʰau¹²	pʰ a u ¹²	pʰ a u ¹²		鉋	79
9750	Guangzhou	bào-zǐ 326	鉋	pʰau²¹₃₅	326	pʰau²¹₃₅	pʰ a u ²¹₃₅	pʰ a u ³⁵/²¹		鉋	79
9751	Yangjiang	bào-zǐ 326	鉋仔	pʰau⁴⁴³tʃɐi²¹	326	pʰau⁴⁴³tʃɐi²¹	pʰ a u ⁴⁴³ tʃ ɐ i ²¹	pʰ a u ⁴⁴³ tʃ ɐ i ²¹		鉋仔	79 81
9752	Xiamen	bào-zǐ 326	!  刀	kau⁵⁵₃₃to⁵⁵	326	kau⁵⁵₃₃to⁵⁵	k a u ⁵⁵₃₃ t o ⁵⁵	k a u ³³/⁵⁵ t o ⁵⁵		0刀	82 83
9753	Chaozhou	bào-zǐ 326	抽刀	tʰiu³³₂₃to³³	326	tʰiu³³₂₃to³³	tʰ i u ³³₂₃ t o ³³	tʰ i u ²³/³³ t o ³³		抽刀	84 85
9754	Fuzhou	bào-zǐ 326	推刀	tʰøy⁴⁴lɔ⁴⁴(t-)	326	tʰøy⁴⁴lɔ⁴⁴	tʰ ø y ⁴⁴ l ɔ ⁴⁴	tʰ ø y ⁴⁴ l ɔ ⁴⁴		推刀	80 85
24181	Yangjiang	bào-zǐ 65	豹	pau²⁴	65	pau²⁴	p a u ²⁴	p a u ²⁴		豹	86
24183	Chaozhou	bào-zǐ 65	豹	pau²¹³	65	pau²¹³	p a u ²¹³	p a u ²¹³		豹	86
24167	Beijing	bào-zǐ 65	豹子	pau⁵¹tsɿ⁰	65	pau⁵¹tsɿ⁰	p a u ⁵¹ ts ɿ ⁰	p a u ⁵¹ ts ɿ ⁰		豹子	86 70
24168	Jinan	bào-zǐ 65	豹	pɔ²¹	65	pɔ²¹	p ɔ ²¹	p ɔ ²¹		豹	86
24169	Shenyang	bào-zǐ 65	豹子	pau⁴¹tsɿ⁰	65	pau⁴¹tsɿ⁰	p a u ⁴¹ ts ɿ ⁰	p a u ⁴¹ ts ɿ ⁰		豹子	86 70
24170	Xi_an	bào-zǐ 65	豹子	pɑu⁴⁵tsɿ⁰	65	pɑu⁴⁵tsɿ⁰	p ɑ u ⁴⁵ ts ɿ ⁰	p ɑ u ⁴⁵ ts ɿ ⁰		豹子	86 70
24171	Chengdu	bào-zǐ 65	豹子	pau¹³tsɿ⁵³	65	pau¹³tsɿ⁵³	p a u ¹³ ts ɿ ⁵³	p a u ¹³ ts ɿ ⁵³		豹子	86 70
24172	Kunming	bào-zǐ 65	豹子	pau¹³tsɿ⁵³	65	pau¹³tsɿ⁵³	p a u ¹³ ts ɿ ⁵³	p a u ¹³ ts ɿ ⁵³		豹子	86 70
24173	Hefei	bào-zǐ 65	豹子	pɔ⁵³tsə⁰	65	pɔ⁵³tsə⁰	p ɔ ⁵³ ts ə ⁰	p ɔ ⁵³ ts ə ⁰		豹子	86 70
24174	Yangzhou	bào-zǐ 65	豹	pɔ⁵⁵	65	pɔ⁵⁵	p ɔ ⁵⁵	p ɔ ⁵⁵		豹	86
24175	Suzhou	bào-zǐ 65	豹	pæ⁵¹³	65	pæ⁵¹³	p æ ⁵¹³	p æ ⁵¹³		豹	86
24176	Wenzhou	bào-zǐ 65	豹兒	pɜ⁴²ῃ⁰	65	pɜ⁴²ῃ⁰	p ɜ ⁴² ῃ ⁰	p ɜ ⁴² ŋ̍ ⁰		豹兒	86 87
24177	Changsha	bào-zǐ 65	豹子	pau⁵⁵tsɿ⁰	65	pau⁵⁵tsɿ⁰	p a u ⁵⁵ ts ɿ ⁰	p a u ⁵⁵ ts ɿ ⁰		豹子	86 70
24178	Nanchang	bào-zǐ 65	豹	pau⁵⁵	65	pau⁵⁵	p a u ⁵⁵	p a u ⁵⁵		豹	86
24179	Meixian	bào-zǐ 65	豹□	pau⁴²ɛ⁰	65	pau⁴²ɛ⁰	p a u ⁴² ɛ ⁰	p a u ⁴² ɛ ⁰		豹囗	86 88
24180	Guangzhou	bào-zǐ 65	豹	pʰau³³	65	pʰau³³	pʰ a u ³³	pʰ a u ³³		豹	86
24182	Xiamen	bào-zǐ 65	豹	pau¹¹	65	pau¹¹	p a u ¹¹	p a u ¹¹		豹	86
24184	Fuzhou	bào-zǐ 65	豹	pau²¹³	65	pau²¹³	p a u ²¹³	p a u ²¹³		豹	86
19243	Beijing	bá 539	拔	pa³⁵	539	pa³⁵	p a ³⁵	p a ³⁵		拔	89
19244	Jinan	bá 539	拔	pa⁴²	539	pa⁴²	p a ⁴²	p a ⁴²		拔	89
19245	Shenyang	bá 539	拔	pa³⁵	539	pa³⁵	p a ³⁵	p a ³⁵		拔	89
19246	Xi_an	bá 539	拔	pʰɑ²⁴	539	pʰɑ²⁴	pʰ ɑ ²⁴	pʰ ɑ ²⁴		拔	89
19247	Chengdu	bá 539	拔	pʰa³¹	539	pʰa³¹	pʰ a ³¹	pʰ a ³¹		拔	89
19248	Kunming	bá 539	拔	pa³¹	539	pa³¹	p a ³¹	p a ³¹		拔	89
19249	Hefei	bá 539	拔	pɐʔ⁴	539	pɐʔ⁴	p ɐ ʔ ⁴	p ɐ ʔ ⁴		拔	89
19250	Yangzhou	bá 539	拔	pæʔ⁴	539	pæʔ⁴	p æ ʔ ⁴	p æ ʔ ⁴		拔	89
19251	Suzhou	bá 539	拔	baʔ²³	539	baʔ²³	b a ʔ ²³	b a ʔ ²³		拔	89
19252	Wenzhou	bá 539	拔	bo¹²	539	bo¹²	b o ¹²	b o ¹²		拔	89
19253	Changsha	bá 539	拔	pa²⁴	539	pa²⁴	p a ²⁴	p a ²⁴		拔	89
19254	Nanchang	bá 539	拔	pʰat⁵	539	pʰat⁵	pʰ a t ⁵	pʰ a t ⁵		拔	89
19255	Meixian	bá 539	挷	paŋ⁴⁴	539	paŋ⁴⁴	p a ŋ ⁴⁴	p a ŋ ⁴⁴		挷	90
19256	Guangzhou	bá 539	拔	pɐt²	539	pɐt²	p ɐ t ²	p ɐ t ²		拔	89
19257	Yangjiang	bá 539	扯	tʃʰɛ²¹	539	tʃʰɛ²¹	tʃʰ ɛ ²¹	tʃʰ ɛ ²¹		扯	91
19258	Xiamen	bá 539	拔	puiʔ⁵	539	puiʔ⁵	p u i ʔ ⁵	p u i ʔ ⁵		拔	89
19259	Chaozhou	bá 539	拔	poiʔ⁴	539	poiʔ⁴	p o i ʔ ⁴	p o i ʔ ⁴		拔	89
19260	Fuzhou	bá 539	拔	peiʔ⁴	539	peiʔ⁴	p e i ʔ ⁴	p e i ʔ ⁴		拔	89
19261	Fuzhou	bá 539		[2] pi⁴⁴	539	pi⁴⁴	p i ⁴⁴	p i ⁴⁴	[2]	囗	92
11153	Beijing	bái-tiān 36	白天	pai³⁵tʰian⁰	36	pai³⁵tʰian⁰	p a i ³⁵ tʰ i a n ⁰	p a i ³⁵ tʰ i a n ⁰		白天	73 93
11154	Jinan	bái-tiān 36	白天	pei⁴²tʰiæ̃⁰	36	pei⁴²tʰiæ̃⁰	p e i ⁴² tʰ i æ̃ ∼ ⁰	p e i ⁴² tʰ i æ̃ ∼ ⁰		白天	73 93
11155	Jinan	bái-tiān 36	白家	[2] pei⁴²tɕia⁰	36	pei⁴²tɕia⁰	p e i ⁴² tɕ i a ⁰	p e i ⁴² tɕ i a ⁰	[2]	白家	73 94
11156	Shenyang	bái-tiān 36	白天	pai³⁵tʰian⁰	36	pai³⁵tʰian⁰	p a i ³⁵ tʰ i a n ⁰	p a i ³⁵ tʰ i a n ⁰		白天	73 93
11157	Xi_an	bái-tiān 36	白日	pei²⁴ɚ²¹	36	pei²⁴ɚ²¹	p e i ²⁴ ɚ ²¹	p e i ²⁴ ɚ/ə ²¹		白日	73 95
11158	Chengdu	bái-tiān 36	白天	pe³¹tʰian⁴⁴	36	pe³¹tʰian⁴⁴	p e ³¹ tʰ i a n ⁴⁴	p e ³¹ tʰ i a n ⁴⁴		白天	73 93
11159	Kunming	bái-tiān 36	白日	pə8¹ʐʅ³¹₄₄	36	pə8¹ʐʅ³¹₄₄	p ə 8¹ ʐ ʅ ³¹₄₄	p ə ³¹ ʐ ʅ ⁴⁴/³¹		白日	73 95
11160	Hefei	bái-tiān 36	日裏頭	ʐəʔ⁴nɿ²⁴tʰɯ⁵⁵	36	ʐəʔ⁴nɿ²⁴tʰɯ⁵⁵	ʐ ə ʔ ⁴ n ɿ ²⁴ tʰ ɯ ⁵⁵	ʐ ə ʔ ⁴ n ɿ ²⁴ tʰ ɯ ⁵⁵		日裏頭	95 96 97
11161	Yangzhou	bái-tiān 36	日裏	ləʔ⁴li⁰	36	ləʔ⁴li⁰	l ə ʔ ⁴ l i ⁰	l ə ʔ ⁴ l i ⁰		日裏	95 96
11162	Suzhou	bái-tiān 36	日裏	ȵiɪʔ²³li³¹₂₁	36	ȵiɪʔ²³li³¹₂₁	ȵ i ɪ ʔ ²³ l i ³¹₂₁	ȵ i ɪ ʔ ²³ l i ²¹/³¹		日裏	95 96
11163	Wenzhou	bái-tiān 36	日裏	nɛ¹²li²⁴	36	nɛ¹²li²⁴	n ɛ ¹² l i ²⁴	n ɛ ¹² l i ²⁴		日裏	95 96
11164	Changsha	bái-tiān 36	白天	pə²⁴tʰiẽ³³	36	pə²⁴tʰiẽ³³	p ə ²⁴ tʰ i ẽ ∼ ³³	p ə ²⁴ tʰ i ẽ ∼ ³³		白天	73 93
11165	Changsha	bái-tiān 36	日中間	[2] zɿ²⁴tsən³³kan³³	36	zɿ²⁴tsən³³kan³³	z ɿ ²⁴ ts ə n ³³ k a n ³³	z ɿ ²⁴ ts ə n ³³ k a n ³³	[2]	日中間	95 98 99
11166	Nanchang	bái-tiān 36	日裏	ȵit⁵li⁰	36	ȵit⁵li⁰	ȵ i t ⁵ l i ⁰	ȵ i t ⁵ l i ⁰		日裏	95 96
11167	Nanchang	bái-tiān 36	日上	[2] ȵit⁵sɔŋ³¹	36	ȵit⁵sɔŋ³¹	ȵ i t ⁵ s ɔ ŋ ³¹	ȵ i t ⁵ s ɔ ŋ ³¹	[2]	日上	95 100
11168	Meixian	bái-tiān 36	日時頭	ȵit²¹sɿ¹²tʰɛu¹²	36	ȵit²¹sɿ¹²tʰɛu¹²	ȵ i t ²¹ s ɿ ¹² tʰ ɛ u ¹²	ȵ i t ²¹ s ɿ ¹² tʰ ɛ u ¹²		日時頭	95 101 97
11169	Guangzhou	bái-tiān 36	日頭	jɐt²tʰɐu²¹₃₅	36	jɐt²tʰɐu²¹₃₅	j ɐ t ² tʰ ɐ u ²¹₃₅	j ɐ t ² tʰ ɐ u ³⁵/²¹		日頭	95 97
11170	Yangjiang	bái-tiān 36	日間	jɐt⁴⁵⁴kan³³	36	jɐt⁴⁵⁴kan³³	j ɐ t ⁴⁵⁴ k a n ³³	j ɐ t ⁴⁵⁴ k a n ³³		日間	95 99
11171	Xiamen	bái-tiān 36	日時	lit⁵si²⁴₁₁	36	lit⁵si²⁴₁₁	l i t ⁵ s i ²⁴₁₁	l i t ⁵ s i ¹¹/²⁴		日時	95 101
11172	Chaozhou	bái-tiān 36	日掛	*zik⁴kua²¹³₂₁	36	zik⁴kua²¹³₂₁	z i k ⁴ k u a ²¹³₂₁	z i k ⁴ k u a ²¹/²¹³	[*]	日掛	95 102
11173	Fuzhou	bái-tiān 36	日中	niʔ⁴touŋ⁴⁴	36	niʔ⁴touŋ⁴⁴	n i ʔ ⁴ t o u ŋ ⁴⁴	n i ʔ ⁴ t o u ŋ ⁴⁴		日中	95 98
26545	Beijing	báo 703	薄	pau³⁵	703	pau³⁵	p a u ³⁵	p a u ³⁵		薄	103
26546	Jinan	báo 703	薄	pə⁴²	703	pə⁴²	p ə ⁴²	p ə ⁴²		薄	103
26547	Shenyang	báo 703	薄	pau³⁵	703	pau³⁵	p a u ³⁵	p a u ³⁵		薄	103
26548	Xi_an	báo 703	薄	pʰo²⁴	703	pʰo²⁴	pʰ o ²⁴	pʰ o ²⁴		薄	103
26549	Chengdu	báo 703	薄	po³¹	703	po³¹	p o ³¹	p o ³¹		薄	103
26550	Kunming	báo 703	薄	po³¹	703	po³¹	p o ³¹	p o ³¹		薄	103
26552	Yangzhou	báo 703	薄	pɑʔ⁴	703	pɑʔ⁴	p ɑ ʔ ⁴	p ɑ ʔ ⁴		薄	103
26553	Suzhou	báo 703	薄	boʔ²³	703	boʔ²³	b o ʔ ²³	b o ʔ ²³		薄	103
26554	Wenzhou	báo 703	薄	bo¹²	703	bo¹²	b o ¹²	b o ¹²		薄	103
26555	Changsha	báo 703	薄	po²⁴	703	po²⁴	p o ²⁴	p o ²⁴		薄	103
26556	Nanchang	báo 703	薄	pʰɔk⁵	703	pʰɔk⁵	pʰ ɔ k ⁵	pʰ ɔ k ⁵		薄	103
26557	Meixian	báo 703	薄	pʰɔk⁴	703	pʰɔk⁴	pʰ ɔ k ⁴	pʰ ɔ k ⁴		薄	103
26558	Guangzhou	báo 703	薄	pɔk³³	703	pɔk³³	p ɔ k ³³	p ɔ k ³³		薄	103
26559	Yangjiang	báo 703	薄	pɔk⁴⁵⁴	703	pɔk⁴⁵⁴	p ɔ k ⁴⁵⁴	p ɔ k ⁴⁵⁴		薄	103
26560	Xiamen	báo 703	薄	poʔ⁵	703	poʔ⁵	p o ʔ ⁵	p o ʔ ⁵		薄	103
26561	Chaozhou	báo 703	薄	poʔ⁴	703	poʔ⁴	p o ʔ ⁴	p o ʔ ⁴		薄	103
26562	Fuzhou	báo 703	薄	pɔʔ⁴	703	pɔʔ⁴	p ɔ ʔ ⁴	p ɔ ʔ ⁴		薄	103
26551	Hefei	báo 703	消	ɕiɔ²¹²	703	ɕiɔ²¹²	ɕ i ɔ ²¹²	ɕ i ɔ ²¹²		消	104
35335	Beijing	bì 898	讓	ʐaŋ⁵¹	898	ʐaŋ⁵¹	ʐ a ŋ ⁵¹	ʐ a ŋ ⁵¹		讓	105
35336	Beijing	bì 898	敎	[2] tɕiau⁵¹	898	tɕiau⁵¹	tɕ i a u ⁵¹	tɕ i a u ⁵¹	[2]	敎	106
35337	Jinan	bì 898	敎	tɕiɔ²¹	898	tɕiɔ²¹	tɕ i ɔ ²¹	tɕ i ɔ ²¹		敎	106
35338	Shenyang	bì 898	被	pei⁴¹	898	pei⁴¹	p e i ⁴¹	p e i ⁴¹		被	107
35339	Xi_an	bì 898	敎	tɕiɑu⁴⁵	898	tɕiɑu⁴⁵	tɕ i ɑ u ⁴⁵	tɕ i ɑ u ⁴⁵		敎	106
35340	Chengdu	bì 898	著	tsau³¹	898	tsau³¹	ts a u ³¹	ts a u ³¹		著	108
35341	Kunming	bì 898	著	tʂuo³¹	898	tʂuo³¹	tʂ u o ³¹	ʈʂ u o ³¹		著	108
35342	Kunming	bì 898	挨	[2] ɛ⁴⁴❷	898	ɛ⁴⁴❷	ɛ ⁴⁴ ❷	ɛ ⁴⁴	[2]	挨	109
35343	Hefei	bì 898	給	kei²⁴	898	kei²⁴	k e i ²⁴	k e i ²⁴		給	110
35344	Yangzhou	bì 898	給	kəi⁴²	898	kəi⁴²	k ə i ⁴²	k ə i ⁴²		給	110
35345	Suzhou	bì 898	撥	pɤʔ⁴	898	pɤʔ⁴	p ɤ ʔ ⁴	p ɤ ʔ ⁴		撥	111
35346	Wenzhou	bì 898	哈	*ha⁴²	898	ha⁴²	h a ⁴²	h a ⁴²	[*]	哈	112
35347	Changsha	bì 898	被	pei²¹	898	pei²¹	p e i ²¹	p e i ²¹		被	107
35348	Nanchang	bì 898	讓	ȵiɔŋ³¹	898	ȵiɔŋ³¹	ȵ i ɔ ŋ ³¹	ȵ i ɔ ŋ ³¹		讓	105
35349	Meixian	bì 898	分	pun⁴⁴	898	pun⁴⁴	p u n ⁴⁴	p u n ⁴⁴		分	113
35350	Guangzhou	bì 898	畀	pei³⁵	898	pei³⁵	p e i ³⁵	p e i ³⁵		畀	114
35351	Yangjiang	bì 898	畀	pei²¹	898	pei²¹	p e i ²¹	p e i ²¹		畀	114
35352	Xiamen	bì 898	護	*hɔ³³	898	hɔ³³	h ɔ ³³	h ɔ ³³	[*]	護	115
35353	Xiamen	bì 898	乞	[2] kit³²,kʰiʔ³²₅	898	kit³²	k i t ³²	k i t ³²	[2]	乞	116
35354	Chaozhou	bì 898	分	puŋ³³	898	puŋ³³	p u ŋ ³³	p u ŋ ³³		分	113
35355	Chaozhou	bì 898	乞	[2] kʰɯk²¹	898	kʰɯk²¹	kʰ ɯ k ²¹	kʰ ɯ k ²¹	[2]	乞	116
35356	Fuzhou	bì 898	乞	kʰøyʔ²³	898	kʰøyʔ²³	kʰ ø y ʔ ²³	kʰ ø y ʔ ²³		乞	116
1123	Beijing	bì-hǔ 124	蠍了虎子	ɕie⁵⁵lə⁰xu²¹⁴₂₁tsɿ⁰	124	ɕie⁵⁵lə⁰xu²¹⁴₂₁tsɿ⁰	ɕ i e ⁵⁵ l ə ⁰ x u ²¹⁴₂₁ ts ɿ ⁰	ɕ i e ⁵⁵ l ə ⁰ x u ²¹/²¹⁴ ts ɿ ⁰		蠍了虎子	117 118 119 70
1124	Jinan	bì-hǔ 124	蠍虎子	ɕie²¹³xu⁰tsɿ⁰	124	ɕie²¹³xu⁰tsɿ⁰	ɕ i e ²¹³ x u ⁰ ts ɿ ⁰	ɕ i e ²¹³ x u ⁰ ts ɿ ⁰		蠍虎子	117 119 70
1125	Shenyang	bì-hǔ 124	馬舌子	ma²¹³₂₁sə³⁵tsɿ⁰	124	ma²¹³₂₁sə³⁵tsɿ⁰	m a ²¹³₂₁ s ə ³⁵ ts ɿ ⁰	m a ²¹/²¹³ s ə ³⁵ ts ɿ ⁰		馬舌子	120 121 70
1126	Xi_an	bì-hǔ 124	蠍虎子	ɕie²¹xu⁰tsɿ⁰	124	ɕie²¹xu⁰tsɿ⁰	ɕ i e ²¹ x u ⁰ ts ɿ ⁰	ɕ i e ²¹ x u ⁰ ts ɿ ⁰		蠍虎子	117 119 70
1127	Chengdu	bì-hǔ 124	爬壁虎兒	pa⁴⁴pi³¹fər⁵³	124	pa⁴⁴pi³¹fər⁵³	p a ⁴⁴ p i ³¹ f ə r ⁵³	p a ⁴⁴ p i ³¹ f */ə ⁵³		爬壁虎兒	122 123 119
1128	Chengdu	bì-hǔ 124	四腳蛇	[2] sɿ¹³tɕyo³¹se³¹	124	sɿ¹³tɕyo³¹se³¹	s ɿ ¹³ tɕ y o ³¹ s e ³¹	s ɿ ¹³ tɕ y o ³¹ s e ³¹	[2]	四腳蛇	124 125 126
1129	Kunming	bì-hǔ 124	壁虎	pi³¹xu⁵³	124	pi³¹xu⁵³	p i ³¹ x u ⁵³	p i ³¹ x u ⁵³		壁虎	123 119
1130	Hefei	bì-hǔ 124	蠍虎子	ɕiəʔ⁴xu²⁴tsə⁰	124	ɕiəʔ⁴xu²⁴tsə⁰	ɕ i ə ʔ ⁴ x u ²⁴ ts ə ⁰	ɕ i ə ʔ ⁴ x u ²⁴ ts ə ⁰		蠍虎子	117 119 70
1134	Changsha	bì-hǔ 124	壁虎子	pi²⁴fu⁴¹tsɿ⁰	124	pi²⁴fu⁴¹tsɿ⁰	p i ²⁴ f u ⁴¹ ts ɿ ⁰	p i ²⁴ f u ⁴¹ ts ɿ ⁰		壁虎子	123 119 70
