ID	CHARACTER_ID	CHARACTER	DOCULECT	PINYIN	READING	FANQIE	RHYME_ID	RHYME_NUMBER	VOLUME	NOTE	SOURCE
176	w110a0504	空	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	空虛書曰伯禹作司空又漢複姓有空桐空相二氏<fanqie>苦紅切</fanqie>十四	Zhou1938
177	w110a0601	箜	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	箜篌樂器釋名云師延所作靡靡之音出桑閒濮上續漢書云靈帝胡服作箜篌也	Zhou1938
178	w110a0602	崆	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	崆峒	Zhou1938
179	w110a0603	椌	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	器物朴也又丘江切	Zhou1938
180	w110a0701	硿	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	硿青色<added_text>石</added_text>也	Zhou1938
181	w110a0702	䅝	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	稻稈	Zhou1938
182	w110a0703	悾	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	悾悾信也慤也	Zhou1938
183	w110a0704	埪	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	土埪龕也	Zhou1938
184	w110a0705	倥	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	倥侗	Zhou1938
185	w110a0706	涳	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	涳濛小雨又口江切	Zhou1938
186	w110a0801	鵼	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	怪鳥出字統	Zhou1938
187	w110a0802	𦱇	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	𦱇心草也	Zhou1938
188	w110a0803	𢃐	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	衣袂	Zhou1938
189	w110a0804	𧌆	Middle_Chinese	kōng	kʰuŋ˥˩	苦紅切	sp01	一	v1	蟬脫𧌆皮	Zhou1938
190	w110a0805	公	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	通也父也正也共也官也三公論道又公者無私也從八從厶厶音私八背意也背厶爲公也亦姓漢有主爵都尉公儉又漢複姓八十五氏左傳魯有公冉務人公斂陽公何<original_text>𦵧<rewrite_text>藐</rewrite_text> </original_text>公父歜公賔庚公思展公鉏極公<original_text>申<rewrite_text>甲</rewrite_text> </original_text>叔子費宰公山弗櫌公甲叔公巫召伯衞有公文要戰國䇿齊威王時有左執法公旗蕃左傳齊悼子公旗之後左傳季武子庶子公沮後以爲氏孟子有公行子著書左傳晉成公以卿之庶子爲公行大夫其後氏焉孔子家語魯有公冶長又公索氏將祭而亡其牲者魯有公愼氏出婬妻又有公罔之裘揚觶者孔子弟子齊人公晳哀陳人公良儒公西赤公祖句兹公肩定漢書藝文志有公檮子著書又有公勝生著書濟南公玉帶上明堂圖功臣表有公師壹晉穆公子成師之後又有公扈滿意後漢有零陵太守公仇稱晉穆公子仇之後又弘農令北海公沙穆山陽公堵恭魏志有公夏浩晉書有征虜長史太山公正羣成都王帳下督公帥蕃本姓公師避晉景帝諱改爲公帥氏前趙録有大中大夫公帥式子夏門人齊人公羊髙作春秋傳列女傳有公乗之姒墨子魯有公輸班衞大夫公叔文子史記有魯相公儀休孔子門人公休哀又有公祈哀禮記魯大夫公明儀何氏姓苑云今髙平人衞大夫公南文子魯有公荆皎衞大夫公子荆之後魯大夫公襄昭魯襄公太子野之後魯大夫公伯寮何氏姓苑云彭城人趙平陵太守公休勝魯士官公爲珍魯昭公子公爲之後楚大夫公朱髙宋公子子朱之後公車氏秦公子伯車之後淮南子有公牛哀病七日化爲虎齊公子牛之後吕氏春秋有邴大夫公息忘孟子稱公都子有學業楚公子田食采於都邑後氏焉公劉氏后稷公劉之後古今人表有公房皮楚公子房之後郭泰别傳有渤海公族進階衞大夫有公上王世本有魯大夫公之文晉蒲邑大夫公佗世郷秦公子金之後有公金氏齊公子成之後有公牽氏何氏姓苑云公右氏今琅邪人公左氏今髙平人又有公言公孟公獻公留公石公旅公仲等氏又左傳衞有𢈔公差以善射聞祭公謀父出自姜姓申公子福楚申公巫臣之後衞有尹公佗楚大夫逢公子仲楚白公勝之後有白公氏文字志云魏文侯時有古樂人竇公氏獻古文樂書一篇秦有博士黃公庇古今人表神農之後有公幹仕齊爲大夫其後氏焉丗本有大公叔頴又有公紀氏衞有大夫左公子洩右公子職漢四晧有園公先生尚書僕射東郡成公敞<fanqie>古紅切</fanqie>十三	Zhou1938
191	w111a0401	功	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	功績也〾說文曰以勞定國曰功又漢複姓何氏姓苑云漢營陵令成功恢禹治水告成功後爲氏俗作功	Zhou1938
192	w111a0501	工	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	官也又工巧也	Zhou1938
193	w111a0502	疘	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	文字集略云脱疘下部病也	Zhou1938
194	w111a0503	蚣	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	蜈蚣蟲	Zhou1938
195	w111a0601	玒	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	王名又音江	Zhou1938
196	w111a0602	釭	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	車釭〾說文曰車轂中鐵也又古雙切	Zhou1938
197	w111a0603	魟	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	䱑魟江蟲形似蟹可食又音烘	Zhou1938
198	w111a0604	攻	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	攻擊	Zhou1938
199	w111a0605	㓚	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	銍穫也	Zhou1938
200	w111a0701	愩	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	憒也	Zhou1938
201	w111a0702	碽	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	擊聲	Zhou1938
202	w111a0703	篢	Middle_Chinese	gōng	kuŋ˥˩	古紅切	sp01	一	v1	篢笠方言	Zhou1938
203	w111a0704	蒙	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	覆也奄也爾雅釋草曰蒙王女也<fanqie>莫紅切</fanqie>二十<original_text>六<rewrite_text>七</rewrite_text> </original_text>	Zhou1938
204	w111a0705	冡	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	〾說文覆也	Zhou1938
205	w111a0706	濛	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	涳濛細雨	Zhou1938
206	w111a0801	𩦺	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	驢子曰𩦺	Zhou1938
207	w111a0802	艨	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	艨艟戰船又武用切	Zhou1938
208	w111a0803	䑃	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	大皃	Zhou1938
209	w111a0804	矇	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	矇瞽	Zhou1938
210	w111a0805	饛	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	盛食滿皃	Zhou1938
211	w111a0806	䰒	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	馬垂鬣也	Zhou1938
212	w111a0807	檬	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	似槐<original_text>葉<rewrite_text>華</rewrite_text> </original_text>黃	Zhou1938
213	w111a0901	𨢊	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	麴生衣皃	Zhou1938
214	w111a0902	䴿	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	上同	Zhou1938
215	w111a0903	𨣘	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	亦上同	Zhou1938
216	w111a0904	鸏	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	鸏䴀鳥也	Zhou1938
217	w111a0905	幪	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	覆也蓋衣也又幪縠	Zhou1938
218	w111a0906	罞	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	爾雅曰麋謂之罞	Zhou1938
219	w111a0907	𢄐	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	〾說文云蓋衣也又莫弄切	Zhou1938
220	w111a1001	髳	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	爾雅釋詁曰覭髳茀離也	Zhou1938
221	w111a1002	蠓	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	蠛蠓似蚊又莫孔切	Zhou1938
222	w111a1003	𦿏	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	草可爲帚	Zhou1938
223	w111a1004	雺	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	天氣下地不應曰雺又莫侯切	Zhou1938
224	w111b0101	霿	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1		Zhou1938
225	w111b0102	霚	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	並上同	Zhou1938
226	w111b0103	朦	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	朦朧月下	Zhou1938
227	w111b0104	䀄	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	器滿	Zhou1938
228	w111b0105	懜	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	心悶闇也	Zhou1938
229	w111b0106	靀	Middle_Chinese	méng	muŋ˩	莫紅切	sp01	一	v1	小雨	Zhou1938
230	w111b0107	籠	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	西京雜記曰漢制天子以象牙爲火籠<fanqie>盧紅切</fanqie>又力董切二十七	Zhou1938
231	w111b0201	豅	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	大谷	Zhou1938
232	w111b0202	㰍	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	〾說文云房室之䟽也亦作櫳	Zhou1938
233	w111b0203	朧	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	朦朧	Zhou1938
234	w111b0204	𡃡	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	大聲	Zhou1938
235	w111b0205	龓	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	<added_text>馬</added_text>龓頭	Zhou1938
236	w111b0206	䪊	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	上同	Zhou1938
237	w111b0207	瀧	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	瀧涷沾漬〾說文曰雨瀧瀧也	Zhou1938
238	w111b0301	聾	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	耳聾左傳云不聽五聲之和曰聾釋名曰聾籠也如在蒙籠之內不可察也	Zhou1938
239	w111b0302	𨏠	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	軸頭	Zhou1938
240	w111b0303	礱	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	磨也	Zhou1938
241	w111b0401	䆍	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	禾病	Zhou1938
242	w111b0402	𪚗	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	上同	Zhou1938
243	w111b0403	嚨	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	喉嚨	Zhou1938
244	w111b0404	蘢	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	蘢古草名又音龍	Zhou1938
245	w111b0405	櫳	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	檻也養獸所也	Zhou1938
246	w111b0406	𤮨	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	字書云築土？穀	Zhou1938
247	w111b0407	巃	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	巃嵸山皃嵸祖紅切又音竉揔	Zhou1938
248	w111b0501	襱	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	襱裙	Zhou1938
249	w111b0502	𧙥	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	上同	Zhou1938
250	w111b0503	瓏	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	玲瓏玉聲	Zhou1938
251	w111b0504	曨	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	日欲出也	Zhou1938
252	w111b0505	鸗	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	鳥名	Zhou1938
253	w111b0506	𩟭	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	𩟭餅	Zhou1938
254	w111b0507	蠪	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	蠪蛭如狐九尾虎爪音如小兒食人一名䗁蠪又爾雅曰蠪朾螘郭璞云赤駁蚍蜉	Zhou1938
255	w111b0601	㟅	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	崆㟅山皃	Zhou1938
256	w111b0602	屸	Middle_Chinese	lóng	luŋ˩	盧紅切	sp01	一	v1	山形	Zhou1938
257	w111b0603	洪	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	大也亦姓共工氏之後本姓共氏後改爲洪氏<fanqie>戸公切</fanqie>二十二	Zhou1938
258	w111b0701	鉷	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	弩牙	Zhou1938
259	w111b0702	訌	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	潰也詩曰蟊賊內訌	Zhou1938
260	w111b0703	紅	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	色也又姓	Zhou1938
261	w111b0704	虹	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	螮蝀也又古巷切	Zhou1938
262	w111b0705	仜	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	身肥大也	Zhou1938
263	w111b0706	鴻	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	詩傳云大曰鴻小曰鴈又姓左傳衞大夫鴻聊魋	Zhou1938
264	w111b0801	葒	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	水草一曰蘢古詩云隰有游龍傳曰龍即紅草也字或從？	Zhou1938
265	w111b0802	葓	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	上同	Zhou1938
266	w111b0803	谼	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	大壑又谼谷寺在相州	Zhou1938
267	w111b0901	䉺	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	陳赤米也	Zhou1938
268	w111b0902	烘	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	字林云燎？又呼紅切	Zhou1938
269	w111b0903	洚	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	〾說文曰水不遵道一曰下也又戸冬下江二切	Zhou1938
270	w111b0904	渱	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	潰渱水沸湧也	Zhou1938
271	w111b1001	𨹁	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	從𨹁山名在雲南	Zhou1938
272	w111b1002	魟	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	魟白魚又音烘	Zhou1938
273	w111b1003	䧆	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	坑也	Zhou1938
274	w111b1004	䪦	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	大聲	Zhou1938
275	w111b1005	𦏺	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	飛聲	Zhou1938
276	w111b1006	䫹	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	大風	Zhou1938
277	w111b1007	䂫	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	石聲	Zhou1938
278	w111b1008	𨾊	Middle_Chinese	hóng	ɣuŋ˩	戸公切	sp01	一	v1	鳥肥大𨾊唯然	Zhou1938
279	w112a0101	叢	Middle_Chinese	cóng	dzʰuŋ˩	徂紅切	sp01	一	v1	聚也<fanqie>徂紅切</fanqie>五	Zhou1938
280	w112a0102	藂	Middle_Chinese	cóng	dzʰuŋ˩	徂紅切	sp01	一	v1	俗	Zhou1938
281	w112a0103	䕺	Middle_Chinese	cóng	dzʰuŋ˩	徂紅切	sp01	一	v1	草䕺生皃	Zhou1938
282	w112a0104	潨	Middle_Chinese	cóng	dzʰuŋ˩	徂紅切	sp01	一	v1	水會也	Zhou1938
283	w112a0105	𥵫	Middle_Chinese	cóng	dzʰuŋ˩	徂紅切	sp01	一	v1	籠𥵫取魚器俗	Zhou1938
284	w112a0106	翁	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	老稱也亦鳥頸毛又姓漢書貨殖傳有翁伯販脂而傾縣邑<fanqie>烏紅切</fanqie>八	Zhou1938
285	w112a0201	螉	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	蠮螉蟲名細𦝫𧒒也	Zhou1938
286	w112a0202	䱵	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	魚名	Zhou1938
287	w112a0203	蓊	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	蓊鬱草木盛皃又烏桶切	Zhou1938
288	w112a0301	䈵	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	竹盛皃	Zhou1938
289	w112a0302	䩺	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	吳人靴靿曰䩺	Zhou1938
290	w112a0303	㮬	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	水㮬子果名出南州	Zhou1938
291	w112a0304	𩔚	Middle_Chinese	wēng	ʔuŋ˥˩	烏紅切	sp01	一	v1	頸毛也	Zhou1938
292	w112a0305	怱	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	速也<fanqie>倉紅切</fanqie>十五	Zhou1938
293	w112a0306	忩	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	俗	Zhou1938
294	w112a0401	葱	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	葷菜	Zhou1938
295	w112a0402	楤	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	尖頭擔也	Zhou1938
296	w112a0403	𨍉	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	轞車載囚	Zhou1938
297	w112a0404	聦	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	聞也明也察也聽也殷仲堪父患耳聦聞牀下蟻動謂之牛鬬出晉書	Zhou1938
298	w112a0405	繱	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	色青黃<original_text>文<rewrite_text>又</rewrite_text> </original_text>細絹	Zhou1938
299	w112a0501	𤧚	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	石似玉也	Zhou1938
300	w112a0502	騘	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	馬青白雜色	Zhou1938
301	w112a0503	䗓	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	蜻蜓淮南子曰蝦蟆爲鶉水蠆爲䗓	Zhou1938
302	w112a0504	囱	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	竈突	Zhou1938
303	w112a0505	𨣭	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	𨣭？濁酒	Zhou1938
304	w112a0601	鍯	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	大鑿平木器	Zhou1938
305	w112a0602	㷓	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	煴也又子孔切	Zhou1938
306	w112a0603	𢉛	Middle_Chinese	cōng	tsʰuŋ˥˩	倉紅切	sp01	一	v1	屋<added_text>階</added_text>中會又子孔切	Zhou1938
307	w112a0604	通	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	達也三禮圖曰通天冠一名高山冠上之所服也亦州名本漢宕渠縣內有地萬餘頃因名爲萬州後魏以萬州居四達之路改爲通州又姓出姓苑<fanqie>他紅切</fanqie>九	Zhou1938
308	w112a0701	蓪	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	蓪草藥名中有小孔通氣	Zhou1938
309	w112a0801	侗	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	大也	Zhou1938
310	w112a0802	恫	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	痛也	Zhou1938
311	w112a0803	痌	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	上同	Zhou1938
312	w112a0804	曈	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	曈曨欲明之皃	Zhou1938
313	w112a0805	俑	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	俑偶人又音勇	Zhou1938
314	w112a0806	𧳆	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	獸名似豕出泰山又音同	Zhou1938
315	w112a0807	𨀜	Middle_Chinese	tōng	tʰuŋ˥˩	他紅切	sp01	一	v1	走皃	Zhou1938
316	w112a0901	葼	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	木細枝也<fanqie>子紅切</fanqie>二十一	Zhou1938
317	w112a0902	鬷	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	釜屬又姓左傳鄭大夫鬷明	Zhou1938
318	w112a0903	嵕	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	九嵕山名	Zhou1938
319	w112a0904	猣	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	犬生三子	Zhou1938
320	w112a0905	豵	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	豕生三子	Zhou1938
321	w112a0906	鯼	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	石首魚名	Zhou1938
322	w112a1001	椶	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	椶櫚一名蒲葵	Zhou1938
323	w112a1002	騣	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	馬鬣	Zhou1938
324	w112a1003	𩮀	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	上同	Zhou1938
325	w112a1004	䗥	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	螉䗥蟲名	Zhou1938
326	w112a1005	嵸	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	巃嵸又作孔切	Zhou1938
327	w112a1006	艐	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	書傳云三艐國名〾說文云船著沙不行也	Zhou1938
328	w112b0101	蝬	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	三蝬蛤屬出臨海異物志	Zhou1938
329	w112b0102	堫	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	種也	Zhou1938
330	w112b0103	𥓻	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	石也	Zhou1938
331	w112b0104	翪	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	聳翅上<added_text>下</added_text>皃	Zhou1938
332	w112b0105	緵	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	縷也又作弄切	Zhou1938
333	w112b0106	㚇	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	飛而斂足又子貢切	Zhou1938
334	w112b0201	㣭	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	數也	Zhou1938
335	w112b0202	稯	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	禾束	Zhou1938
336	w112b0203	鬉	Middle_Chinese	zōng	tsuŋ˥˩	子紅切	sp01	一	v1	毛亂	Zhou1938
337	w112b0204	蓬	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	草名亦州名周割巴州之伏虞郡於此置蓬州因蓬山而名之<fanqie>薄紅切</fanqie>十	Zhou1938
338	w112b0205	𥭗	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	車軬	Zhou1938
339	w112b0301	篷	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	織竹夾箬覆舟也	Zhou1938
340	w112b0302	髼	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	髼䯳髪亂皃	Zhou1938
341	w112b0303	蜂	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	蟲名出蒼頡篇又音峯	Zhou1938
342	w112b0304	芃	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	芃芃草盛皃又音馮	Zhou1938
343	w112b0305	𧚋	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	爾雅曰困衱？亦作袶又音降	Zhou1938
344	w112b0401	韸	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	鼓聲	Zhou1938
345	w112b0402	䮾	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	充塞皃又音<original_text>龍<rewrite_text>瀧</rewrite_text> </original_text>	Zhou1938
346	w112b0403	𩖛	Middle_Chinese	péng	bʰuŋ˩	薄紅切	sp01	一	v1	風皃又步留切	Zhou1938
347	w112b0404	烘	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	火皃<fanqie>呼東切</fanqie>又音紅六	Zhou1938
348	w112b0405	叿	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	叿叿市人聲	Zhou1938
349	w112b0501	魟	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	河魚似鼈	Zhou1938
350	w112b0502	谾	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	谷空皃出字林	Zhou1938
351	w112b0503	𩐠	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	？䪦大聲	Zhou1938
352	w112b0504	𩗄	Middle_Chinese	hōng	xuŋ˥˩	呼東切	sp01	一	v1	大風	Zhou1938
353	w112b0505	㟅	Middle_Chinese	yáng	ŋuŋ˩	五東切	sp01	一	v1	崆㟅山皃<fanqie>五東切</fanqie>又魚江切一	Zhou1938
354	w112b0601	檧	Middle_Chinese	sōng	suŋ˥˩	蘇公切	sp01	一	v1	小籠<fanqie>蘇公切</fanqie>又先孔切三	Zhou1938
355	w112b0602	憽	Middle_Chinese	sōng	suŋ˥˩	蘇公切	sp01	一	v1	惺憽了慧人也	Zhou1938
356	w112b0701	冬	Middle_Chinese	dōng	tuoŋ˥˩	都宗切	sp02	二	v1	四時之末尸子曰冬爲信北方爲冬冬終也又姓前燕慕容皝左司馬冬壽<fanqie>都宗切</fanqie>七	Zhou1938
357	w112b0702	𠔙	Middle_Chinese	dōng	tuoŋ˥˩	都宗切	sp02	二	v1	古文	Zhou1938
