ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	COGIDS
4241	Eryuan	locust	810	sa²¹na³³kʲe³⁵	s a ²¹ + n a ³³ + kʲ e ³⁵	i n t + i n t + i n t	712 715 714
4242	Heqing	locust	810	sã⁴²mɔu³³ke⁵⁵	s ã ∼ ⁴² + m ɔ u ³³ + k e ⁵⁵	i n c t + i n c t + i n t	712 713 714
4243	Lanping	locust	810	sua³³mɯ̃³³ke⁵⁵	s u a ³³ + m ɯ̃ ∼ ³³ + k e ⁵⁵	i m n t + i n c t + i n t	712 713 714
4244	Qiliqiao	locust	810	ɕɔ³³lɔ³⁵ke³⁵	ɕ ɔ ³³ + l ɔ ³⁵ + k e ³⁵	i n t + i n t + i n t	712 716 714
4245	Yunlong	locust	810	sa²¹na³³ke³⁵	s a ²¹ + n a ³³ + k e ³⁵	i n t + i n t + i n t	712 715 714
4246	Xiangyun	locust	810	sa³³ma³³kʲi³⁵	s a ³³ + m a ³³ + kʲ i ³⁵	i n t + i n t + i n t	712 713 714
4247	Luobenzhuo	locust	810	la⁴⁴lɛ³³	l a ⁴⁴ + l ɛ ³³	i n t + i n t	717 718
4248	Zhoucheng	locust	810	sɔ³³lɔ³³ke³⁵	s ɔ ³³ + l ɔ ³³ + k e ³⁵	i n t + i n t + i n t	712 716 714
2908	Jianchuan	long	1203	tsou²¹	ts o u ²¹	i n c t	262
2909	Eryuan	long	1203	tʂɔ²¹	tʂ ɔ ²¹	i n t	262
2910	Heqing	long	1203	tsɔu²¹	ts ɔ u ²¹	i n c t	262
2911	Lanping	long	1203	tsɔ̃²¹	ts ɔ̃ ∼ ²¹	i n c t	262
2912	Qiliqiao	long	1203	tso²¹	ts o ²¹	i n t	262
2913	Yunlong	long	1203	tsɔ²¹	ts ɔ ²¹	i n t	262
2914	Xiangyun	long	1203	tsã²¹	ts ã ∼ ²¹	i n c t	262
2915	Luobenzhuo	long	1203	ʈõ³¹	ʈ õ ∼ ³¹	i n c t	262
2916	Zhoucheng	long	1203	tso²¹	ts o ²¹	i n t	262
1558	Jianchuan	look	1819	xã⁵⁵/ã³³	x ã ∼ ⁵⁵	i n c t	1117
1559	Eryuan	look	1819	a³³	a ³³	n t	1118
1560	Heqing	look	1819	xʰã⁵⁵	xʰ ã ∼ ⁵⁵	i n c t	1117
1561	Lanping	look	1819	ã⁴⁴	ã ∼ ⁴⁴	n c t	1118
1562	Qiliqiao	look	1819	a³³	a ³³	n t	1118
1563	Yunlong	look	1819	a³³	a ³³	n t	1118
1564	Xiangyun	look	1819	ã³³	ã ∼ ³³	n c t	1118
1565	Luobenzhuo	look	1819	ʔe³³	ʔ e ³³	i n t	1118
1566	Zhoucheng	look	1819	a³³	a ³³	n t	1118
2323	Jianchuan	look for	1468	ɕĩ²¹/ã³³	ɕ ĩ ∼ ²¹	i n c t	1205
2324	Eryuan	look for	1468	ji²¹	j i ²¹	i n t	1206
2325	Heqing	look for	1468	tsɔu³³	ts ɔ u ³³	i n c t	1207
2326	Lanping	look for	1468	ji²¹/ã⁴⁴	j i ²¹	i n t	1206
2327	Qiliqiao	look for	1468	ji²¹	j i ²¹	i n t	1206
2328	Yunlong	look for	1468	ze³¹	z e ³¹	i n t	1205
2329	Xiangyun	look for	1468	zẽ³¹	z ẽ ∼ ³¹	i n c t	1205
2330	Luobenzhuo	look for	1468	ʂæ⁴²	ʂ æ ⁴²	i n t	1205
2331	Zhoucheng	look for	1468	ji³¹	j i ³¹	i n t	1206
2314	Jianchuan	lose (can't find)	1660	nɛ⁴²su³³tsʰɯ⁵⁵	n ɛ ⁴² + s u ³³ + tsʰ ɯ ⁵⁵	i n t + i n t + i n t	1196 1197 1198
2315	Eryuan	lose (can't find)	1660	ta³⁵ʂɔ³³	t a ³⁵ + ʂ ɔ ³³	i n t + i n t	1199 1197
2316	Heqing	lose (can't find)	1660	sʰɔu³³	sʰ ɔ u ³³	i n c t	1197
2317	Lanping	lose (can't find)	1660	sɔ̃³³sɯ⁴⁴	s ɔ̃ ∼ ³³ + s ɯ ⁴⁴	i n c t + i n t	1200 1197
2318	Qiliqiao	lose (can't find)	1660	tsʰɿ⁵⁵xɯ⁵⁵	tsʰ ɿ ⁵⁵ + x ɯ ⁵⁵	i n t + i n t	1198 1201
2319	Yunlong	lose (can't find)	1660	la⁴⁴sɔ³³	l a ⁴⁴ + s ɔ ³³	i n t + i n t	1202 1197
2320	Xiangyun	lose (can't find)	1660	tsɿ⁵⁵tsʰɿ⁵⁵	ts ɿ ⁵⁵ + tsʰ ɿ ⁵⁵	i n t + i n t	1203 1198
2321	Luobenzhuo	lose (can't find)	1660	ʂʅ³³tʂʰʅ³³	ʂ ʅ ³³ + tʂʰ ʅ ³³	i n t + i n t	1204 1198
2322	Zhoucheng	lose (can't find)	1660	tsʰɿ⁵⁵xɔ⁵⁵	tsʰ ɿ ⁵⁵ + x ɔ ⁵⁵	i n t + i n t	1198 1201
4285	Jianchuan	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4286	Eryuan	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4287	Heqing	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4288	Lanping	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4289	Qiliqiao	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4290	Yunlong	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4291	Xiangyun	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4292	Luobenzhuo	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
4293	Zhoucheng	louse	1392	ɕi⁴⁴	ɕ i ⁴⁴	i n t	263
2512	Jianchuan	love	923	kou²¹	k o u ²¹	i n c t	264
2513	Eryuan	love	923	kɔ²¹	k ɔ ²¹	i n t	264
2514	Heqing	love	923	kuɔ²¹	k u ɔ ²¹	i m n t	264
2515	Lanping	love	923	ko²¹	k o ²¹	i n t	264
2516	Qiliqiao	love	923	kuɔ²¹	k u ɔ ²¹	i m n t	264
2517	Yunlong	love	923	kɔ²¹	k ɔ ²¹	i n t	264
2518	Xiangyun	love	923	ɛ⁴⁴	ɛ ⁴⁴	n t	265
2519	Luobenzhuo	love	923	kao³¹	k a o ³¹	i n c t	264
2520	Zhoucheng	love	923	kɔ²¹	k ɔ ²¹	i n t	264
2890	Jianchuan	low	721	pi³³	p i ³³	i n t	266
2891	Eryuan	low	721	pi³³	p i ³³	i n t	266
2892	Heqing	low	721	pi³³	p i ³³	i n t	266
2893	Lanping	low	721	pĩ⁴⁴	p ĩ ∼ ⁴⁴	i n c t	266
2894	Qiliqiao	low	721	pi³³	p i ³³	i n t	266
2895	Yunlong	low	721	pi³³	p i ³³	i n t	266
2896	Xiangyun	low	721	pi³³	p i ³³	i n t	266
2897	Luobenzhuo	low	721	ʥy³³	ʥ y ³³	i n t	266
2898	Zhoucheng	low	721	pi³³	p i ³³	i n t	266
964	Jianchuan	lunch	768	jĩ⁴⁴tɯ²¹	j ĩ ∼ ⁴⁴ + t ɯ ²¹	i n c t + i n t	981 982
965	Eryuan	lunch	768	ɲi⁴⁴tɯ³¹	ɲ i ⁴⁴ + t ɯ ³¹	i n t + i n t	981 982
966	Heqing	lunch	768	jĩ⁴⁴tɯ³¹	j ĩ ∼ ⁴⁴ + t ɯ ³¹	i n c t + i n t	981 982
967	Lanping	lunch	768	jɯ⁴⁴tɯ̃⁴²	j ɯ ⁴⁴ + t ɯ̃ ∼ ⁴²	i n t + i n c t	981 982
968	Qiliqiao	lunch	768	ɲi⁴⁴tɯ²¹	ɲ i ⁴⁴ + t ɯ ²¹	i n t + i n t	981 982
969	Yunlong	lunch	768	ɲi⁴⁴tɯ³¹	ɲ i ⁴⁴ + t ɯ ³¹	i n t + i n t	981 982
970	Xiangyun	lunch	768	ni⁴⁴tou²¹	n i ⁴⁴ + t o u ²¹	i n t + i n c t	981 982
971	Luobenzhuo	lunch	768	ɲi⁵⁵ɴ̥ɴ̣³³bɛ̃³³	ɲ i ⁵⁵ + ɴ̥ ɴ̣ ∼ ³³ + b ɛ̃ ∼ ³³	i n t + i n c t + i n c t	981 983 984
972	Zhoucheng	lunch	768	ɲi⁴⁴tɯ³¹	ɲ i ⁴⁴ + t ɯ ³¹	i n t + i n t	981 982
523	Jianchuan	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
524	Eryuan	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
525	Heqing	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
526	Lanping	lung	688	pʰia⁴²	pʰ i a ⁴²	i m n t	267
527	Qiliqiao	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
528	Yunlong	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
529	Xiangyun	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
530	Luobenzhuo	lung	688	ʧʰũã⁵⁵	ʧʰ u ã ∼ ⁵⁵	i m n c t	268
531	Zhoucheng	lung	688	pʰia⁴⁴	pʰ i a ⁴⁴	i m n t	267
4150	Jianchuan	magpie	2039	vɤ⁵⁵tsa⁴²li⁵⁵tsɿ³³	v ɤ ⁵⁵ + ts a ⁴² + l i ⁵⁵ + ts ɿ ³³	i n t + i n t + i n t + i n t	682 683 684 685
4151	Eryuan	magpie	2039	u⁵⁵tʂuɛ⁵⁵lɛ⁵⁵	u ⁵⁵ + tʂ u ɛ ⁵⁵ + l ɛ ⁵⁵	n t + i m n t + i n t	682 683 684
4152	Heqing	magpie	2039	wɔ³⁵tsa⁴²la³⁵	w ɔ ³⁵ + ts a ⁴² + l a ³⁵	i n t + i n t + i n t	682 683 684
4153	Lanping	magpie	2039	a⁵⁵tsa⁵⁵le⁵⁵	a ⁵⁵ + ts a ⁵⁵ + l e ⁵⁵	n t + i n t + i n t	682 683 684
4154	Qiliqiao	magpie	2039	o⁵⁵ʧua⁴²	o ⁵⁵ + ʧ u a ⁴²	n t + i m n t	682 683
4155	Yunlong	magpie	2039	wu⁵⁵tsuɛ⁵⁵	w u ⁵⁵ + ts u ɛ ⁵⁵	i n t + i m n t	682 683
4156	Xiangyun	magpie	2039	u⁵⁵tsʰa⁴²	u ⁵⁵ + tsʰ a ⁴²	n t + i n t	682 683
4157	Luobenzhuo	magpie	2039	pa⁵⁵tɕa⁵⁵vɤ⁵⁵	p a ⁵⁵ + tɕ a ⁵⁵ + v ɤ ⁵⁵	i n t + i n t + i n t	686 683 682
4158	Zhoucheng	magpie	2039	o⁵⁵tsa⁴²la⁴²	o ⁵⁵ + ts a ⁴² + l a ⁴²	n t + i n t + i n t	682 683 684
712	Jianchuan	market	633	tsɿ³³	ts ɿ ³³	i n t	903
713	Eryuan	market	633	tsɿ³³	ts ɿ ³³	i n t	903
714	Heqing	market	633	tsɿ³³	ts ɿ ³³	i n t	903
715	Lanping	market	633	tsɯ̃³³nɔ³¹	ts ɯ̃ ∼ ³³ + n ɔ ³¹	i n c t + i n t	903 904
716	Qiliqiao	market	633	tsɿ³³	ts ɿ ³³	i n t	903
717	Yunlong	market	633	dzɿ³³	dz ɿ ³³	i n t	903
718	Xiangyun	market	633	zɿ³³	z ɿ ³³	i n t	905
719	Luobenzhuo	market	633	ʐʅ³³tɕʰõ⁵⁵	ʐ ʅ ³³ + tɕʰ õ ∼ ⁵⁵	i n t + i n c t	905 906
720	Zhoucheng	market	633	tsɿ³³	ts ɿ ³³	i n t	903
2755	Jianchuan	marry (of man)	2164	ɯ⁵⁵vɤ³³	ɯ ⁵⁵ + v ɤ ³³	n t + i n t	1321 1322
2756	Eryuan	marry (of man)	2164	tsɔ³⁵vɤ³³	ts ɔ ³⁵ + v ɤ ³³	i n t + i n t	1323 1322
2757	Heqing	marry (of man)	2164	jĩ⁴⁴tsɿ³³fɤ³³	j ĩ ∼ ⁴⁴ + ts ɿ ³³ + f ɤ ³³	i n c t + i n t + i n t	1324 1331 1325
2758	Lanping	marry (of man)	2164	ka⁴⁴vɛ⁴⁴	k a ⁴⁴ + v ɛ ⁴⁴	i n t + i n t	1326 1322
2759	Qiliqiao	marry (of man)	2164	tʰu⁵⁵vɤ³³	tʰ u ⁵⁵ + v ɤ ³³	i n t + i n t	1328 1322
2760	Yunlong	marry (of man)	2164	tʰu⁵⁵vɤ³³	tʰ u ⁵⁵ + v ɤ ³³	i n t + i n t	1328 1322
2761	Xiangyun	marry (of man)	2164	tsou⁴²ɕi⁵⁵ɤ³³tsɿ³³	ts o u ⁴² + ɕ i ⁵⁵ + ɤ ³³ + ts ɿ ³³	i n c t + i n t + n t + i n t	1329 1330 1322 1331
2762	Luobenzhuo	marry (of man)	2164	u⁵⁵	u ⁵⁵	n t	1322
2763	Zhoucheng	marry (of man)	2164	tɕa⁴⁴vɤ³³	tɕ a ⁴⁴ + v ɤ ³³	i n t + i n t	1323 1322
2746	Jianchuan	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
2747	Eryuan	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
2748	Heqing	marry (of woman)	2163	tɛ⁴⁴fɛ̃⁴⁴	t ɛ ⁴⁴ + f ɛ̃ ∼ ⁴⁴	i n t + i n c t	1318 1319
2749	Lanping	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
2750	Qiliqiao	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
2751	Yunlong	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
2752	Xiangyun	marry (of woman)	2163	tɛ̃⁴⁴fɛ⁴⁴	t ɛ̃ ∼ ⁴⁴ + f ɛ ⁴⁴	i n c t + i n t	1318 1319
2753	Luobenzhuo	marry (of woman)	2163	qɯ³¹	q ɯ ³¹	i n t	1320
2754	Zhoucheng	marry (of woman)	2163	tɛ⁴⁴fɛ⁴⁴	t ɛ ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	1318 1319
1450	Jianchuan	matter	2150	sɛ³¹vɤ³³	s ɛ ³¹ + v ɤ ³³	i n t + i n t	1105 1106
1451	Eryuan	matter	2150	sɿ³¹vɤ³³	s ɿ ³¹ + v ɤ ³³	i n t + i n t	1105 1106
1452	Heqing	matter	2150	sɿ³¹vɤ³³	s ɿ ³¹ + v ɤ ³³	i n t + i n t	1105 1106
1453	Lanping	matter	2150	sɛ⁴⁴ɤ³³	s ɛ ⁴⁴ + ɤ ³³	i n t + n t	1105 1106
1454	Qiliqiao	matter	2150	sɿ³¹vɤ³³	s ɿ ³¹ + v ɤ ³³	i n t + i n t	1105 1106
1455	Yunlong	matter	2150	sɿ³¹vɤ³³	s ɿ ³¹ + v ɤ ³³	i n t + i n t	1105 1106
1456	Xiangyun	matter	2150	sɿ³¹	s ɿ ³¹	i n t	1105
1457	Luobenzhuo	matter	2150	ʂʅ⁴²vʊ³³	ʂ ʅ ⁴² + v ʊ ³³	i n t + i n t	1105 1106
1458	Zhoucheng	matter	2150	sɿ³¹vɤ³¹	s ɿ ³¹ + v ɤ ³¹	i n t + i n t	1105 1106
901	Jianchuan	meadow	212	kã⁵⁵tɕi³¹	k ã ∼ ⁵⁵ + tɕ i ³¹	i n c t + i n t	584 585
902	Eryuan	meadow	212	ka³⁵tɕi³¹	k a ³⁵ + tɕ i ³¹	i n t + i n t	584 585
903	Heqing	meadow	212	kã⁵⁵tɕi³¹	k ã ∼ ⁵⁵ + tɕ i ³¹	i n c t + i n t	584 585
904	Lanping	meadow	212	kã⁵⁵tɕi³¹	k ã ∼ ⁵⁵ + tɕ i ³¹	i n c t + i n t	584 585
905	Qiliqiao	meadow	212	ka³⁵wɔ⁴⁴	k a ³⁵ + w ɔ ⁴⁴	i n t + i n t	584 586
906	Yunlong	meadow	212	ka³⁵tɕi³¹	k a ³⁵ + tɕ i ³¹	i n t + i n t	584 585
907	Xiangyun	meadow	212	kã³⁵ji³¹	k ã ∼ ³⁵ + j i ³¹	i n c t + i n t	584 587
908	Luobenzhuo	meadow	212	qã⁵⁵tɕi³¹	q ã ∼ ⁵⁵ + tɕ i ³¹	i n c t + i n t	584 585
909	Zhoucheng	meadow	212	ka³⁵tɕi³¹	k a ³⁵ + tɕ i ³¹	i n t + i n t	584 585
1027	Jianchuan	meat	634	kɛ²¹	k ɛ ²¹	i n t	270
1028	Eryuan	meat	634	kʲɛ²¹	kʲ ɛ ²¹	i n t	270
1029	Heqing	meat	634	kɛ²¹	k ɛ ²¹	i n t	270
1030	Lanping	meat	634	kɛ²¹	k ɛ ²¹	i n t	270
1031	Qiliqiao	meat	634	kiɛ²¹	k i ɛ ²¹	i m n t	270
1032	Yunlong	meat	634	kɛ²¹	k ɛ ²¹	i n t	270
1033	Xiangyun	meat	634	kʲɛ²¹	kʲ ɛ ²¹	i n t	270
1034	Luobenzhuo	meat	634	qa²¹	q a ²¹	i n t	270
1035	Zhoucheng	meat	634	kʲɛ²¹	kʲ ɛ ²¹	i n t	270
1549	Jianchuan	medicine	1372	jo⁴⁴	j o ⁴⁴	i n t	271
1550	Eryuan	medicine	1372	jo⁴⁴	j o ⁴⁴	i n t	271
1551	Heqing	medicine	1372	jɔu⁴⁴	j ɔ u ⁴⁴	i n c t	271
1552	Lanping	medicine	1372	jo⁴⁴	j o ⁴⁴	i n t	271
1553	Qiliqiao	medicine	1372	jo⁴⁴	j o ⁴⁴	i n t	271
1554	Yunlong	medicine	1372	jao⁴⁴	j a o ⁴⁴	i n c t	271
1555	Xiangyun	medicine	1372	jɔ⁴⁴	j ɔ ⁴⁴	i n t	271
1556	Luobenzhuo	medicine	1372	jao⁵⁵	j a o ⁵⁵	i n c t	271
1557	Zhoucheng	medicine	1372	jo⁴⁴	j o ⁴⁴	i n t	271
2395	Jianchuan	meet	1831	jy⁴⁴tɯ⁴⁴	j y ⁴⁴ + t ɯ ⁴⁴	i n t + i n t	1230 1231
2396	Eryuan	meet	1831	y⁴⁴tɯ⁴⁴	y ⁴⁴ + t ɯ ⁴⁴	n t + i n t	1230 1231
2397	Heqing	meet	1831	sʰa⁵⁵kẽ⁴²	sʰ a ⁵⁵ + k ẽ ∼ ⁴²	i n t + i n c t	1232 1233
2398	Lanping	meet	1831	sã⁴⁴to³³/jy⁴⁴tɯ⁴⁴	s ã ∼ ⁴⁴ + t o ³³	i n c t + i n t	1232 1234
2399	Qiliqiao	meet	1831	jy⁴⁴tɯ⁴⁴	j y ⁴⁴ + t ɯ ⁴⁴	i n t + i n t	1230 1231
2400	Yunlong	meet	1831	jy⁴⁴tɯ⁴⁴	j y ⁴⁴ + t ɯ ⁴⁴	i n t + i n t	1230 1231
2401	Xiangyun	meet	1831	pẽ⁴⁴tɕɛ̃⁴²	p ẽ ∼ ⁴⁴ + tɕ ɛ̃ ∼ ⁴²	i n c t + i n c t	1235 1236
2402	Luobenzhuo	meet	1831	sao⁵⁵tɕa⁴²	s a o ⁵⁵ + tɕ a ⁴²	i n c t + i n t	1232 1234
2403	Zhoucheng	meet	1831	mɯ³⁵tɯ³³	m ɯ ³⁵ + t ɯ ³³	i n t + i n t	1231 1231
1117	Jianchuan	mill,grind	636	wẽ⁴²	w ẽ ∼ ⁴²	i n c t	193
1118	Eryuan	mill,grind	636	ŋue⁴²	ŋ u e ⁴²	i m n t	193
1119	Heqing	mill,grind	636	wɛ⁴²kʰa⁴⁴	w ɛ ⁴² + kʰ a ⁴⁴	i n t + i n t	193 194
1120	Lanping	mill,grind	636	wẽ⁴²kʰa⁴⁴	w ẽ ∼ ⁴² + kʰ a ⁴⁴	i n c t + i n t	193 194
1121	Qiliqiao	mill,grind	636	we³²	w e ³²	i n t	193
1122	Yunlong	mill,grind	636	ŋue⁴²	ŋ u e ⁴²	i m n t	193
1123	Xiangyun	mill,grind	636	wẽ⁴²	w ẽ ∼ ⁴²	i n c t	193
1124	Luobenzhuo	mill,grind	636	mi⁴²pẽ³³	m i ⁴² + p ẽ ∼ ³³	i n t + i n c t	195 196
1125	Zhoucheng	mill,grind	636	we³²	w e ³²	i n t	193
1324	Jianchuan	mirror	1171	kɛ⁴²mi⁴²	k ɛ ⁴² + m i ⁴²	i n t + i n t	1065 1066
1325	Eryuan	mirror	1171	kʲɛ⁴²mi⁴⁴pʰiɛ⁵⁵	kʲ ɛ ⁴² + m i ⁴⁴ + pʰ i ɛ ⁵⁵	i n t + i n t + i m n t	1065 1066 1067
1326	Heqing	mirror	1171	kɛ̃⁴²mi⁴²	k ɛ̃ ∼ ⁴² + m i ⁴²	i n c t + i n t	1065 1066
1327	Lanping	mirror	1171	kɛ⁴²mi³³mi³³	k ɛ ⁴² + m i ³³ + m i ³³	i n t + i n t + i n t	1065 1066 1066
1328	Qiliqiao	mirror	1171	kɛ³²mi³²	k ɛ ³² + m i ³²	i n t + i n t	1065 1066
1329	Yunlong	mirror	1171	kɛ⁴²mi⁴⁴	k ɛ ⁴² + m i ⁴⁴	i n t + i n t	1065 1066
1330	Xiangyun	mirror	1171	kʲɛ̃⁴²	kʲ ɛ̃ ∼ ⁴²	i n c t	1065
1331	Luobenzhuo	mirror	1171	nĩ⁵⁵sãõ⁵⁵	n ĩ ∼ ⁵⁵ + s ã õ ⁵⁵	i n c t + i n c t	1068 1069
1332	Zhoucheng	mirror	1171	kʲɛ⁴²mi⁴²	kʲ ɛ ⁴² + m i ⁴²	i n t + i n t	1065 1066
1513	Jianchuan	money	1559	tse²¹	ts e ²¹	i n t	1113
1514	Eryuan	money	1559	tse²¹	ts e ²¹	i n t	1113
1515	Heqing	money	1559	tɕʰẽ³⁵	tɕʰ ẽ ∼ ³⁵	i n c t	1113
1516	Lanping	money	1559	tse⁴²	ts e ⁴²	i n t	1113
1517	Qiliqiao	money	1559	tɕʰe⁵⁵	tɕʰ e ⁵⁵	i n t	1113
1518	Yunlong	money	1559	tse²¹	ts e ²¹	i n t	1113
1519	Xiangyun	money	1559	tɕʰĩ⁵⁵	tɕʰ ĩ ∼ ⁵⁵	i n c t	1113
1520	Luobenzhuo	money	1559	ɲi³¹	ɲ i ³¹	i n t	1114
1521	Zhoucheng	money	1559	tse⁵⁵	ts e ⁵⁵	i n t	1113
4069	Jianchuan	monkey	1350	ɣou²¹sũã⁵⁵	ɣ o u ²¹ + s u ã ∼ ⁵⁵	i n c t + i m n c t	272 273
4070	Eryuan	monkey	1350	u²¹sua³⁵	u ²¹ + s u a ³⁵	n t + i m n t	272 273
4071	Heqing	monkey	1350	u²¹sũã³⁵	u ²¹ + s u ã ∼ ³⁵	n t + i m n c t	272 273
4072	Lanping	monkey	1350	ɔ̃²¹sũã⁴⁴	ɔ̃ ∼ ²¹ + s u ã ∼ ⁴⁴	n c t + i m n c t	272 273
4073	Qiliqiao	monkey	1350	o⁴²ʃua³⁵	o ⁴² + ʃ u a ³⁵	n t + i m n t	272 273
4074	Yunlong	monkey	1350	wu²¹sua³⁵/sɿ⁵⁵	w u ²¹ + s u a ³⁵ + s ɿ ⁵⁵	i n t + i m n t + i n t	272 273 1630
4075	Xiangyun	monkey	1350	a⁵⁵sũã³⁵	a ⁵⁵ + s u ã ∼ ³⁵	n t + i m n c t	272 273
4076	Luobenzhuo	monkey	1350	õ³¹sõ⁵⁵	õ ∼ ³¹ + s õ ∼ ⁵⁵	n c t + i n c t	272 273
4077	Zhoucheng	monkey	1350	ɔ²¹sa³⁵	ɔ ²¹ + s a ³⁵	n t + i n t	272 273
2404	Jianchuan	month	1370	wã⁴⁴	w ã ∼ ⁴⁴	i n c t	274
2405	Eryuan	month	1370	ŋua⁴⁴	ŋ u a ⁴⁴	i m n t	274
2406	Heqing	month	1370	wã⁴⁴	w ã ∼ ⁴⁴	i n c t	274
2407	Lanping	month	1370	wã⁴⁴	w ã ∼ ⁴⁴	i n c t	274
2408	Qiliqiao	month	1370	wa⁴⁴	w a ⁴⁴	i n t	274
2409	Yunlong	month	1370	ŋua⁴⁴	ŋ u a ⁴⁴	i m n t	274
2410	Xiangyun	month	1370	wã⁴⁴	w ã ∼ ⁴⁴	i n c t	274
2411	Luobenzhuo	month	1370	ŋua⁴⁴	ŋ u a ⁴⁴	i m n t	274
2412	Zhoucheng	month	1370	wa⁴⁴	w a ⁴⁴	i n t	274
1999	Jianchuan	moon	1313	mi⁵⁵wã⁴⁴	m i ⁵⁵ + w ã ∼ ⁴⁴	i n t + i n c t	275 276
2000	Eryuan	moon	1313	mi⁵⁵ŋua⁴⁴	m i ⁵⁵ + ŋ u a ⁴⁴	i n t + i m n t	275 276
2001	Heqing	moon	1313	mi³⁵wã⁴⁴	m i ³⁵ + w ã ∼ ⁴⁴	i n t + i n c t	275 276
2002	Lanping	moon	1313	mĩ⁵⁵wã⁴⁴pʰĩ³¹	m ĩ ∼ ⁵⁵ + w ã ∼ ⁴⁴ + pʰ ĩ ∼ ³¹	i n c t + i n c t + i n c t	275 276 277
2003	Qiliqiao	moon	1313	mi⁵⁵wa⁴⁴	m i ⁵⁵ + w a ⁴⁴	i n t + i n t	275 276
2004	Yunlong	moon	1313	mi⁵⁵ŋua⁴⁴	m i ⁵⁵ + ŋ u a ⁴⁴	i n t + i m n t	275 276
2005	Xiangyun	moon	1313	mi³⁵wã⁴⁴	m i ³⁵ + w ã ∼ ⁴⁴	i n t + i n c t	275 276
2006	Luobenzhuo	moon	1313	ɲo³³ɴɔ³¹	ɲ o ³³ + ɴ ɔ ³¹	i n t + i n t	276 278
2007	Zhoucheng	moon	1313	mi³⁵wa⁴⁴	m i ³⁵ + w a ⁴⁴	i n t + i n t	275 276
3304	Jianchuan	morning	1339	kʰɛ⁵⁵tɛ²¹	kʰ ɛ ⁵⁵ + t ɛ ²¹	i n t + i n t	634 635
3305	Eryuan	morning	1339	kʲʰɛ⁵⁵tɯ²¹	kʲʰ ɛ ⁵⁵ + t ɯ ²¹	i n t + i n t	634 635
3306	Heqing	morning	1339	kʰɛ⁵⁵tsɿ⁵⁵tɯ²¹	kʰ ɛ ⁵⁵ + ts ɿ ⁵⁵ + t ɯ ²¹	i n t + i n t + i n t	634 636 635
3307	Lanping	morning	1339	kʰɯ⁵⁵(tsɿ⁴⁴)tiɯ³¹	kʰ ɯ ⁵⁵ + ts ɿ ⁴⁴ + t i ɯ ³¹	i n t + i n t + i m n t	634 636 635
3308	Qiliqiao	morning	1339	tsʰɛ³³kʰɯ³³	tsʰ ɛ ³³ + kʰ ɯ ³³	i n t + i n t	637 634
3309	Yunlong	morning	1339	kʰɛ⁵⁵tsɿ³³tɯ²¹	kʰ ɛ ⁵⁵ + ts ɿ ³³ + t ɯ ²¹	i n t + i n t + i n t	634 636 635
3310	Xiangyun	morning	1339	zu³³kʰɯ³³	z u ³³ + kʰ ɯ ³³	i n t + i n t	638 634
3311	Luobenzhuo	morning	1339	mu³¹pa⁴²tsɯ³¹tsɯ³¹	m u ³¹ + p a ⁴² + ts ɯ ³¹ + ts ɯ ³¹	i n t + i n t + i n t + i n t	639 640 636 636
3312	Zhoucheng	morning	1339	tsʰɛ³³kʰɯ⁵⁵	tsʰ ɛ ³³ + kʰ ɯ ⁵⁵	i n t + i n t	1327 634
4312	Jianchuan	mosquito	1509	mo⁴⁴tsɿ³³	m o ⁴⁴ + ts ɿ ³³	i n t + i n t	279 280
