ID	CHARACTER	SIMPLIFIED_CHARACTER	PINYIN	DOCULECT	DOCULECT_IN_SOURCE	READING	SEGMENTS	CONTEXT	CONCEPT	COGNATE_CLASS
1819	蠱	蛊	gǔ	Middle_Chinese	MC	kuX	k u /²	i n t	noxious vermin	910
1820	蠱	蛊	gǔ	Old_Chinese	OC	*kˁaʔ {*[k]ˁaʔ}	kˤ a ʔ	i n c	noxious vermin	910
5206	數	数	shù	Middle_Chinese	MC	srjuH	ʂ j u /³	i m n t	number (n.)	2605
5207	數	数	shù	Old_Chinese	OC	*s-roʔ-s	s r o ʔ s	p i n C S	number (n.)	2605
1279	爾	尔	ěr	Middle_Chinese	MC	nejX	n e j /²	i n c t	numerous	640
1280	爾	尔	ěr	Old_Chinese	OC	*nˁeʔ {*nˁe(j)ʔ}	nˤ e ʔ	i n C	numerous	640
2475	濟	济	jǐ	Middle_Chinese	MC	tsejX	ts e j /²	i n c t	numerous	1238
2476	濟	济	jǐ	Old_Chinese	OC	*tsˁijʔ {*[ts]ˁijʔ}	tsˤ i j ʔ	i n c C	numerous	1238
5454	嘽	啴	tān	Middle_Chinese	MC	than	tʰ a n /¹	i n c t	numerous	2729
5455	嘽	啴	tān	Old_Chinese	OC	*tʰˁar	tʰˤ a r	i n c	numerous	2729
7666	振	振	zhēn	Middle_Chinese	MC	tsyin	tɕ i n /¹	i n c t	numerous	3835
7667	振	振	zhēn	Old_Chinese	OC	*tər	t ə r	i n c	numerous	3835
7894	眾	众	zhòng	Middle_Chinese	MC	tsyuwngH	tɕ u ŋʷ /³	i n c t	numerous	3949
7895	眾	众	zhòng	Old_Chinese	OC	*tuŋ-s	t u ŋ s	i n c S	numerous	3949
5212	庶	庶	shù	Middle_Chinese	MC	syoH	ɕ o /³	i n t	numerous; commoner	2608
5213	庶	庶	shù	Old_Chinese	OC	*s-tak-s	s t a k s	p i n c S	numerous; commoner	2608
3370	櫟	栎	lì	Middle_Chinese	MC	lek	l e k /⁴	i n c t	oak	1686
3371	櫟	栎	lì	Old_Chinese	OC	*rˁewk {*[r]ˁewk}	rˤ e kʷ	i n c	oak	1686
95	榜	榜	bàng	Middle_Chinese	MC	pængH	p æ ŋ /³	i n c t	oar	48
96	榜	榜	bàng	Old_Chinese	OC	*pˁraŋ-s	pˤ r a ŋ s	i m n c S	oar	48
2459	楫	楫	jí	Middle_Chinese	MC	tsjep	ts j e p /⁴	i m n c t	oar	1230
2460	楫	楫	jí	Old_Chinese	OC	*tsəp {*[ts]əp} V!	ts ə p	i n c	oar	1230
4638	橈	桡	ráo	Middle_Chinese	MC	nyew	ɲ e w /¹	i n c t	oar	2320
4639	橈	桡	ráo	Old_Chinese	OC	*ŋew {*[ŋ]ew} (‹ uvular?)	ŋ e w	i n c	oar	2320
7600	櫂	櫂	zhào	Middle_Chinese	MC	dræwH	ɖ æ w /³	i n c t	oar	3802
7601	櫂	櫂	zhào	Old_Chinese	OC	*lˁrewk-s	lˤ r e kʷ s	i m n c S	oar	3802
4198	偏	偏	piān	Middle_Chinese	MC	phjien	pʰ j/ji e n /¹	i m n c t	oblique	2100
4199	偏	偏	piān	Old_Chinese	OC	*pʰen {*pʰe[n]}	pʰ e n	i n c	oblique	2100
2289	芒	芒	huǎng	Middle_Chinese	MC	xwangX	x w a ŋ /²	i m n c t	obscure, confused	1145
2290	芒	芒	huǎng	Old_Chinese	OC	*m̥ˁaŋʔ	m̥ˤ a ŋ ʔ	i n c C	obscure, confused	1145
6138	限	限	xiàn	Middle_Chinese	MC	hɛnX	ɣ ɛ n /²	i n c t	obstacle, limit	3071
6139	限	限	xiàn	Old_Chinese	OC	*ɡˁrənʔ {*[ɡ]ˁrə[n]ʔ}	gˤ r ə n ʔ	i m n c i	obstacle, limit	3071
1695	隔	隔	gé	Middle_Chinese	MC	kɛk	k ɛ k /⁴	i n c t	obstruct, separate (v.)	848
1696	隔	隔	gé	Old_Chinese	OC	*kˁrek {*[k]ˁrek}	kˤ r e k	i m n c	obstruct, separate (v.)	848
3232	困	困	kùn	Middle_Chinese	MC	khwonH	kʰ w o n /³	i m n c t	obstruct; distress	1617
3233	困	困	kùn	Old_Chinese	OC	*kʰˁun-s {*kʰˁu[n]-s}	kʰˤ u n s	i n c S	obstruct; distress	1617
5550	填	填	tián	Middle_Chinese	MC	den	d e n /¹	i n c t	obstruct; embankment	2777
5551	填	填	tián	Old_Chinese	OC	*dˁin {*[d]ˁi[n]}	dˤ i n	i n c	obstruct; embankment	2777
1007	得	得	dé	Middle_Chinese	MC	tok	t o k /⁴	i n c t	obtain	504
1008	得	得	dé	Old_Chinese	OC	*tˁək	tˤ ə k	i n c	obtain	504
6450	塤	埙	xuān	Middle_Chinese	MC	xjwon	x ɥ o n /¹	i m n c t	ocarina	3227
6451	塤	埙	xuān	Old_Chinese	OC	*qʰon {*qʰo[n]}	qʰ o n	i n c	ocarina	3227
6508	壎	壎	xūn	Middle_Chinese	MC	xjwon	x ɥ o n /¹	i m n c t	ocarina	3256
6509	壎	壎	xūn	Old_Chinese	OC	*qʰon {*qʰo[n]}	qʰ o n	i n c	ocarina	3256
2425	奇	奇	jī	Middle_Chinese	MC	kje	k j e /¹	i m n t	odd (number)	1213
2426	奇	奇	jī	Old_Chinese	OC	*kaj {*[k](r)aj}	k a j	i n c	odd (number)	1213
695	臭	臭	chòu	Middle_Chinese	MC	tsyhuwH	tɕʰ u w /³	i n c t	odor, to stink (intransitive)?	348
696	臭	臭	chòu	Old_Chinese	OC	*t-qʰu-s {*t-qʰu(ʔ)-s}	t ← qʰ u s	t ← i n S	odor, to stink (intransitive)?	348
697	臭	臭	chòu	Middle_Chinese	MC	xjuwH	x j u w /³	i m n c t	odor, to stink (intransitive)?	349
698	臭	臭	chòu	Old_Chinese	OC	*qʰu-s {*[qʰ]u(ʔ)-s}	qʰ u s	i n S	odor, to stink (intransitive)?	349
699	臭	臭	chòu	Middle_Chinese	MC	xjuwH	x j u w /³	i m n c t	odor, to stink (intransitive)?	350
700	臭	臭	chòu	Old_Chinese	OC	*qʰu-s {*[qʰ]u(ʔ)-s}	qʰ u s	i n S	odor, to stink (intransitive)?	350
6210	享	享	xiǎng	Middle_Chinese	MC	xjangX	x j a ŋ /²	i m n c t	offer in sacrifice; food offering	3107
6211	享	享	xiǎng	Old_Chinese	OC	*qʰaŋʔ {*[qʰ]aŋʔ}	qʰ a ŋ ʔ	i n c C	offer in sacrifice; food offering	3107
6150	獻	献	xiàn	Middle_Chinese	MC	sa	s a /¹	i n t	offer, present	3077
6151	獻	献	xiàn	Old_Chinese	OC	*s-ŋˁar	s ŋˤ a r	p i n c	offer, present	3077
6156	獻	献	xiàn	Middle_Chinese	MC	xjonH	x j o n /³	i m n c t	offer, present	3080
6157	獻	献	xiàn	Old_Chinese	OC	*ŋ̊ar-s	ŋ̊ a r s	i n c S	offer, present	3080
195	幣	币	bì	Middle_Chinese	MC	bjiejH	b j/ji e j /³	i m n c t	offering of silk	98
196	幣	币	bì	Old_Chinese	OC	*bet-s {*[b]et-s}	b e t s	i n c S	offering of silk	98
3452	僚	僚	liáo	Middle_Chinese	MC	lew	l e w /¹	i n c t	office or position	1727
3453	僚	僚	liáo	Old_Chinese	OC	*rˁew {*[r]ˁew}	rˤ e w	i n c	office or position	1727
1749	工	工	gōng	Middle_Chinese	MC	kuwng	k u ŋʷ /¹	i n c t	officer	875
1750	工	工	gōng	Old_Chinese	OC	*kˁoŋ	kˤ o ŋ	i n c	officer	875
3376	吏	吏	lì	Middle_Chinese	MC	liH	l i /³	i n t	officer	1689
3377	吏	吏	lì	Old_Chinese	OC	*rəʔ-s {*[r]əʔ-s}	r ə ʔ s	i n C S	officer	1689
5034	士	士	shì	Middle_Chinese	MC	dzriX	ɖʐ i /²	i n t	officer; gentleman	2519
5035	士	士	shì	Old_Chinese	OC	*m-s-rəʔ	m s r ə ʔ	p p i n C	officer; gentleman	2519
1875	官	官	guān	Middle_Chinese	MC	kwan	k w a n /¹	i m n c t	official (n.)	938
1876	官	官	guān	Old_Chinese	OC	*kʷˁan {*kʷˁa[n]}	kʷˤ a n	i n c	official (n.)	938
4362	亟	亟	qì	Middle_Chinese	MC	khiH	kʰ i /³	i n t	often	2182
4363	亟	亟	qì	Old_Chinese	OC	*kʰək-s {*kʰ(r)ək-s}	kʰ ə k s	i n c S	often	2182
5882	烏	乌	wū	Middle_Chinese	MC	ʔu	ʔ u /¹	i n t	oh!	2943
5883	烏	乌	wū	Old_Chinese	OC	*ʔˁa {*[ʔ]ˁa}	ʔˤ a	i n	oh!	2943
4038	膩	腻	nì	Middle_Chinese	MC	nrijH	ɳ i j /³	i n c t	oily	2020
4039	膩	腻	nì	Old_Chinese	OC	*nrij-s {*nri[j]-s}	n r i j s	i m n c S	oily	2020
2952	舊	旧	jiù	Middle_Chinese	MC	gjuwH	g j u w /³	i m n c t	old	1477
2953	舊	旧	jiù	Old_Chinese	OC	*N-kʷəʔ-s	/N kʷ ə ʔ s	p i n C S	old	1477
3296	老	老	lǎo	Middle_Chinese	MC	lawX	l a w /²	i n c t	old	1649
3297	老	老	lǎo	Old_Chinese	OC	*C-rˁuʔ	/C rˤ u ʔ	p i n C	old	1649
3324	黎	黎	lí	Middle_Chinese	MC	lej	l e j /¹	i n c t	old	1663
3325	黎	黎	lí	Old_Chinese	OC	*rˁij {*[r]ˁij} Cf. 耆 0552l gij ‹ *[ɡ]rij ‘old’.	rˤ i j	i n c	old	1663
4328	耆	耆	qí	Middle_Chinese	MC	gij	g i j /¹	i n c t	old	2165
4329	耆	耆	qí	Old_Chinese	OC	*ɡrij {*[ɡ]rij}	g r i j	i m n c	old	2165
1845	故	故	gù	Middle_Chinese	MC	kuH	k u /³	i n t	old (not new)	923
1846	故	故	gù	Old_Chinese	OC	*kˁaʔ-s	kˤ a ʔ s	i n c S	old (not new)	923
5324	叟	叟	sǒu	Middle_Chinese	MC	suwX	s u w /²	i n c t	old man	2664
5325	叟	叟	sǒu	Old_Chinese	OC	*s.ruʔ (dial. › *sruʔ › srjuwX › sruwX › suwX)	s r u ʔ	P i n C	old man	2664
35	媼	媪	ǎo	Middle_Chinese	MC	ʔawX	ʔ a w /²	i n c t	old woman	18
36	媼	媪	ǎo	Old_Chinese	OC	*ʔˁuʔ	ʔˤ u ʔ	i n C	old woman	18
6798	一	一	yī	Middle_Chinese	MC	ʔjit	ʔ j i t /⁴	i m n c t	one	3401
6799	一	一	yī	Old_Chinese	OC	*ʔit {*ʔi[t]}	ʔ i t	i n c	one	3401
6800	壹	壹	yī	Middle_Chinese	MC	ʔjit	ʔ j i t /⁴	i m n c t	one	3402
6801	壹	壹	yī	Old_Chinese	OC	*ʔit {*[ʔ]i[t]}	ʔ i t	i n c	one	3402
4190	匹	匹	pǐ	Middle_Chinese	MC	phjit	pʰ j i t /⁴	i m n c t	one of a pair	2096
4191	匹	匹	pǐ	Old_Chinese	OC	*pʰit {*pʰi[t]}	pʰ i t	i n c	one of a pair	2096
837	蔥	葱	cōng	Middle_Chinese	MC	tshuwng	tsʰ u ŋʷ /¹	i n c t	onion	419
838	蔥	葱	cōng	Old_Chinese	OC	*tsʰˁoŋ {*[ts]ʰˁoŋ}	tsʰˤ o ŋ	i n c	onion	419
959	但	但	dàn	Middle_Chinese	MC	danX	d a n /²	i n c t	only	480
960	但	但	dàn	Old_Chinese	OC	*dˁanʔ {*[d]ˁa[n]ʔ}	dˤ a n ʔ	i n c C	only	480
4350	启	启	qǐ	Middle_Chinese	MC	khejX	kʰ e j /²	i n c t	open (v.)	2176
4351	启	启	qǐ	Old_Chinese	OC	*kʰˁijʔ	kʰˤ i j ʔ	i n c C	open (v.)	2176
3054	決	决	jué	Middle_Chinese	MC	kwet	k w e t /⁴	i m n c t	open a passage for a stream	1528
3055	決	决	jué	Old_Chinese	OC	*kʷˁet {*[k]ʷˁet}	kʷˤ e t	i n c	open a passage for a stream	1528
6768	野	野	yě	Middle_Chinese	MC	yæX	j æ /²	i n t	open country	3386
6769	野	野	yě	Old_Chinese	OC	*laʔ {*lAʔ}	l a ʔ	i n c	open country	3386
6770	𡐨	𡐨	yě	Middle_Chinese	MC	yæX	j æ /²	i n t	open country	3387
6771	𡐨	𡐨	yě	Old_Chinese	OC	*laʔ {*lAʔ}	l a ʔ	i n c	open country	3387
6772	埜	埜	yě	Middle_Chinese	MC	yæX	j æ /²	i n t	open country	3388
6773	埜	埜	yě	Old_Chinese	OC	*laʔ {*lAʔ}	l a ʔ	i n c	open country	3388
1079	甸	甸	diàn	Middle_Chinese	MC	denH	d e n /³	i n c t	open space outside city	540
1080	甸	甸	diàn	Old_Chinese	OC	*lˁiŋ-s	lˤ i ŋ s	i n c S	open space outside city	540
505	敞	敞	chǎng	Middle_Chinese	MC	tsyhangX	tɕʰ a ŋ /²	i n c t	open, spacious	253
506	敞	敞	chǎng	Old_Chinese	OC	*tʰaŋʔ	tʰ a ŋ ʔ	i n c C	open, spacious	253
3056	決	决	jué	Middle_Chinese	MC	kwet	k w e t /⁴	i m n c t	open; decide	1529
3057	決	决	jué	Old_Chinese	OC	*kʷˁet {*[k]ʷˁet}	kʷˤ e t	i n c	open; decide	1529
1359	妨	妨	fáng	Middle_Chinese	MC	phjang	pʰ j a ŋ /¹	i m n c t	oppose	680
1360	妨	妨	fáng	Old_Chinese	OC	*pʰaŋ	pʰ a ŋ	i n c	oppose	680
1487	咈	咈	fú	Middle_Chinese	MC	bjut	b j u t /⁴	i m n c t	oppose	744
1488	咈	咈	fú	Old_Chinese	OC	*m-put {*[m-p]ut}	m p u t	p i n c	oppose	744
757	舛	舛	chuǎn	Middle_Chinese	MC	tsyhwenX	tɕʰ ɥ e /¹ n /²	i m n t i t	oppose, contrary	379
758	舛	舛	chuǎn	Old_Chinese	OC	*tʰonʔ {*[tʰ]o[n]ʔ}	tʰ o n ʔ	i n c C	oppose, contrary	379
4626	攘	攘	ráng	Middle_Chinese	MC	nyang	ɲ a ŋ /¹	i n c t	oppose, disturb	2314
4627	攘	攘	ráng	Old_Chinese	OC	*naŋ	n a ŋ	i n c	oppose, disturb	2314
1863	乖	乖	guāi	Middle_Chinese	MC	kwɛj	k w ɛ j /¹	i m n c t	oppose; disorder	932
1864	乖	乖	guāi	Old_Chinese	OC	*kʷˁrəj	kʷˤ r ə j	i m n c	oppose; disorder	932
4632	攘	攘	rǎng	Middle_Chinese	MC	nyangX	ɲ a ŋ /²	i n c t	oppose; disturb	2317
4633	攘	攘	rǎng	Old_Chinese	OC	*naŋʔ	n a ŋ ʔ	i n c C	oppose; disturb	2317
1023	敵	敌	dí	Middle_Chinese	MC	dek	d e k /⁴	i n c t	oppose; enemy	512
1024	敵	敌	dí	Old_Chinese	OC	*dˁek {*[d]ˁek}	dˤ e k	i n c	oppose; enemy	512
2992	橘	橘	jú	Middle_Chinese	MC	kjwit	k ɥ/jwi i t /⁴	i m n c t	orange (tangerine?)	1497
2993	橘	橘	jú	Old_Chinese	OC	*s.kʷit {*[s.k]ʷi[t]}	s kʷ i t	P i n c	orange (tangerine?)	1497
2581	蕑	蕑	jiān	Middle_Chinese	MC	kɛn	k ɛ n /¹	i n c t	orchid	1291
2582	蕑	蕑	jiān	Old_Chinese	OC	*k.rˁan (dial. › *kˁr-)	k rˤ a n	P i n c	orchid	1291
3266	蘭	兰	lán	Middle_Chinese	MC	lan	l a n /¹	i n c t	orchid	1634
3267	蘭	兰	lán	Old_Chinese	OC	*k.rˁan	k rˤ a n	P i n c	orchid	1634
6434	敘	叙	xù	Middle_Chinese	MC	zjoX	z j o /²	i m n t	order (v.)	3219
6435	敘	叙	xù	Old_Chinese	OC	*s-m-taʔ	s m t a ʔ	p p i n c	order (v.)	3219
6700	鍚	钖	yáng	Middle_Chinese	MC	yang	j a ŋ /¹	i n c t	ornament on a horse's forehead	3352
6701	鍚	钖	yáng	Old_Chinese	OC	*laŋ	l a ŋ	i n c	ornament on a horse's forehead	3352
5858	文	文	wén	Middle_Chinese	MC	mjun	m j u n /¹	i m n c t	ornate	2931
5859	文	文	wén	Old_Chinese	OC	*mən {*mə[n]}	m ə n	i n c	ornate	2931
787	䡅	䡅	chūn	Middle_Chinese	MC	trhwin	ʈʰ w i n /¹	i m n c t	ornate band on axle-cap of wheel (K)	394
788	䡅	䡅	chūn	Old_Chinese	OC	*l̥run {*[l̥]ru[n]}	l̥ r u n	i m n c	ornate band on axle-cap of wheel (K)	394
1801	孤	孤	gū	Middle_Chinese	MC	ku	k u /¹	i n t	orphan	901
1802	孤	孤	gū	Old_Chinese	OC	*kʷˁa	kʷˤ a	i n	orphan	901
5428	獺	獭	tǎ	Middle_Chinese	MC	that	tʰ a t /⁴	i n c t	otter	2716
5429	獺	獭	tǎ	Old_Chinese	OC	*r̥ˁat	r̥ˤ a t	i n c	otter	2716
1963	槨	椁	guǒ	Middle_Chinese	MC	kwak	k w a k /⁴	i m n c t	outer coffin	982
1964	槨	椁	guǒ	Old_Chinese	OC	*kʷˁak	kʷˤ a k	i n c	outer coffin	982
1949	郭	郭	guō	Middle_Chinese	MC	kwak	k w a k /⁴	i m n c t	outer wall	975
1950	郭	郭	guō	Old_Chinese	OC	*kʷˁak	kʷˤ a k	i n c	outer wall	975
5712	外	外	wài	Middle_Chinese	MC	ngwajH	ŋ w a j /³	i m n c t	outside	2858
5713	外	外	wài	Old_Chinese	OC	*ŋʷˁat-s {*[ŋ]ʷˁa[t]-s}	ŋʷˤ a t s	i n c S	outside	2858
5688	橢	椭	tuǒ	Middle_Chinese	MC	thwaX	tʰ w a /²	i m n t	oval	2846
5689	橢	椭	tuǒ	Old_Chinese	OC	*l̥ˁojʔ	l̥ˤ o j ʔ	i n c C	oval	2846
489	幨	幨	chàn	Middle_Chinese	MC	tsyhemH	tɕʰ e m /³	i n c t	overcoat	245
490	幨	幨	chàn	Old_Chinese	OC	*tʰam-s {*[tʰ]am-s}	tʰ a m s	i n c S	overcoat	245
4968	勝	胜	shèng	Middle_Chinese	MC	syingH	ɕ i ŋ /³	i n c t	overcome; surpass	2486
4969	勝	胜	shèng	Old_Chinese	OC	*l̥əŋ-s	l̥ ə ŋ s	i n c S	overcome; surpass	2486
6646	衍	衍	yǎn	Middle_Chinese	MC	yenX	j e n /²	i n c t	overflow	3325
6647	衍	衍	yǎn	Old_Chinese	OC	*N-qanʔ {*N-q(r)anʔ}	/N q a n ʔ	p i n c C	overflow	3325
6944	溢	溢	yì	Middle_Chinese	MC	yit	j i t /⁴	i n c t	overflow	3474
6945	溢	溢	yì	Old_Chinese	OC	*N-qik {*N-q(r)ik}	/N q i k	p i n c	overflow	3474
6226	鴞	鸮	xiāo	Middle_Chinese	MC	hjew	ɣ j e w /¹	i m n c t	owl	3115
6227	鴞	鸮	xiāo	Old_Chinese	OC	*ɢʷaw {*[ɢ]ʷ(r)aw}	ɢʷ a w	i n c	owl	3115
607	鴟	鸱	chī	Middle_Chinese	MC	tsyhij	tɕʰ i j /¹	i n c t	owl (鴟鵂 tsyhij.xjuw)	304
608	鴟	鸱	chī	Old_Chinese	OC	*tʰij	tʰ i j	i n c	owl (鴟鵂 tsyhij.xjuw)	304
4080	牛	牛	niú	Middle_Chinese	MC	ngjuw	ŋ j u w /¹	i m n c t	ox	2041
4081	牛	牛	niú	Old_Chinese	OC	*ŋʷə {*[ŋ]ʷə} (‹ uvular?)	ŋʷ ə	i n	ox	2041
3722	旄	旄	máo	Middle_Chinese	MC	maw	m a w /¹	i n c t	ox-tail pennon	1862
3723	旄	旄	máo	Old_Chinese	OC	*mˁaw	mˤ a w	i n c	ox-tail pennon	1862
89	蚌	蚌	bàng	Middle_Chinese	MC	bæwngX	b æ ŋʷ /²	i n c t	oyster, mussel	45
90	蚌	蚌	bàng	Old_Chinese	OC	*bˁroŋʔ {*[b]ˁroŋʔ}	bˤ r o ŋ ʔ	i m n c C	oyster, mussel	45
91	蜯	蜯	bàng	Middle_Chinese	MC	bæwngX	b æ ŋʷ /²	i n c t	oyster, mussel	46
92	蜯	蜯	bàng	Old_Chinese	OC	*bˁroŋʔ {*[b]ˁroŋʔ}	bˤ r o ŋ ʔ	i m n c C	oyster, mussel	46
7912	疛	疛	zhǒu	Middle_Chinese	MC	trjuwX	ʈ j u w /²	i m n c t	pain in the intestines	3958
7913	疛	疛	zhǒu	Old_Chinese	OC	*truʔ {*[t]ruʔ}	t r u ʔ	i m n C	pain in the intestines	3958
6400	吁	吁	xū	Middle_Chinese	MC	xju	x j u /¹	i m n t	pained	3202
6401	吁	吁	xū	Old_Chinese	OC	*qʷʰa {*qʷʰ(r)a}	qʷʰ a	i n	pained	3202
4118	耦	耦	ǒu	Middle_Chinese	MC	nguwX	ŋ u w /²	i n c t	pair (n.)	2060
4119	耦	耦	ǒu	Old_Chinese	OC	*ŋˁoʔ {*ŋˁ(r)oʔ}	ŋˤ o ʔ	i n C	pair (n.)	2060
4116	偶	偶	ǒu	Middle_Chinese	MC	nguwX	ŋ u w /²	i n c t	pair, double	2059
4117	偶	偶	ǒu	Old_Chinese	OC	*ŋˁoʔ {*ŋˁ(r)oʔ}	ŋˤ o ʔ	i n C	pair, double	2059
1075	殿	殿	diàn	Middle_Chinese	MC	denH	d e n /³	i n c t	palace	538
1076	殿	殿	diàn	Old_Chinese	OC	*dˁən-s {*[N-t]ˁə[n]-s}	dˤ ə n s	i n c S	palace	538
7584	掌	掌	zhǎng	Middle_Chinese	MC	tsyangX	tɕ a ŋ /²	i n c t	palm of the hand	3794
7585	掌	掌	zhǎng	Old_Chinese	OC	*k.taŋʔ {*[k.t]aŋʔ}	k t a ŋ ʔ	P i n c C	palm of the hand	3794
6228	簫	箫	xiāo	Middle_Chinese	MC	sew	s e w /¹	i n c t	pan-pipe	3116
6229	簫	箫	xiāo	Old_Chinese	OC	*sˁiw	sˤ i w	i n c	pan-pipe	3116
7792	紙	纸	zhǐ	Middle_Chinese	MC	tsyeX	tɕ e /²	i n t	paper	3898
7793	紙	纸	zhǐ	Old_Chinese	OC	*k.teʔ	k t e ʔ	P i n C	paper	3898
7622	輒	辄	zhé	Middle_Chinese	MC	tep	t e p /⁴	i n c t	paralysed, unable to move	3813
7623	輒	辄	zhé	Old_Chinese	OC	*t-nˁep	t ← nˤ e p	t ← i n c	paralysed, unable to move	3813
7320	苑	苑	yuǎn	Middle_Chinese	MC	ʔjwonX	ʔ ɥ o n /²	i m n c t	park for hunting	3662
7321	苑	苑	yuǎn	Old_Chinese	OC	*ʔorʔ {*[ʔ]o[r]ʔ}	ʔ o r ʔ	i n c C	park for hunting	3662
7118	囿	囿	yòu	Middle_Chinese	MC	hjuwH	ɣ j u w /³	i m n c t	park, garden	3561
7119	囿	囿	yòu	Old_Chinese	OC	*ɢʷək-s {*[ɢ]ʷək-s}	ɢʷ ə k s	i n c S	park, garden	3561
7128	囿	囿	yòu	Middle_Chinese	MC	hjuwk	ɣ j u kʷ /⁴	i m n c t	park, garden	3566
7129	囿	囿	yòu	Old_Chinese	OC	*ɢʷək {*[ɢ]ʷək}	ɢʷ ə k	i n c	park, garden	3566
555	晨	晨	chén	Middle_Chinese	MC	dzyin	dʑ i n /¹	i n c t	part of Scorpio; morning	278
556	晨	晨	chén	Old_Chinese	OC	*dər {*[d]ər}	d ə r	i n c	part of Scorpio; morning	278
559	晨	晨	chén	Middle_Chinese	MC	zyin	ʑ i n /¹	i n c t	part of Scorpio; morning	280
560	晨	晨	chén	Old_Chinese	OC	*sə.dər {*sə.[d]ər}	s ə d ə r	P N i n c	part of Scorpio; morning	280
1257	厄	厄	è	Middle_Chinese	MC	ʔɛk	ʔ ɛ k /⁴	i n c t	part of a yoke	629
1258	厄	厄	è	Old_Chinese	OC	*qˁ‹r›ik {*qˁ‹r›[i]k}	qˤ r/‹r› i k	i m n c	part of a yoke	629
1259	軛	轭	è	Middle_Chinese	MC	ʔɛk	ʔ ɛ k /⁴	i n c t	part of a yoke	630
1260	軛	轭	è	Old_Chinese	OC	*qˁ‹r›ik {*qˁ‹r›[i]k}	qˤ r/‹r› i k	i m n c	part of a yoke	630
4268	蒲	蒲	pú	Middle_Chinese	MC	bu	b u /¹	i n t	part of personal name	2135
4269	蒲	蒲	pú	Old_Chinese	OC	*bˁa {*[b]ˁa}	bˤ a	i n	part of personal name	2135
7254	與	与	yù	Middle_Chinese	MC	yoH	j o /³	i n t	participate in	3629
7255	與	与	yù	Old_Chinese	OC	*ɢaʔ-s	ɢ a ʔ s	i n c S	participate in	3629
4758	塞	塞	sài	Middle_Chinese	MC	sojH	s o j /³	i n c t	pass (n.)	2380
4759	塞	塞	sài	Old_Chinese	OC	*sˁək-s	sˤ ə k s	i n c S	pass (n.)	2380
7972	除	除	zhù	Middle_Chinese	MC	drjoH	ɖ j o /³	i m n t	pass away	3988
7973	除	除	zhù	Old_Chinese	OC	*lra-s	l r a s	i m n S	pass away	3988
3366	歷	历	lì	Middle_Chinese	MC	lek	l e k /⁴	i n c t	pass by; in turn	1684
3367	歷	历	lì	Old_Chinese	OC	*rˁek {*[r]ˁek}	rˤ e k	i n c	pass by; in turn	1684
7182	踰	踰	yú	Middle_Chinese	MC	yu	j u /¹	i n t	pass over	3593
7183	踰	踰	yú	Old_Chinese	OC	*lo	l o	i n	pass over	3593
7340	越	越	yuè	Middle_Chinese	MC	hjwot	ɣ ɥ o t /⁴	i m n c t	pass over	3672
7341	越	越	yuè	Old_Chinese	OC	*ɢʷat {*[ɢ]ʷat}	ɢʷ a t	i n c	pass over	3672
1895	貫	贯	guàn	Middle_Chinese	MC	kwan	k w a n /¹	i m n c t	pass through the center	948
1896	貫	贯	guàn	Old_Chinese	OC	*kˁon {*kˁo[n]}	kˤ o n	i n c	pass through the center	948
1903	貫	贯	guàn	Middle_Chinese	MC	kwanH	k w a n /³	i m n c t	pass through the center	952
1904	貫	贯	guàn	Old_Chinese	OC	*kˁon-s	kˤ o n s	i n c S	pass through the center	952
1191	兌	兑	duì	Middle_Chinese	MC	dwajH	d w a j /³	i m n c t	passage; opening	596
1192	兌	兑	duì	Old_Chinese	OC	*lˁot-s	lˤ o t s	i n c S	passage; opening	596
5628	涂	涂	tú	Middle_Chinese	MC	du	d u /¹	i n t	path	2816
5629	涂	涂	tú	Old_Chinese	OC	*lˁa	lˤ a	i n	path	2816
3914	陌	陌	mò	Middle_Chinese	MC	mæk	m æ k /⁴	i n c t	path between fields	1958
3915	陌	陌	mò	Old_Chinese	OC	*mˁrak {*[m]ˁrak}	mˤ r a k	i m n c	path between fields	1958
7686	畛	畛	zhěn	Middle_Chinese	MC	tsyinX	tɕ i n /²	i n c t	path between fields	3845
7687	畛	畛	zhěn	Old_Chinese	OC	*tənʔ {*tə[n]ʔ}	t ə n ʔ	i n c i	path between fields	3845
5088	式	式	shì	Middle_Chinese	MC	syik	ɕ i k /⁴	i n c t	pattern	2546
5089	式	式	shì	Old_Chinese	OC	*l̥ək	l̥ ə k	i n c	pattern	2546
4358	綺	绮	qǐ	Middle_Chinese	MC	khjeX	kʰ j e /²	i m n t	patterned silk	2180
4359	綺	绮	qǐ	Old_Chinese	OC	*kʰajʔ {*[k]ʰ(r)a[j]ʔ}	kʰ a j ʔ	i n c C	patterned silk	2180
687	讎	雠	chóu	Middle_Chinese	MC	dzyuw	dʑ u w /¹	i n c t	pay back; enemy	344
688	讎	雠	chóu	Old_Chinese	OC	*du {*[d]u}	d u	i n	pay back; enemy	344
4074	寧	宁	níng	Middle_Chinese	MC	neng	n e ŋ /¹	i n c t	peace	2038
4075	寧	宁	níng	Old_Chinese	OC	*nˁeŋ	nˤ e ŋ	i n c	peace	2038
4076	甯	甯	níng	Middle_Chinese	MC	neng	n e ŋ /¹	i n c t	peace	2039
