ID	LID	DOCULECT	CONCEPT	CONCEPT_ID	CHINESE	CONCEPTICON_ID	VALUE	CROSSREF	PARTIAL_IDS	TOKENS
2146	Allen2007-2146	Lanping	cut (with knife)	313	切	2156	tɕʰũã⁴⁴	662	98	tɕʰ ũ ã ⁴⁴
2147	Allen2007-2147	Qiliqiao	cut (with knife)	313	切	2156	ʧʰua³³	663	98	ʧʰ u a ³³
2148	Allen2007-2148	Yunlong	cut (with knife)	313	切	2156	tsʰua³³	664	98	tsʰ u a ³³
2149	Allen2007-2149	Xiangyun	cut (with knife)	313	切	2156	tsʰũã³³	665	98	tsʰ ũ ã ³³
2150	Allen2007-2150	Luobenzhuo	cut (with knife)	313	切	2156	ɕo⁴⁴	666	99	ɕ o ⁴⁴
2151	Allen2007-2151	Zhoucheng	cut (with knife)	313	切	2156	tsʰua³³	0	98	tsʰ u a ³³
2161	Allen2007-2161	Jianchuan	cut (with scissors)	315	剪	2155	kɛ⁴²	6979	1177	k ɛ ⁴²
2162	Allen2007-2162	Eryuan	cut (with scissors)	315	剪	2155	kʲɛ⁴²	6980	1177	kʲ ɛ ⁴²
2163	Allen2007-2163	Heqing	cut (with scissors)	315	剪	2155	kɛ̃⁴²	6981	1177	k ɛ̃ ⁴²
2164	Allen2007-2164	Lanping	cut (with scissors)	315	剪	2155	kɛ⁴²	6982	1177	k ɛ ⁴²
2165	Allen2007-2165	Qiliqiao	cut (with scissors)	315	剪	2155	kiɛ⁴²	6983	1177	k i ɛ ⁴²
2166	Allen2007-2166	Yunlong	cut (with scissors)	315	剪	2155	kɛ⁴²	6984	1177	k ɛ ⁴²
2167	Allen2007-2167	Xiangyun	cut (with scissors)	315	剪	2155	kʲɛ⁴²	6985	1177	kʲ ɛ ⁴²
2168	Allen2007-2168	Luobenzhuo	cut (with scissors)	315	剪	2155	qa⁴⁴	6986	1177	q a ⁴⁴
2169	Allen2007-2169	Zhoucheng	cut (with scissors)	315	剪	2155	kʲɛ³²	0	1177	kʲ ɛ ³²
1945	Allen2007-1945	Jianchuan	cut,reap	294	割	1432	sɛ⁴⁴	642	97	s ɛ ⁴⁴
1946	Allen2007-1946	Eryuan	cut,reap	294	割	1432	ʂɛ⁴⁴	643	97	ʂ ɛ ⁴⁴
1947	Allen2007-1947	Heqing	cut,reap	294	割	1432	sʰɛ⁴⁴	644	97	sʰ ɛ ⁴⁴
1948	Allen2007-1948	Lanping	cut,reap	294	割	1432	sɛ⁴⁴	645	97	s ɛ ⁴⁴
1949	Allen2007-1949	Qiliqiao	cut,reap	294	割	1432	sɛ⁴⁴	646	97	s ɛ ⁴⁴
1950	Allen2007-1950	Yunlong	cut,reap	294	割	1432	sɛ⁴⁴	647	97	s ɛ ⁴⁴
1951	Allen2007-1951	Xiangyun	cut,reap	294	割	1432	sɛ⁴⁴	648	97	s ɛ ⁴⁴
1952	Allen2007-1952	Luobenzhuo	cut,reap	294	割	1432	ɕa⁵⁵	649	97	ɕ a ⁵⁵
1953	Allen2007-1953	Zhoucheng	cut,reap	294	割	1432	sɛ⁴⁴	0	97	s ɛ ⁴⁴
1387	Allen2007-1387	Jianchuan	dance	238	舞蹈	1879	ta⁴²ko³³	6691	1084 1085	t a ⁴² k o ³³
1388	Allen2007-1388	Eryuan	dance	238	舞蹈	1879	tʰiɔ⁵⁵vɤ³¹	6692	1084 1086	tʰ i ɔ ⁵⁵ v ɤ ³¹
1389	Allen2007-1389	Heqing	dance	238	舞蹈	1879	ta⁴²kɔu³³	6693	1084 1085	t a ⁴² k ɔ u ³³
1390	Allen2007-1390	Lanping	dance	238	舞蹈	1879	ta⁴²ko⁴⁴	6694	1084 1085	t a ⁴² k o ⁴⁴
1391	Allen2007-1391	Qiliqiao	dance	238	舞蹈	1879	tʰiɔ⁵⁵vɤ³¹	6695	1084 1086	tʰ i ɔ ⁵⁵ v ɤ ³¹
1392	Allen2007-1392	Yunlong	dance	238	舞蹈	1879	tʰiɔ⁵⁵vɤ³¹	6696	1084 1086	tʰ i ɔ ⁵⁵ v ɤ ³¹
1393	Allen2007-1393	Xiangyun	dance	238	舞蹈	1879	ta⁴²kɔu³³	6697	1084 1085	t a ⁴² k ɔ u ³³
1394	Allen2007-1394	Luobenzhuo	dance	238	舞蹈	1879	ta⁴⁴kɔ³³	6698	1084 1085	t a ⁴⁴ k ɔ ³³
1395	Allen2007-1395	Zhoucheng	dance	238	舞蹈	1879	tɕʰɔ⁵⁵vɤ³¹	0	1084 1086	tɕʰ ɔ ⁵⁵ v ɤ ³¹
3061	Allen2007-3061	Jianchuan	dark	405	暗	706	miɛ⁴²/ã⁴⁴	675	100	m i ɛ ⁴²
3062	Allen2007-3062	Eryuan	dark	405	暗	706	miɛ⁴²/xɯ⁴⁴	676	100	m i ɛ ⁴²
3063	Allen2007-3063	Heqing	dark	405	暗	706	miɛ⁴²	677	100	m i ɛ ⁴²
3064	Allen2007-3064	Lanping	dark	405	暗	706	miɛ⁴²	678	100	m i ɛ ⁴²
3065	Allen2007-3065	Qiliqiao	dark	405	暗	706	miɛ³²/xɯ⁴⁴	679	100	m i ɛ ³²
3066	Allen2007-3066	Yunlong	dark	405	暗	706	xɯ⁴⁴	680	101	x ɯ ⁴⁴
3067	Allen2007-3067	Xiangyun	dark	405	暗	706	xou⁴⁴	681	101	x o u ⁴⁴
3068	Allen2007-3068	Luobenzhuo	dark	405	暗	706	mɯ̃⁴⁴	682	100	m ɯ̃ ⁴⁴
3069	Allen2007-3069	Zhoucheng	dark	405	暗	706	miɛ⁴²/xɯ⁴⁴	0	100	m i ɛ ⁴²
4507	0	Jianchuan	dark	405		706	miɛ⁴²/ã⁴⁴		680	ã ⁴⁴
4508	0	Qiliqiao	dark	405		706	miɛ³²/xɯ⁴⁴		101	x ɯ ⁴⁴
4509	0	Zhoucheng	dark	0		706	miɛ⁴²/xɯ⁴⁴		101	x ɯ ⁴⁴
4510	0	Eryuan	dark	0		0	miɛ⁴²/xɯ⁴⁴		101	x ɯ ⁴⁴
667	Allen2007-667	Jianchuan	daughter	166	女儿	1357	jɤ̃³³	692	102	j ɤ̃ ³³
668	Allen2007-668	Eryuan	daughter	166	女儿	1357	ɲɤ³³	693	102	ɲ ɤ ³³
669	Allen2007-669	Heqing	daughter	166	女儿	1357	jɔ̃³³	694	102	j ɔ̃ ³³
670	Allen2007-670	Qiliqiao	daughter	166	女儿	1357	nɤ³³	695	102	n ɤ ³³
671	Allen2007-671	Yunlong	daughter	166	女儿	1357	ɲɤ³³	696	102	ɲ ɤ ³³
672	Allen2007-672	Xiangyun	daughter	166	女儿	1357	nɛ̃³³	697	102	n ɛ̃ ³³
673	Allen2007-673	Luobenzhuo	daughter	166	女儿	1357	ɲʊ̃³³	698	102	ɲ ʊ̃ ³³
674	Allen2007-674	Lanping	daughter	166	女儿	1357		0	0	
675	Allen2007-675	Zhoucheng	daughter	166	女儿	1357	ɲɤ³³	0	102	ɲ ɤ ³³
2701	Allen2007-2701	Jianchuan	day	37	天（日子）	1260	jĩ⁴⁴/ɕɛ⁴⁴	705	103	j ĩ ⁴⁴
2702	Allen2007-2702	Eryuan	day	37	天（日子）	1260	ɲi⁴⁴	706	103	ɲ i ⁴⁴
2703	Allen2007-2703	Heqing	day	37	天（日子）	1260	jĩ⁴⁴	707	103	j ĩ ⁴⁴
2704	Allen2007-2704	Lanping	day	37	天（日子）	1260	jĩ⁴⁴	708	103	j ĩ ⁴⁴
2705	Allen2007-2705	Qiliqiao	day	37	天（日子）	1260	ɲi⁴⁴	709	103	ɲ i ⁴⁴
2706	Allen2007-2706	Yunlong	day	37	天（日子）	1260	ɕɛ⁴⁴	710	104	ɕ ɛ ⁴⁴
2707	Allen2007-2707	Xiangyun	day	37	天（日子）	1260	ni⁴⁴	711	103	n i ⁴⁴
2708	Allen2007-2708	Luobenzhuo	day	37	天（日子）	1260	ɲi³³	712	103	ɲ i ³³
2709	Allen2007-2709	Zhoucheng	day	37	天（日子）	1260	ɲi⁴⁴	0	103	ɲ i ⁴⁴
4511	0	Jianchuan	day	0		0	jĩ⁴⁴/ɕɛ⁴⁴		104	ɕ ɛ ⁴⁴
3205	Allen2007-3205	Jianchuan	day after tomorrow	42	后天	1179	tsɿ³³jĩ⁴⁴	5891	631 632	ts ɿ ³³ j ĩ ⁴⁴
3206	Allen2007-3206	Eryuan	day after tomorrow	42	后天	1179	a³¹tsɿ³³ɲi⁴⁴	5892	633 631 632	a ³¹ ts ɿ ³³ ɲ i ⁴⁴
3207	Allen2007-3207	Heqing	day after tomorrow	42	后天	1179	tsɿ³³jĩ⁴⁴	5893	631 632	ts ɿ ³³ j ĩ ⁴⁴
3208	Allen2007-3208	Lanping	day after tomorrow	42	后天	1179	(a³³)tsɯ̃³³jĩ⁴⁴	5894	633 631 632	a ³³ ts ɯ̃ ³³ j ĩ ⁴⁴
3209	Allen2007-3209	Qiliqiao	day after tomorrow	42	后天	1179	a³¹tsɿ⁴²ɲi⁴⁴	5895	633 631 632	a ³¹ ts ɿ ⁴² ɲ i ⁴⁴
3210	Allen2007-3210	Yunlong	day after tomorrow	42	后天	1179	a³¹tsɿ³³ɕɛ⁴⁴	5896	633 631 756	a ³¹ ts ɿ ³³ ɕ ɛ ⁴⁴
3211	Allen2007-3211	Xiangyun	day after tomorrow	42	后天	1179	tsɛ²¹ni⁴⁴	5897	631 632	ts ɛ ²¹ n i ⁴⁴
3212	Allen2007-3212	Luobenzhuo	day after tomorrow	42	后天	1179	a³³dʐʅ³³ɲi³³	5898	633 631 632	a ³³ dʐ ʅ ³³ ɲ i ³³
3213	Allen2007-3213	Zhoucheng	day after tomorrow	42	后天	1179	a³¹tsɿ³³ɲi⁴⁴	0	633 631 0	a ³¹ ts ɿ ³³ ɲ i ⁴⁴
3007	Allen2007-3007	Jianchuan	day before yesterday	40	前天	1180	tsõ³³jĩ⁴⁴	5875	623 624	ts õ ³³ j ĩ ⁴⁴
3008	Allen2007-3008	Eryuan	day before yesterday	40	前天	1180	tsɔ³³ɲi⁴⁴	5876	623 624	ts ɔ ³³ ɲ i ⁴⁴
3009	Allen2007-3009	Heqing	day before yesterday	40	前天	1180	tsɔ³³jĩ⁴⁴	5877	623 624	ts ɔ ³³ j ĩ ⁴⁴
3010	Allen2007-3010	Lanping	day before yesterday	40	前天	1180	tsõ³³jĩ⁴⁴	5878	623 624	ts õ ³³ j ĩ ⁴⁴
3011	Allen2007-3011	Qiliqiao	day before yesterday	40	前天	1180	tɯ²¹ɲi⁴⁴	5879	623 624	t ɯ ²¹ ɲ i ⁴⁴
3012	Allen2007-3012	Yunlong	day before yesterday	40	前天	1180	dzɔ³³ɕɛ⁴⁴	5880	623 625	dz ɔ ³³ ɕ ɛ ⁴⁴
3013	Allen2007-3013	Xiangyun	day before yesterday	40	前天	1180	zã³³pu²¹ni⁴⁴	5881	880 626 624	z ã ³³ p u ²¹ n i ⁴⁴
3014	Allen2007-3014	Luobenzhuo	day before yesterday	40	前天	1180	zɔ̃³³ɲi³³	5882	880 624	z ɔ̃ ³³ ɲ i ³³
3015	Allen2007-3015	Zhoucheng	day before yesterday	40	前天	1180	tɔ³¹se⁴⁴ɲi⁴⁴	0	623 625 624	t ɔ ³¹ s e ⁴⁴ ɲ i ⁴⁴
2449	Allen2007-2449	Jianchuan	deceive,cheat	344	骗	1902	pʰĩ⁴⁴	7155	1245	pʰ ĩ ⁴⁴
2450	Allen2007-2450	Eryuan	deceive,cheat	344	骗	1902	tɕy³¹	7156	1246	tɕ y ³¹
2451	Allen2007-2451	Heqing	deceive,cheat	344	骗	1902	tu⁵⁵	7157	1246	t u ⁵⁵
2452	Allen2007-2452	Lanping	deceive,cheat	344	骗	1902	le⁵⁵	7158	1247	l e ⁵⁵
2453	Allen2007-2453	Qiliqiao	deceive,cheat	344	骗	1902	pʰi⁵⁵	7159	1245	pʰ i ⁵⁵
2454	Allen2007-2454	Yunlong	deceive,cheat	344	骗	1902	tɕo³¹	7160	1246	tɕ o ³¹
2455	Allen2007-2455	Xiangyun	deceive,cheat	344	骗	1902	pĩ⁵⁵	7161	1245	p ĩ ⁵⁵
2456	Allen2007-2456	Luobenzhuo	deceive,cheat	344	骗	1902	lo⁵⁵	7162	1247	l o ⁵⁵
2457	Allen2007-2457	Zhoucheng	deceive,cheat	344	骗	1902	sua⁴²	0	1576	s u a ⁴²
1459	Allen2007-1459	Jianchuan	deity,spirit	245	神	53	sɛ̃³¹	6723	1107	s ɛ̃ ³¹
1460	Allen2007-1460	Eryuan	deity,spirit	245	神	53	zɿ²¹	6724	1107	z ɿ ²¹
1461	Allen2007-1461	Heqing	deity,spirit	245	神	53	zɛ̃²¹	6725	1107	z ɛ̃ ²¹
1462	Allen2007-1462	Lanping	deity,spirit	245	神	53	ʐɛ̃³¹	6726	1107	ʐ ɛ̃ ³¹
1463	Allen2007-1463	Qiliqiao	deity,spirit	245	神	53	sɿ²¹	6727	1107	s ɿ ²¹
1464	Allen2007-1464	Yunlong	deity,spirit	245	神	53	se³⁵	6728	1107	s e ³⁵
1465	Allen2007-1465	Xiangyun	deity,spirit	245	神	53	sɯ̃⁴²	6729	1107	s ɯ̃ ⁴²
1466	Allen2007-1466	Luobenzhuo	deity,spirit	245	神	53	ʂæ̃⁵⁵ɲɛ³¹	6730	1107 1108	ʂ æ̃ ⁵⁵ ɲ ɛ ³¹
1467	Allen2007-1467	Zhoucheng	deity,spirit	245	神	53	zɿ³¹	0	1107	z ɿ ³¹
2818	Allen2007-2818	Jianchuan	die	381	死	1494	ɕi³³	722	105	ɕ i ³³
2819	Allen2007-2819	Eryuan	die	381	死	1494	ɕi³³	723	105	ɕ i ³³
2820	Allen2007-2820	Heqing	die	381	死	1494	ɕi³³	724	105	ɕ i ³³
2821	Allen2007-2821	Lanping	die	381	死	1494	ɕi⁴⁴	725	105	ɕ i ⁴⁴
2822	Allen2007-2822	Qiliqiao	die	381	死	1494	ɕi³³	726	105	ɕ i ³³
2823	Allen2007-2823	Yunlong	die	381	死	1494	ɕi³³	727	105	ɕ i ³³
2824	Allen2007-2824	Xiangyun	die	381	死	1494	ɕi³³	728	105	ɕ i ³³
2825	Allen2007-2825	Luobenzhuo	die	381	死	1494	si⁴⁴	729	105	s i ⁴⁴
2826	Allen2007-2826	Zhoucheng	die	381	死	1494	ɕi³³	0	105	ɕ i ³³
3331	Allen2007-3331	Jianchuan	difficult	432	难	584	na²¹	7555	1392	n a ²¹
3332	Allen2007-3332	Eryuan	difficult	432	难	584	na³¹	7556	1392	n a ³¹
3333	Allen2007-3333	Heqing	difficult	432	难	584	na²¹	7557	1392	n a ²¹
3334	Allen2007-3334	Lanping	difficult	432	难	584	na²¹	7558	1392	n a ²¹
3335	Allen2007-3335	Qiliqiao	difficult	432	难	584	na²¹	7559	1392	n a ²¹
3336	Allen2007-3336	Yunlong	difficult	432	难	584	na³¹	7560	1392	n a ³¹
3337	Allen2007-3337	Xiangyun	difficult	432	难	584	na³¹	7561	1392	n a ³¹
3338	Allen2007-3338	Luobenzhuo	difficult	432	难	584	ɲɛ³³	7562	1392	ɲ ɛ ³³
3339	Allen2007-3339	Zhoucheng	difficult	432	难	584	na³¹	0	1392	n a ³¹
3466	Allen2007-3466	Jianchuan	diligent	446	勤	2077	tɕʰɯ̃⁴²kʰuɛ⁵⁵/tɕy²¹	7595	1402 1403	tɕʰ ɯ̃ ⁴² kʰ u ɛ ⁵⁵
3467	Allen2007-3467	Eryuan	diligent	446	勤	2077	kʰu²¹tɕʰye³¹	7596	1403 1402	kʰ u ²¹ tɕʰ y e ³¹
3468	Allen2007-3468	Heqing	diligent	446	勤	2077	tɕʰɯ̃⁵⁵li⁵⁵	7597	1402 1404	tɕʰ ɯ̃ ⁵⁵ l i ⁵⁵
3469	Allen2007-3469	Lanping	diligent	446	勤	2077	la⁴⁴lɛ³¹	7598	1405 1406	l a ⁴⁴ l ɛ ³¹
3470	Allen2007-3470	Qiliqiao	diligent	446	勤	2077	vɤ³⁵li³¹/ʰɯ⁵⁵tɕɯ³¹	7599	1407 1404	v ɤ ³⁵ l i ³¹
3471	Allen2007-3471	Yunlong	diligent	446	勤	2077	tɕʰɯ³¹kʰuɛ⁵⁵	7600	1402 1403	tɕʰ ɯ ³¹ kʰ u ɛ ⁵⁵
3472	Allen2007-3472	Xiangyun	diligent	446	勤	2077	pa⁴⁴tɕa⁴⁴	7601	1408 1409	p a ⁴⁴ tɕ a ⁴⁴
3473	Allen2007-3473	Luobenzhuo	diligent	446	勤	2077	ŋa⁴⁴	7602	1410	ŋ a ⁴⁴
3474	Allen2007-3474	Zhoucheng	diligent	446	勤	2077	tɕʰɯ⁴²	0	1402	tɕʰ ɯ ⁴²
4512	0	Jianchuan	diligent	0		0			1402	tɕ y ²¹
4513	0	Qiliqiao	diligent	0		0			1577 1578	ʰ ɯ ⁵⁵ tɕ ɯ ³¹
973	Allen2007-973	Jianchuan	dinner (evening meal)	197	晚饭	1833	pẽ³³	6515	985	p ẽ ³³
974	Allen2007-974	Eryuan	dinner (evening meal)	197	晚饭	1833	pe³³	6516	985	p e ³³
975	Allen2007-975	Heqing	dinner (evening meal)	197	晚饭	1833	pẽ³³	6517	985	p ẽ ³³
976	Allen2007-976	Lanping	dinner (evening meal)	197	晚饭	1833	(jɯ⁴⁴)pẽ⁴²	6518	986 985	j ɯ ⁴⁴ p ẽ ⁴²
977	Allen2007-977	Qiliqiao	dinner (evening meal)	197	晚饭	1833	pe³³	6519	985	p e ³³
978	Allen2007-978	Yunlong	dinner (evening meal)	197	晚饭	1833	pe³³	6520	985	p e ³³
979	Allen2007-979	Xiangyun	dinner (evening meal)	197	晚饭	1833	pe³³	6521	985	p e ³³
980	Allen2007-980	Luobenzhuo	dinner (evening meal)	197	晚饭	1833	ɲi⁵⁵wu⁴²bɛ̃³³	6522	987 988 985	ɲ i ⁵⁵ w u ⁴² b ɛ̃ ³³
981	Allen2007-981	Zhoucheng	dinner (evening meal)	197	晚饭	1833	pe³³	0	985	p e ³³
1909	Allen2007-1909	Jianchuan	do (work)	290	做（活）	813	tsu⁵⁵	6883	1154	ts u ⁵⁵
1910	Allen2007-1910	Eryuan	do (work)	290	做（活）	813	tsɯ⁵⁵	6884	1154	ts ɯ ⁵⁵
1911	Allen2007-1911	Heqing	do (work)	290	做（活）	813	tsɿ⁵⁵	6885	1154	ts ɿ ⁵⁵
1912	Allen2007-1912	Lanping	do (work)	290	做（活）	813	tsu⁵⁵	6886	1154	ts u ⁵⁵
1913	Allen2007-1913	Qiliqiao	do (work)	290	做（活）	813	tsɿ⁵⁵	6887	1154	ts ɿ ⁵⁵
1914	Allen2007-1914	Yunlong	do (work)	290	做（活）	813	tsɿ⁵⁵	6888	1154	ts ɿ ⁵⁵
1915	Allen2007-1915	Xiangyun	do (work)	290	做（活）	813	tsɿ⁵⁵	6889	1154	ts ɿ ⁵⁵
1916	Allen2007-1916	Luobenzhuo	do (work)	290	做（活）	813	tsɤ³³ɕɔ³¹	6890	1154 1155	ts ɤ ³³ ɕ ɔ ³¹
1917	Allen2007-1917	Zhoucheng	do (work)	290	做（活）	813	tsɿ⁵⁵	0	1154	ts ɿ ⁵⁵
4006	Allen2007-4006	Jianchuan	dog	50	狗	2009	kʰũã³³	738	106	kʰ ũ ã ³³
4007	Allen2007-4007	Eryuan	dog	50	狗	2009	kʰɔ³³	739	106	kʰ ɔ ³³
4008	Allen2007-4008	Heqing	dog	50	狗	2009	kʰũã³³	740	106	kʰ ũ ã ³³
4009	Allen2007-4009	Lanping	dog	50	狗	2009	kʰũã⁴⁴	741	106	kʰ ũ ã ⁴⁴
4010	Allen2007-4010	Qiliqiao	dog	50	狗	2009	kʰua³³	742	106	kʰ u a ³³
4011	Allen2007-4011	Yunlong	dog	50	狗	2009	kʰua³³	743	106	kʰ u a ³³
4012	Allen2007-4012	Xiangyun	dog	50	狗	2009	kʰũã³³	744	106	kʰ ũ ã ³³
4013	Allen2007-4013	Luobenzhuo	dog	50	狗	2009	qʰõ³³	745	106	qʰ õ ³³
4014	Allen2007-4014	Zhoucheng	dog	50	狗	2009	kʰua³³	0	106	kʰ u a ³³
757	Allen2007-757	Jianchuan	door (cattle)	175	门	1567	me²¹	755	107	m e ²¹
758	Allen2007-758	Eryuan	door (cattle)	175	门	1567	me²¹	756	107	m e ²¹
759	Allen2007-759	Heqing	door (cattle)	175	门	1567	me²¹	757	107	m e ²¹
760	Allen2007-760	Lanping	door (cattle)	175	门	1567	mẽ²¹sẽ²¹	758	107 108	m ẽ ²¹ s ẽ ²¹
761	Allen2007-761	Qiliqiao	door (cattle)	175	门	1567	me²¹	759	107	m e ²¹
762	Allen2007-762	Yunlong	door (cattle)	175	门	1567	mɛ²¹	760	107	m ɛ ²¹
763	Allen2007-763	Xiangyun	door (cattle)	175	门	1567	me²¹	761	107	m e ²¹
764	Allen2007-764	Luobenzhuo	door (cattle)	175	门	1567	mæ²¹	762	107	m æ ²¹
765	Allen2007-765	Zhoucheng	door (cattle)	175	门	1567	me²¹	0	107	m e ²¹
2683	Allen2007-2683	Jianchuan	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7291	1298	tʰ ɯ ⁵⁵
2684	Allen2007-2684	Eryuan	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7292	1298	tʰ ɯ ⁵⁵
2685	Allen2007-2685	Heqing	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7293	1298	tʰ ɯ ⁵⁵
2686	Allen2007-2686	Lanping	down (mountain)	368	下（山）	2014	tʰiɯ³³	7294	1298	tʰ i ɯ ³³
2687	Allen2007-2687	Qiliqiao	down (mountain)	368	下（山）	2014	ke³¹tʰɯ⁵⁵	7295	1299 1298	k e ³¹ tʰ ɯ ⁵⁵
2688	Allen2007-2688	Yunlong	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7296	1298	tʰ ɯ ⁵⁵
2689	Allen2007-2689	Xiangyun	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7297	1298	tʰ ɯ ⁵⁵
2690	Allen2007-2690	Luobenzhuo	down (mountain)	368	下（山）	2014	tʰɯ⁵⁵	7298	1298	tʰ ɯ ⁵⁵
2691	Allen2007-2691	Zhoucheng	down (mountain)	368	下（山）	2014	pe⁴⁴tʰɯ⁵⁵	0	1579 1298	p e ⁴⁴ tʰ ɯ ⁵⁵
4042	Allen2007-4042	Jianchuan	dragon	53	龙	2038	nɤ²¹	772	109	n ɤ ²¹
4043	Allen2007-4043	Eryuan	dragon	53	龙	2038	nɤ²¹	773	109	n ɤ ²¹
4044	Allen2007-4044	Heqing	dragon	53	龙	2038	nu²¹	774	109	n u ²¹
4045	Allen2007-4045	Lanping	dragon	53	龙	2038	nɔ²¹	775	109	n ɔ ²¹
4046	Allen2007-4046	Qiliqiao	dragon	53	龙	2038	nɤ²¹	776	109	n ɤ ²¹
4047	Allen2007-4047	Yunlong	dragon	53	龙	2038	nɤ²¹	777	109	n ɤ ²¹
4048	Allen2007-4048	Xiangyun	dragon	53	龙	2038	nɤ̃²¹	778	109	n ɤ̃ ²¹
4049	Allen2007-4049	Luobenzhuo	dragon	53	龙	2038	lu³¹	779	110	l u ³¹
4050	Allen2007-4050	Zhoucheng	dragon	53	龙	2038	lɤ²¹	0	110	l ɤ ²¹
1621	Allen2007-1621	Jianchuan	drink	261	喝	1401	ɯ̃³³	789	111	ɯ̃ ³³
1622	Allen2007-1622	Eryuan	drink	261	喝	1401	ɯ³³	790	111	ɯ ³³
1623	Allen2007-1623	Heqing	drink	261	喝	1401	ɯ³³	791	111	ɯ ³³
1624	Allen2007-1624	Lanping	drink	261	喝	1401	ɯ̃⁴⁴	792	111	ɯ̃ ⁴⁴
1625	Allen2007-1625	Qiliqiao	drink	261	喝	1401	ɯ³³	793	111	ɯ ³³
1626	Allen2007-1626	Yunlong	drink	261	喝	1401	ʔɯ³³	794	111	ʔ ɯ ³³
1627	Allen2007-1627	Xiangyun	drink	261	喝	1401	ẽ³³	795	111	ẽ ³³
1628	Allen2007-1628	Luobenzhuo	drink	261	喝	1401	ɯ̃³³	796	111	ɯ̃ ³³
1629	Allen2007-1629	Zhoucheng	drink	261	喝	1401	ɣɯ³³	0	111	ɣ ɯ ³³
2719	Allen2007-2719	Jianchuan	drop,fall	371	掉	750	tua⁴²	7315	1309	t u a ⁴²
2720	Allen2007-2720	Eryuan	drop,fall	371	掉	750	tua⁴²	7316	1309	t u a ⁴²
2721	Allen2007-2721	Heqing	drop,fall	371	掉	750	tua⁴²	7317	1309	t u a ⁴²
2722	Allen2007-2722	Lanping	drop,fall	371	掉	750	tua⁴²	7318	1309	t u a ⁴²
2723	Allen2007-2723	Qiliqiao	drop,fall	371	掉	750	lua⁴²	7319	1310	l u a ⁴²
2724	Allen2007-2724	Yunlong	drop,fall	371	掉	750	lua⁴²	7320	1310	l u a ⁴²
2725	Allen2007-2725	Xiangyun	drop,fall	371	掉	750	tua⁴²	7321	1309	t u a ⁴²
2726	Allen2007-2726	Luobenzhuo	drop,fall	371	掉	750	tua⁴²	7322	1309	t u a ⁴²
2727	Allen2007-2727	Zhoucheng	drop,fall	371	掉	750	tua⁴²	0	1309	t u a ⁴²
3196	Allen2007-3196	Jianchuan	dry	419	干	1398	kã⁵⁵	806	112	k ã ⁵⁵
3197	Allen2007-3197	Eryuan	dry	419	干	1398	ka³⁵	807	112	k a ³⁵
3198	Allen2007-3198	Heqing	dry	419	干	1398	kã⁵⁵	808	112	k ã ⁵⁵
3199	Allen2007-3199	Lanping	dry	419	干	1398	kã⁵⁵	809	112	k ã ⁵⁵
3200	Allen2007-3200	Qiliqiao	dry	419	干	1398	ka³⁵	810	112	k a ³⁵
3201	Allen2007-3201	Yunlong	dry	419	干	1398	ka³⁵	811	112	k a ³⁵
3202	Allen2007-3202	Xiangyun	dry	419	干	1398	kã³⁵	812	112	k ã ³⁵
3203	Allen2007-3203	Luobenzhuo	dry	419	干	1398	qã⁵⁵	813	112	q ã ⁵⁵
3204	Allen2007-3204	Zhoucheng	dry	419	干	1398	ka³⁵	0	112	k a ³⁵
2197	Allen2007-2197	Jianchuan	dry (sthg) in sun	319	晒	1786	xou³¹	7003	1183	x o u ³¹
2198	Allen2007-2198	Eryuan	dry (sthg) in sun	319	晒	1786	xɔ³¹	7004	1183	x ɔ ³¹
2199	Allen2007-2199	Heqing	dry (sthg) in sun	319	晒	1786	xʰɔu³¹	7005	1183	xʰ ɔ u ³¹
2200	Allen2007-2200	Lanping	dry (sthg) in sun	319	晒	1786	xɔ³¹	7006	1183	x ɔ ³¹
2201	Allen2007-2201	Qiliqiao	dry (sthg) in sun	319	晒	1786	xɔ²¹	7007	1183	x ɔ ²¹
2202	Allen2007-2202	Yunlong	dry (sthg) in sun	319	晒	1786	xɔ³¹	7008	1183	x ɔ ³¹
2203	Allen2007-2203	Xiangyun	dry (sthg) in sun	319	晒	1786	xɔ⁴²	7009	1183	x ɔ ⁴²
2204	Allen2007-2204	Luobenzhuo	dry (sthg) in sun	319	晒	1786	xao⁴²	7010	1183	x a o ⁴²
2205	Allen2007-2205	Zhoucheng	dry (sthg) in sun	319	晒	1786	xɔ³¹	0	1183	x ɔ ³¹
1144	Allen2007-1144	Jianchuan	dustpan	213	簸箕	2051	po³³po³³tɕi⁵⁵	6563	1004 1005 1006	p o ³³ p o ³³ tɕ i ⁵⁵
1145	Allen2007-1145	Eryuan	dustpan	213	簸箕	2051	kʲi³⁵ʂe⁴²	6564	1007 1008	kʲ i ³⁵ ʂ e ⁴²
1146	Allen2007-1146	Heqing	dustpan	213	簸箕	2051	pɔu³³pɔu³³sẽ⁴²	6565	1004 1005 1009	p ɔ u ³³ p ɔ u ³³ s ẽ ⁴²
