ID	CHARACTER	PINYIN	WORDS_COGIDS	WORDS_ID	CONCEPT	DOCULECT	POSITION
4797	湖	hú	714	3780	lake	Shuangfeng	0
4798	笑	xiào	716	3781	laugh	Guangzhou	0
4799	笑	xiào	716	3782	laugh	Suzhou	0
4800	笑	xiào	716	3783	laugh	Meixian	0
4801	笑	xiào	716	3784	laugh	Nanchang	0
4802	笑	xiào	716	3785	laugh	Fuzhou	0
4803	笑	xiào	716	3786	laugh	Ningxia	0
4804	笑	xiào	716	3787	laugh	Lianchang	0
4805	笑	xiào	716	3788	laugh	Ningbo	0
4806	笑	xiào	716	3789	laugh	Yingshan	0
4807	笑	xiào	716	3790	laugh	Chengdu	0
4808	笑	xiào	716	3791	laugh	Zhanping	0
4809	笑	xiào	716	3792	laugh	Shanghai	0
4810	笑	xiào	716	3793	laugh	Shanghai_B	0
4811	笑	xiào	716	3794	laugh	Xiamen	0
4812	笑	xiào	716	3795	laugh	Anyi	0
4813	樂	lè	716	3796	laugh	Beijing	0
4814	笑	xiào	716	3797	laugh	Beijing	0
4815	笑	xiào	716	3798	laugh	Wenzhou	0
4816	笑	xiào	716	3800	laugh	Wuhan	0
4817	奢	shē	717	3801	laugh	Wuhan	0
4818	笑	xiào	716	3802	laugh	Taiyuan	0
4819	笑	xiào	716	3803	laugh	Yuci	0
4820	笑	xiào	716	3804	laugh	Changsha	0
4821	笑	xiào	716	3805	laugh	Shuangfeng	0
4822	左	zuǒ	718	3806	leftside	Guangzhou	0
4823	左	zuǒ	718	3807	leftside	Guangzhou	0
4824	手	shǒu	426	3807	leftside	Guangzhou	2
4825	左	zuǒ	718	3808	leftside	Suzhou	0
4826	面	miàn	719	3808	leftside	Suzhou	1
4827	左	zuǒ	718	3809	leftside	Meixian	0
4828	片	piàn	720	3809	leftside	Meixian	1
4829	左	zuǒ	718	3810	leftside	Nanchang	0
4830	邊	biān	426	3810	leftside	Nanchang	1
4831	小	xiǎo	325	3811	leftside	Fuzhou	0
4832	邊	biān	426	3811	leftside	Fuzhou	1
4833	左	zuǒ	718	3812	leftside	Ningxia	0
4834	面	miàn	719	3812	leftside	Ningxia	1
4835	子	zi	30	3812	leftside	Ningxia	2
4836	左	zuǒ	718	3813	leftside	Lianchang	0
4837	左	zuǒ	718	3814	leftside	Ningbo	0
4838	邊	biān	426	3814	leftside	Ningbo	1
4839	反	fǎn	721	3815	leftside	Yingshan	0
4840	手	shǒu	158	3815	leftside	Yingshan	1
4841	邊	biān	426	3815	leftside	Yingshan	2
4842	左	zuǒ	718	3816	leftside	Chengdu	0
4843	邊	biān	426	3816	leftside	Chengdu	1
4844	倒	dào	210	3817	leftside	Zhanping	0
4845	手	shǒu	158	3817	leftside	Zhanping	1
4846	左	zuǒ	718	3818	leftside	Shanghai	0
4847	左	zuǒ	718	3819	leftside	Shanghai_B	0
4848	面	miàn	719	3819	leftside	Shanghai_B	1
4849	倒	dào	210	3820	leftside	Xiamen	0
4850	手	shǒu	158	3820	leftside	Xiamen	1
4851	爿	pán	426	3820	leftside	Xiamen	2
4852	倒	dào	210	3821	leftside	Xiamen	0
4853	邊	biān	426	3821	leftside	Xiamen	1
4854	左	zuǒ	718	3822	leftside	Anyi	0
4855	邊	biān	426	3822	leftside	Anyi	1
4856	左	zuǒ	718	3823	leftside	Beijing	0
4857	邊	biān	426	3823	leftside	Beijing	1
4858	兒	ér	17	3823	leftside	Beijing	2
4859	左	zuǒ	718	3824	leftside	Wenzhou	0
4860	面	miàn	719	3824	leftside	Wenzhou	1
4861	左	zuǒ	718	3825	leftside	Wenzhou	0
4862	手	shǒu	158	3825	leftside	Wenzhou	1
4863	面	miàn	719	3825	leftside	Wenzhou	2
4864	左	zuǒ	718	3827	leftside	Wuhan	0
4865	邊	biān	426	3827	leftside	Wuhan	1
4866	左	zuǒ	718	3828	leftside	Wuhan	0
4867	手	shǒu	158	3828	leftside	Wuhan	1
4868	倒	dào	210	3829	leftside	Wuhan	0
4869	左	zuǒ	718	3830	leftside	Taiyuan	0
4870	半	bàn	719	3830	leftside	Taiyuan	1
4871	左	zuǒ	718	3831	leftside	Yuci	0
4872	邊	biān	426	3831	leftside	Yuci	1
4873	邊	biān	426	3831	leftside	Yuci	2
4874	左	zuǒ	718	3832	leftside	Changsha	0
4875	邊	biān	426	3832	leftside	Changsha	1
4876	左	zuǒ	718	3833	leftside	Shuangfeng	0
4877	邊	biān	426	3833	leftside	Shuangfeng	1
4878	腳	jiǎo	64	3834	leg	Guangzhou	0
4879	骨	gǔ	50	3834	leg	Guangzhou	1
4880	髈	bǎng	723	3836	leg	Suzhou	0
4881	腳	jiǎo	64	3837	leg	Meixian	0
4882	比	bǐ	724	3837	leg	Meixian	1
4883	腳	jiǎo	64	3838	leg	Nanchang	0
4884	骨	gǔ	50	3838	leg	Nanchang	1
4885	哩	lǐ	33	3838	leg	Nanchang	2
4886	腳	jiǎo	64	3839	leg	Nanchang	0
4887	骹	qiāo	65	3840	leg	Fuzhou	0
4888	腿	tuǐ	725	3840	leg	Fuzhou	1
4889	腿	tuǐ	725	3841	leg	Ningxia	0
4890	腿	tuǐ	725	3842	leg	Lianchang	0
4891	腿	tuǐ	725	3843	leg	Ningbo	0
4892	胯	kuà	726	3844	leg	Yingshan	0
4893	子	zi	30	3844	leg	Yingshan	1
4894	腿	tuǐ	725	3845	leg	Chengdu	0
4895	骹	qiāo	65	3846	leg	Zhanping	0
4896	骹	qiāo	65	3847	leg	Zhanping	0
4897	腿	tuǐ	725	3848	leg	Shanghai	0
4898	大	dà	34	3849	leg	Shanghai_B	0
4899	腳	jiǎo	64	3849	leg	Shanghai_B	1
4900	胖	pàng	727	3849	leg	Shanghai_B	2
4901	骹	qiāo	65	3850	leg	Xiamen	0
4902	腿	tuǐ	725	3850	leg	Xiamen	1
4903	腳	jiǎo	64	3851	leg	Anyi	0
4904	牯	gǔ	33	3851	leg	Anyi	2
4905	腳	jiǎo	64	3852	leg	Anyi	0
4906	牯	gǔ	33	3852	leg	Anyi	2
4907	腿	tuǐ	725	3853	leg	Beijing	0
4908	腳	jiǎo	64	3854	leg	Wenzhou	0
4909	腿	tuǐ	725	3854	leg	Wenzhou	1
4910	胯	kuà	726	3857	leg	Wuhan	0
4911	子	zi	30	3857	leg	Wuhan	1
4912	腿	tuǐ	725	3858	leg	Taiyuan	0
4913	腿	tuǐ	725	3859	leg	Yuci	0
4914	腿	tuǐ	725	3860	leg	Changsha	0
4915	把	bǎ	124	3860	leg	Changsha	1
4916	子	zi	30	3860	leg	Changsha	2
4917	腿	tuǐ	725	3861	leg	Shuangfeng	0
4918	把	bǎ	124	3861	leg	Shuangfeng	1
4919	子	zi	30	3861	leg	Shuangfeng	2
4920	腳	jiǎo	64	3862	leg	Shuangfeng	0
4921	把	bǎ	124	3862	leg	Shuangfeng	1
4922	子	zi	30	3862	leg	Shuangfeng	2
4923	生	shēng	465	3863	live(alive)	Guangzhou	0
4924	活	huó	728	3864	live(alive)	Suzhou	0
4925	生	shēng	465	3865	live(alive)	Meixian	0
4926	活	huó	728	3866	live(alive)	Nanchang	0
4927	活	huó	728	3867	live(alive)	Fuzhou	0
