ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	VALUE	CHARACTERS	COGIDS
749	Anyi	Anyi	fly	1441	飞	飞	123
750	Beijing	Beijing	fly	1441	飞	飞	123
751	Wenzhou	Wenzhou	fly	1441	飞	飞	123
752	Taibei	Taibei	fly	1441	pue44飛	飞	123
753	Wuhan	Wuhan	fly	1441	飞	飞	123
754	Taiyuan	Taiyuan	fly	1441	飞	飞	123
755	Yuci	Yuci	fly	1441	飞	飞	123
756	Changsha	Changsha	fly	1441	飞	飞	123
757	Shuangfeng	Shuangfeng	fly	1441	飞	飞	123
5389	Old_Chinese	Old_Chinese	fly	1441	飞	飞	123
3302	Guangzhou	Guangzhou	fog	249	雾	雾	605
3303	Suzhou	Suzhou	fog	249	迷露	子露	30 606
3304	Meixian	Meixian	fog	249	雾	雾	605
3305	Meixian	Meixian	fog	249	水-蒙纱	水-蒙纱	344 607 608 609
3306	Nanchang	Nanchang	fog	249	雾	雾	605
3307	Fuzhou	Fuzhou	fog	249	雨-矛	雨矛	293 610
3308	Ningxia	Ningxia	fog	249	雾	雾	605
3309	Lianchang	Lianchang	fog	249	露	露	606
3310	Ningbo	Ningbo	fog	249	雾	雾	605
3311	Yingshan	Yingshan	fog	249	帐子	帐子	611 30
3312	Chengdu	Chengdu	fog	249	雾	雾	605
3313	Zhanping	Zhanping	fog	249	雾	雾	605
3314	Shanghai	Shanghai	fog	249	雾	雾	605
3315	Shanghai_B	Shanghai_B	fog	249	雾	雾	605
3316	Xiamen	Xiamen	fog	249	雾	雾	605
3317	Xiamen	Xiamen	fog	249	雨-矛	雨矛	293 610
3318	Anyi	Anyi	fog	249	雾露	雾露	605 606
3319	Beijing	Beijing	fog	249	雾	雾	605
3320	Wenzhou	Wenzhou	fog	249	幔	幔	612
3321	Wenzhou	Wenzhou	fog	249	雾露[my6 ly6]	雾露	605 606
3322	Taibei	Taibei	fog	249	bu33霧	雾	605
3323	Wuhan	Wuhan	fog	249	雾	雾	605
3324	Taiyuan	Taiyuan	fog	249	雾	雾	605
3325	Yuci	Yuci	fog	249	雾	雾	605
3326	Changsha	Changsha	fog	249	雾	雾	605
3327	Changsha	Changsha	fog	249	罩子	罩子	613 30
3328	Shuangfeng	Shuangfeng	fog	249	雾[罩[子]]	雾罩	605 613
3329	Shuangfeng	Shuangfeng	fog	249	雾[罩[子]]	?	614
5504	Old_Chinese	Old_Chinese	fog	249	雾	雾	605
758	Guangzhou	Guangzhou	foot	1301	脚	脚	64
759	Suzhou	Suzhou	foot	1301	脚	脚	64
760	Meixian	Meixian	foot	1301	脚	脚	64
761	Nanchang	Nanchang	foot	1301	脚	脚	64
762	Fuzhou	Fuzhou	foot	1301	骹	骹	65
763	Ningxia	Ningxia	foot	1301	脚	脚	64
764	Lianchang	Lianchang	foot	1301	脚骨	脚骨	64 50
765	Ningbo	Ningbo	foot	1301	脚	脚	64
766	Yingshan	Yingshan	foot	1301	脚	脚	64
767	Chengdu	Chengdu	foot	1301	脚	脚	64
768	Zhanping	Zhanping	foot	1301	骹	骹	65
769	Shanghai	Shanghai	foot	1301	脚	脚	64
770	Shanghai_B	Shanghai_B	foot	1301	脚	脚	64
771	Xiamen	Xiamen	foot	1301	骹	骹	65
772	Anyi	Anyi	foot	1301	脚	脚	64
773	Beijing	Beijing	foot	1301	脚	脚	64
774	Beijing	Beijing	foot	1301	脚[把] 丫儿	脚把]	64 124 125
775	Wenzhou	Wenzhou	foot	1301	脚[脚]	脚	64
776	Wenzhou	Wenzhou	foot	1301	脚[脚]	脚脚	64 64
777	Taibei	Taibei	foot	1301	kha44[骨交]	骹	65
778	Wuhan	Wuhan	foot	1301	脚	脚	64
779	Taiyuan	Taiyuan	foot	1301	脚	脚	64
780	Yuci	Yuci	foot	1301	脚	脚	64
781	Changsha	Changsha	foot	1301	脚	脚	64
782	Shuangfeng	Shuangfeng	foot	1301	脚	脚	64
5390	Old_Chinese	Old_Chinese	foot	1301	足	足	1015
3330	Guangzhou	Guangzhou	four	1500	四	四	615
3331	Suzhou	Suzhou	four	1500	四	四	615
3332	Meixian	Meixian	four	1500	四	四	615
3333	Nanchang	Nanchang	four	1500	四	四	615
3334	Fuzhou	Fuzhou	four	1500	四	四	615
3335	Ningxia	Ningxia	four	1500	死	四	615
3336	Lianchang	Lianchang	four	1500	四	四	615
3337	Ningbo	Ningbo	four	1500	四	四	615
3338	Yingshan	Yingshan	four	1500	四	四	615
3339	Chengdu	Chengdu	four	1500	四	四	615
3340	Zhanping	Zhanping	four	1500	四	四	615
3341	Shanghai	Shanghai	four	1500	四	四	615
3342	Shanghai_B	Shanghai_B	four	1500	四	四	615
3343	Xiamen	Xiamen	four	1500	四	四	615
3344	Anyi	Anyi	four	1500	四	四	615
3345	Beijing	Beijing	four	1500	四	四	615
3346	Wenzhou	Wenzhou	four	1500	四	四	615
3347	Taibei	Taibei	four	1500	si31四	四	615
3348	Wuhan	Wuhan	four	1500	四	四	615
3349	Taiyuan	Taiyuan	four	1500	四	四	615
3350	Yuci	Yuci	four	1500	四	四	615
3351	Changsha	Changsha	four	1500	四	四	615
3352	Shuangfeng	Shuangfeng	four	1500	四	四	615
5505	Old_Chinese	Old_Chinese	four	1500	四	四	615
3353	Guangzhou	Guangzhou	freeze	1431	结冰	结冰	616 617
3354	Suzhou	Suzhou	freeze	1431	结冰	结冰	616 617
3355	Meixian	Meixian	freeze	1431	落khen53	落	567
3356	Nanchang	Nanchang	freeze	1431	冻凌	冻	70
3357	Nanchang	Nanchang	freeze	1431	结凌	结凌	616 618
3358	Fuzhou	Fuzhou	freeze	1431	结冰	结冰	616 617
3359	Ningxia	Ningxia	freeze	1431	冻冰	冻	70
3360	Lianchang	Lianchang	freeze	1431	[]khang11	落	567
3361	Ningbo	Ningbo	freeze	1431	结冰	结冰	616 617
3362	Yingshan	Yingshan	freeze	1431	结凌冰	结凌冰	616 618 617
3363	Chengdu	Chengdu	freeze	1431	冻	冻	70
3364	Zhanping	Zhanping	freeze	1431	结冰	结冰	616 617
3365	Shanghai	Shanghai	freeze	1431	结冰	结冰	616 617
3366	Shanghai_B	Shanghai_B	freeze	1431	结冰	结冰	616 617
3367	Xiamen	Xiamen	freeze	1431	凝霜	凝霜	619 620
3368	Xiamen	Xiamen	freeze	1431	结冰	结冰	616 617
3369	Anyi	Anyi	freeze	1431	结冰凌哩	结冰凌哩	616 617 618 33
3370	Beijing	Beijing	freeze	1431	冻冰	冻	70
3371	Wenzhou	Wenzhou	freeze	1431	结冰	结冰	616 617
3372	Taibei	Taibei	freeze	1431	kiat32 ping44結冰	结冰	616 617
3373	Wuhan	Wuhan	freeze	1431	下凌	下凌	11 618
3374	Taiyuan	Taiyuan	freeze	1431	冻冰	冻	70
3375	Yuci	Yuci	freeze	1431	冰冻	冻	70
3376	Changsha	Changsha	freeze	1431	构凌	构凌	621 618
3377	Changsha	Changsha	freeze	1431	结凌冰	结凌冰	616 618 617
3378	Shuangfeng	Shuangfeng	freeze	1431	构起	构起	621 596
5506	Old_Chinese	Old_Chinese	freeze	1431	冻	冻	70
5507	Old_Chinese	Old_Chinese	freeze	1431	 凝	 凝	1058 619
3379	Guangzhou	Guangzhou	fruit	1507	生果	生果	465 622
3380	Suzhou	Suzhou	fruit	1507	水果	水果	344 622
3381	Meixian	Meixian	fruit	1507	果作*	果生	622 465
3382	Meixian	Meixian	fruit	1507	生果	生果	465 622
3383	Meixian	Meixian	fruit	1507	青果	青果	46 622
3384	Nanchang	Nanchang	fruit	1507	果子	果水	622 344
3385	Fuzhou	Fuzhou	fruit	1507	果子	果水	622 344
3386	Ningxia	Ningxia	fruit	1507	果子、	果水	622 344
3387	Lianchang	Lianchang	fruit	1507	果子[指野果]	果水	622 344
3388	Ningbo	Ningbo	fruit	1507	水果	水果	344 622
3389	Yingshan	Yingshan	fruit	1507	水果	水果	344 622
3390	Chengdu	Chengdu	fruit	1507	水果	水果	344 622
3391	Zhanping	Zhanping	fruit	1507	果子	果水	622 344
3392	Zhanping	Zhanping	fruit	1507	水果	果水	622 344
3393	Shanghai	Shanghai	fruit	1507	水果	水果	344 622
3394	Shanghai_B	Shanghai_B	fruit	1507	水果	水果	344 622
3395	Xiamen	Xiamen	fruit	1507	果子	果水	622 344
3396	Anyi	Anyi	fruit	1507	水果	水果	344 622
3397	Beijing	Beijing	fruit	1507	果子	果水	622 344
3398	Wenzhou	Wenzhou	fruit	1507	水果	水果	344 622
3399	Taibei	Taibei	fruit	1507	kue53 tsi53果子	果水	622 344
3400	Wuhan	Wuhan	fruit	1507	水果	水果	344 622
3401	Taiyuan	Taiyuan	fruit	1507	水果	水果	344 622
3402	Yuci	Yuci	fruit	1507	果	果	622
3403	Changsha	Changsha	fruit	1507	水果	水果	344 622
3404	Shuangfeng	Shuangfeng	fruit	1507	果子实	水果	344 622
3405	Shuangfeng	Shuangfeng	fruit	1507	水果	水果生	344 622 465
5508	Old_Chinese	Old_Chinese	fruit	1507	果	果	622
783	Guangzhou	Guangzhou	full	1429	满	满	126
784	Suzhou	Suzhou	full	1429	满	满	126
785	Meixian	Meixian	full	1429	满	满	126
786	Nanchang	Nanchang	full	1429	满	满	126
787	Fuzhou	Fuzhou	full	1429	满	满	126
788	Fuzhou	Fuzhou	full	1429	滇	滇	127
789	Ningxia	Ningxia	full	1429	满	满	126
790	Lianchang	Lianchang	full	1429	满	满	126
791	Ningbo	Ningbo	full	1429	满	满	126
792	Yingshan	Yingshan	full	1429	满	满	126
793	Chengdu	Chengdu	full	1429	满	满	126
794	Zhanping	Zhanping	full	1429	满	满	126
795	Zhanping	Zhanping	full	1429	tn6	滇	127
796	Shanghai	Shanghai	full	1429	满	满	126
797	Shanghai_B	Shanghai_B	full	1429	满	满	126
798	Xiamen	Xiamen	full	1429	*滇ti~33	滇	127
799	Anyi	Anyi	full	1429	满	满	126
800	Beijing	Beijing	full	1429	满	满	126
801	Wenzhou	Wenzhou	full	1429	满	满	126
802	Taibei	Taibei	full	1429	tiN33 水簟[簟字左邊加三點水]	滇	127
803	Wuhan	Wuhan	full	1429	满	满	126
804	Taiyuan	Taiyuan	full	1429	满	满	126
805	Yuci	Yuci	full	1429	满	满	126
806	Changsha	Changsha	full	1429	满	满	126
807	Shuangfeng	Shuangfeng	full	1429	满	满	126
5391	Old_Chinese	Old_Chinese	full	1429	盈	盈	1016
808	Guangzhou	Guangzhou	give	1447	畀	畀	128
809	Suzhou	Suzhou	give	1447	拨	拨	129
810	Meixian	Meixian	give	1447	分	分	130
811	Nanchang	Nanchang	give	1447	把	把	124
812	Nanchang	Nanchang	give	1447	给	给	131
813	Fuzhou	Fuzhou	give	1447	乞	乞	132
814	Ningxia	Ningxia	give	1447	给	给	131
815	Lianchang	Lianchang	give	1447	拿	拿	133
816	Lianchang	Lianchang	give	1447	分	分	130
817	Ningbo	Ningbo	give	1447	pa~55	B	134
818	Yingshan	Yingshan	give	1447	把	把	124
819	Chengdu	Chengdu	give	1447	给	给	131
820	Zhanping	Zhanping	give	1447	与	与	135
821	Zhanping	Zhanping	give	1447	分	分	130
822	Shanghai	Shanghai	give	1447	拨	拨	129
823	Shanghai_B	Shanghai_B	give	1447	拨	拨	129
824	Xiamen	Xiamen	give	1447	*互33	C	136
825	Anyi	Anyi	give	1447	搦得	搦得	137 138
826	Beijing	Beijing	give	1447	给	给	131
827	Wenzhou	Wenzhou	give	1447	贝-甘	贝甘	139 140
828	Taibei	Taibei	give	1447	hoo33?	D	141
829	Wuhan	Wuhan	give	1447	把	把	124
830	Wuhan	Wuhan	give	1447	给	给	131
831	Taiyuan	Taiyuan	give	1447	给	给	131
832	Yuci	Yuci	give	1447	给	给	131
833	Changsha	Changsha	give	1447	把	把	124
834	Shuangfeng	Shuangfeng	give	1447	[]le55 耗*	A耗	142 143
5392	Old_Chinese	Old_Chinese	give	1447	与	与	135
835	Guangzhou	Guangzhou	good	1035	好	好	144
836	Guangzhou	Guangzhou	good	1035	女-赞	女赞	145 146
837	Suzhou	Suzhou	good	1035	好，美，赞*	好	144
838	Meixian	Meixian	good	1035	好，赞*	好	144
839	Nanchang	Nanchang	good	1035	好	好	144
840	Fuzhou	Fuzhou	good	1035	好	好	144
841	Ningxia	Ningxia	good	1035	好	好	144
842	Lianchang	Lianchang	good	1035	好	好	144
843	Ningbo	Ningbo	good	1035	好	好	144
844	Yingshan	Yingshan	good	1035	好	好	144
845	Chengdu	Chengdu	good	1035	好	好	144
846	Zhanping	Zhanping	good	1035	好	好	144
847	Shanghai	Shanghai	good	1035	好	好	144
848	Shanghai	Shanghai	good	1035	灵光	灵光	116 147
849	Shanghai_B	Shanghai_B	good	1035	好	好	144
850	Shanghai_B	Shanghai_B	good	1035	灵光	灵光	116 147
851	Xiamen	Xiamen	good	1035	好	好	144
852	Anyi	Anyi	good	1035	好	好	144
853	Beijing	Beijing	good	1035	好	好	144
854	Beijing	Beijing	good	1035	强	强	148
855	Wenzhou	Wenzhou	good	1035	好	好	144
856	Taibei	Taibei	good	1035	ho53好	好	144
857	Wuhan	Wuhan	good	1035	好	好	144
858	Wuhan	Wuhan	good	1035	傲*	傲	149
859	Taiyuan	Taiyuan	good	1035	好	好	144
860	Yuci	Yuci	good	1035	好	好	144
861	Changsha	Changsha	good	1035	好	好	144
862	Shuangfeng	Shuangfeng	good	1035	好	好	144
5393	Old_Chinese	Old_Chinese	good	1035	良	良	1017
5394	Old_Chinese	Old_Chinese	good	1035	 善	 善	1018 1019
3406	Guangzhou	Guangzhou	grass	606	草	草	623
3407	Suzhou	Suzhou	grass	606	草	草	623
3408	Meixian	Meixian	grass	606	草	草	623
3409	Nanchang	Nanchang	grass	606	草	草	623
3410	Fuzhou	Fuzhou	grass	606	草	草	623
3411	Ningxia	Ningxia	grass	606	草	草	623
3412	Lianchang	Lianchang	grass	606	草	草	623
3413	Ningbo	Ningbo	grass	606	草	草	623
3414	Yingshan	Yingshan	grass	606	草	草	623
3415	Chengdu	Chengdu	grass	606	草	草	623
3416	Zhanping	Zhanping	grass	606	草	草	623
3417	Shanghai	Shanghai	grass	606	草	草	623
3418	Shanghai_B	Shanghai_B	grass	606	草	草	623
3419	Xiamen	Xiamen	grass	606	草[zhou:289]	草	623
3420	Anyi	Anyi	grass	606	草	草	623
3421	Beijing	Beijing	grass	606	草	草	623
3422	Wenzhou	Wenzhou	grass	606	草	草	623
3423	Taibei	Taibei	grass	606	tsau53草	草	623
3424	Wuhan	Wuhan	grass	606	草	草	623
3425	Taiyuan	Taiyuan	grass	606	草	草	623
3426	Yuci	Yuci	grass	606	草	草	623
3427	Changsha	Changsha	grass	606	草	草	623
3428	Shuangfeng	Shuangfeng	grass	606	草	草	623
5509	Old_Chinese	Old_Chinese	grass	606	草	草	623
863	Guangzhou	Guangzhou	grease	2557	猪油	猪油	48 150
864	Guangzhou	Guangzhou	grease	2557	猪膏	猪膏	48 151
865	Suzhou	Suzhou	grease	2557	油	油	150
866	Meixian	Meixian	grease	2557	油	油	150
867	Nanchang	Nanchang	grease	2557	油	油	150
868	Fuzhou	Fuzhou	grease	2557	猪油	猪油	48 150
869	Ningxia	Ningxia	grease	2557	大油	荤油	152 150
870	Lianchang	Lianchang	grease	2557	油	油	150
871	Ningbo	Ningbo	grease	2557	油脂	油脂	150 153
872	Yingshan	Yingshan	grease	2557	油	油	150
873	Yingshan	Yingshan	grease	2557	膘	膘	154
874	Chengdu	Chengdu	grease	2557	猪油	猪油	48 150
875	Zhanping	Zhanping	grease	2557	油	油	150
876	Shanghai	Shanghai	grease	2557	油	油	150
877	Shanghai_B	Shanghai_B	grease	2557	油	油	150
878	Xiamen	Xiamen	grease	2557	油	油	150
879	Anyi	Anyi	grease	2557	猪油	猪油	48 150
880	Beijing	Beijing	grease	2557	大油	大油	34 150
881	Beijing	Beijing	grease	2557	猪油	猪油	48 150
882	Beijing	Beijing	grease	2557	荤油	荤油	152 150
883	Wenzhou	Wenzhou	grease	2557	猪油	猪油	48 150
884	Taibei	Taibei	grease	2557	ti44 iu13豬油	猪油	48 150
885	Wuhan	Wuhan	grease	2557	猪油	猪油	48 150
886	Taiyuan	Taiyuan	grease	2557	猪油	猪油	48 150
887	Taiyuan	Taiyuan	grease	2557	荤油	荤油	152 150
888	Taiyuan	Taiyuan	grease	2557	大油	荤油	152 150
889	Yuci	Yuci	grease	2557	猪油	猪油	48 150
890	Changsha	Changsha	grease	2557	油	油	150
891	Shuangfeng	Shuangfeng	grease	2557	猪油	猪油	48 150
5395	Old_Chinese	Old_Chinese	grease	2557	膏	膏	151
5396	Old_Chinese	Old_Chinese	grease	2557	 脂	 脂	1020 153
892	Guangzhou	Guangzhou	green	1425	绿	绿	155
893	Suzhou	Suzhou	green	1425	绿	绿	155
894	Meixian	Meixian	green	1425	青（“绿”只指“绿豆”）	青	46
895	Nanchang	Nanchang	green	1425	绿	绿	155
896	Fuzhou	Fuzhou	green	1425	绿	绿	155
897	Ningxia	Ningxia	green	1425	绿	绿	155
898	Lianchang	Lianchang	green	1425	青	青	46
899	Ningbo	Ningbo	green	1425	绿	绿	155
900	Yingshan	Yingshan	green	1425	绿	绿	155
901	Chengdu	Chengdu	green	1425	绿	绿	155
902	Zhanping	Zhanping	green	1425	青	青	46
903	Shanghai	Shanghai	green	1425	绿	绿	155
904	Shanghai_B	Shanghai_B	green	1425	绿	绿	155
905	Xiamen	Xiamen	green	1425	青	青	46
906	Anyi	Anyi	green	1425	绿	绿	155
907	Beijing	Beijing	green	1425	绿	绿	155
908	Wenzhou	Wenzhou	green	1425	绿	绿	155
909	Taibei	Taibei	green	1425	tshiN44	青	46
910	Wuhan	Wuhan	green	1425	绿	绿	155
911	Taiyuan	Taiyuan	green	1425	绿	绿	155
912	Yuci	Yuci	green	1425	绿	绿	155
913	Changsha	Changsha	green	1425	绿	绿	155
914	Shuangfeng	Shuangfeng	green	1425	绿	绿	155
5397	Old_Chinese	Old_Chinese	green	1425	绿	绿	155
3429	Guangzhou	Guangzhou	guts	1334	肠	肠	624
3430	Suzhou	Suzhou	guts	1334	肚肠	子肠	30 624
3431	Meixian	Meixian	guts	1334	肠子	肠子	624 30
3432	Nanchang	Nanchang	guts	1334	肠子	肠子	624 30
3433	Fuzhou	Fuzhou	guts	1334	肠	肠	624
3434	Ningxia	Ningxia	guts	1334	肠子	肠子	624 30
3435	Lianchang	Lianchang	guts	1334	肠子	肠子	624 30
3436	Ningbo	Ningbo	guts	1334	肚肠	肚肠	28 624
3437	Yingshan	Yingshan	guts	1334	肠子	肠子	624 30
3438	Chengdu	Chengdu	guts	1334	肠子	肠子	624 30
3439	Zhanping	Zhanping	guts	1334	肠（仔）	肠	624
3440	Zhanping	Zhanping	guts	1334	肠（仔）	肠子	624 30
3441	Shanghai	Shanghai	guts	1334	肚肠	肚肠	28 624
3442	Shanghai_B	Shanghai_B	guts	1334	肚肠	肚肠	28 624
3443	Xiamen	Xiamen	guts	1334	肠 a51	肠	624
3444	Anyi	Anyi	guts	1334	肠哩	肠哩	624 33
3445	Beijing	Beijing	guts	1334	肠子	肠子	624 30
3446	Wenzhou	Wenzhou	guts	1334	肠	肠	624
3447	Taibei	Taibei	guts	1334	tng13腸	肠	624
3448	Wuhan	Wuhan	guts	1334	肠子	肠子	624 30
3449	Taiyuan	Taiyuan	guts	1334	肠	肠	624
3450	Yuci	Yuci	guts	1334	肚肚肠肠	肚肠	28 624
3451	Changsha	Changsha	guts	1334	肠子	肠子	624 30
3452	Shuangfeng	Shuangfeng	guts	1334	肠子	肠子	624 30
5510	Old_Chinese	Old_Chinese	guts	1334	肠	肠	624
915	Guangzhou	Guangzhou	hair	1040	头发	头发	51 156
916	Suzhou	Suzhou	hair	1040	头发	头发	51 156
917	Meixian	Meixian	hair	1040	头颅毛[注]	头颅毛	51 157 117
918	Nanchang	Nanchang	hair	1040	头发	头发	51 156
919	Fuzhou	Fuzhou	hair	1040	头发	头发	51 156
920	Ningxia	Ningxia	hair	1040	头发	头发	51 156
921	Lianchang	Lianchang	hair	1040	头发毛	头发毛	51 156 117
922	Ningbo	Ningbo	hair	1040	头发	头发	51 156
923	Yingshan	Yingshan	hair	1040	头发	头发	51 156
924	Chengdu	Chengdu	hair	1040	头发	头发	51 156
925	Zhanping	Zhanping	hair	1040	头毛	头毛	51 117
926	Shanghai	Shanghai	hair	1040	头发	头发	51 156
927	Shanghai_B	Shanghai_B	hair	1040	头发	头发	51 156
928	Xiamen	Xiamen	hair	1040	头毛	头毛	51 117
929	Anyi	Anyi	hair	1040	头发	头发	51 156
930	Beijing	Beijing	hair	1040	头发	头发	51 156
931	Wenzhou	Wenzhou	hair	1040	头发	头发	51 156
932	Taibei	Taibei	hair	1040	tau13 bng13頭毛	头毛	51 117
933	Wuhan	Wuhan	hair	1040	头发	头发	51 156
934	Taiyuan	Taiyuan	hair	1040	头发	头发	51 156
935	Yuci	Yuci	hair	1040	头发	头发	51 156
936	Changsha	Changsha	hair	1040	头发	头发	51 156
937	Shuangfeng	Shuangfeng	hair	1040	头发	头发	51 156
5398	Old_Chinese	Old_Chinese	hair	1040	发	发	156
938	Guangzhou	Guangzhou	hand	1277	手	手	158
939	Suzhou	Suzhou	hand	1277	手	手	158
940	Meixian	Meixian	hand	1277	手	手	158
941	Nanchang	Nanchang	hand	1277	手	手	158
942	Fuzhou	Fuzhou	hand	1277	手	手	158
943	Ningxia	Ningxia	hand	1277	手	手	158
944	Lianchang	Lianchang	hand	1277	手骨	手骨	158 50
945	Ningbo	Ningbo	hand	1277	手	手	158
946	Yingshan	Yingshan	hand	1277	手	手	158
947	Chengdu	Chengdu	hand	1277	手	手	158
948	Zhanping	Zhanping	hand	1277	手	手	158
949	Shanghai	Shanghai	hand	1277	手	手	158
950	Shanghai_B	Shanghai_B	hand	1277	手	手	158
951	Xiamen	Xiamen	hand	1277	手	手	158
952	Anyi	Anyi	hand	1277	手	手	158
953	Beijing	Beijing	hand	1277	手	手	158
954	Wenzhou	Wenzhou	hand	1277	手[手]	手手	158 158
955	Wenzhou	Wenzhou	hand	1277	手[手]	手	158
956	Taibei	Taibei	hand	1277	tshiu53手	手	158
957	Wuhan	Wuhan	hand	1277	手	手	158
958	Taiyuan	Taiyuan	hand	1277	手	手	158
959	Yuci	Yuci	hand	1277	手	手	158
960	Changsha	Changsha	hand	1277	手	手	158
961	Shuangfeng	Shuangfeng	hand	1277	手	手	158
5399	Old_Chinese	Old_Chinese	hand	1277	手	手	158
3453	Guangzhou	Guangzhou	he	1211	佢	佢	625
3454	Suzhou	Suzhou	he	1211	俚[倷]	俚倷	626 447
3455	Suzhou	Suzhou	he	1211	唔倷	唔倷	281 447
3456	Meixian	Meixian	he	1211	佢	佢	625
3457	Nanchang	Nanchang	he	1211	佢	佢	625
3458	Fuzhou	Fuzhou	he	1211	伊	伊	374
3459	Ningxia	Ningxia	he	1211	他	他	543
3460	Lianchang	Lianchang	he	1211	佢	佢	625
3461	Ningbo	Ningbo	he	1211	其	其	627
3462	Yingshan	Yingshan	he	1211	他	他	543
3463	Chengdu	Chengdu	he	1211	他	他	543
3464	Zhanping	Zhanping	he	1211	伊	伊	374
3465	Shanghai	Shanghai	he	1211	伊	伊	374
3466	Shanghai_B	Shanghai_B	he	1211	伊	伊	374
3467	Xiamen	Xiamen	he	1211	伊	伊	374
3468	Anyi	Anyi	he	1211	渠	渠	628
3469	Anyi	Anyi	he	1211	渠哩	渠哩	628 33
3470	Beijing	Beijing	he	1211	他	他	543
3471	Beijing	Beijing	he	1211	怹（尊称）	怹	629
3472	Wenzhou	Wenzhou	he	1211	佢	佢	625
3473	Taibei	Taibei	he	1211	i33伊	伊	374
3474	Wuhan	Wuhan	he	1211	他	他	543
3475	Wuhan	Wuhan	he	1211	他家*	他家	543 237
3476	Taiyuan	Taiyuan	he	1211	他	他	543
3477	Yuci	Yuci	he	1211	他	他	543
3478	Changsha	Changsha	he	1211	他	他	543
3479	Shuangfeng	Shuangfeng	he	1211	他	他	543
5511	Old_Chinese	Old_Chinese	he	1211	彼	彼	1037
5512	Old_Chinese	Old_Chinese	he	1211	 之	 之	1059 460
962	Guangzhou	Guangzhou	head	1256	头[壳]	头	51
963	Guangzhou	Guangzhou	head	1256	头[壳]	头壳	51 159
964	Suzhou	Suzhou	head	1256	头	头	51
965	Suzhou	Suzhou	head	1256	颏郎*头	壳郎头	159 3 51
966	Meixian	Meixian	head	1256	头颅[注]	头颅	51 157
967	Nanchang	Nanchang	head	1256	头	头	51
968	Fuzhou	Fuzhou	head	1256	头	头	51
969	Ningxia	Ningxia	head	1256	头	头	51
970	Lianchang	Lianchang	head	1256	头颅壳[严：2000]	头颅壳	51 157 159
971	Ningbo	Ningbo	head	1256	头	头	51
972	Yingshan	Yingshan	head	1256	脑壳	脑壳	160 159
973	Chengdu	Chengdu	head	1256	脑壳	脑壳	160 159
974	Zhanping	Zhanping	head	1256	头壳	头壳	51 159
975	Shanghai	Shanghai	head	1256	头	头	51
976	Shanghai_B	Shanghai_B	head	1256	头	头	51
977	Xiamen	Xiamen	head	1256	头壳	头壳	51 159
978	Anyi	Anyi	head	1256	头	头	51
979	Beijing	Beijing	head	1256	脑袋[瓜儿	脑袋	160 161
980	Beijing	Beijing	head	1256	子]	脑壳	160 159
981	Wenzhou	Wenzhou	head	1256	头	头	51
982	Taibei	Taibei	head	1256	thau13頭	头	51
983	Wuhan	Wuhan	head	1256	头	头	51
984	Wuhan	Wuhan	head	1256	脑壳	脑壳	160 159
985	Taiyuan	Taiyuan	head	1256	头	头	51
986	Taiyuan	Taiyuan	head	1256	[]老*	B	162
987	Yuci	Yuci	head	1256	de脑	A脑	163 160
988	Changsha	Changsha	head	1256	脑壳	脑壳	160 159
989	Shuangfeng	Shuangfeng	head	1256	脑壳	脑壳	160 159
5400	Old_Chinese	Old_Chinese	head	1256	首	首	1021
990	Guangzhou	Guangzhou	hear	1408	听	听	164
991	Suzhou	Suzhou	hear	1408	听	听	164
992	Meixian	Meixian	hear	1408	听	听	164
993	Nanchang	Nanchang	hear	1408	听	听	164
994	Fuzhou	Fuzhou	hear	1408	听	听	164
995	Ningxia	Ningxia	hear	1408	听	听	164
996	Lianchang	Lianchang	hear	1408	听	听	164
997	Ningbo	Ningbo	hear	1408	听	听	164
998	Yingshan	Yingshan	hear	1408	听	听	164
999	Chengdu	Chengdu	hear	1408	听	听	164
1000	Zhanping	Zhanping	hear	1408	听	听	164
1001	Shanghai	Shanghai	hear	1408	听	听	164
1002	Shanghai_B	Shanghai_B	hear	1408	听	听	164
1003	Xiamen	Xiamen	hear	1408	听	听	164
1004	Anyi	Anyi	hear	1408	听	听	164
1005	Beijing	Beijing	hear	1408	听	听	164
1006	Wenzhou	Wenzhou	hear	1408	听	听	164
1007	Taibei	Taibei	hear	1408	thiaN44聽	听	164
1008	Wuhan	Wuhan	hear	1408	听	听	164
1009	Taiyuan	Taiyuan	hear	1408	听	听	164
1010	Yuci	Yuci	hear	1408	听	听	164
1011	Changsha	Changsha	hear	1408	听	听	164
1012	Shuangfeng	Shuangfeng	hear	1408	听	听	164
5401	Old_Chinese	Old_Chinese	hear	1408	听	听	164
5402	Old_Chinese	Old_Chinese	hear	1408	 闻	 闻	1022 835
1013	Guangzhou	Guangzhou	heart	1223	心	心	165
1014	Suzhou	Suzhou	heart	1223	心	心	165
1015	Meixian	Meixian	heart	1223	心	心	165
1016	Nanchang	Nanchang	heart	1223	心	心	165
1017	Fuzhou	Fuzhou	heart	1223	心肝	心肝	165 166
1018	Ningxia	Ningxia	heart	1223	心	心	165
1019	Lianchang	Lianchang	heart	1223	心	心	165
1020	Ningbo	Ningbo	heart	1223	心	心	165
1021	Yingshan	Yingshan	heart	1223	心	心	165
1022	Chengdu	Chengdu	heart	1223	心	心	165
